
reset_timestep 0

fix 1 all nvt temp 350 350 100.0

thermo 100

dump 1 all custom 100 production.xyz id type x y z

dump_modify 1 sort id

restart 1000 production.restart

run 4000000
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 12.55 | 12.55 | 12.55 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
     18200   264.91891      52.311768      28.428226      80.739994      14.860067      13.389072      0              4.4467756      19.615853     -718.46822    
     18300   285.68622      49.744024      30.656749      80.400773      15.510255      9.8706885      0              5.2926878      19.070392     -2654.8401    
     18400   281.36953      50.450121      30.193528      80.643649      15.436657      11.908285      0              3.8313365      19.273842     -519.10059    
     18500   345.47937      44.418374      37.073101      81.491476      10.35884       11.929194      0              4.0215372      18.108802      1532.3187    
     18600   302.236        50.626254      32.432692      83.058946      16.523792      11.728486      0              5.7956889      16.578287      125.79872    
     18700   309.41812      52.042795      33.203399      85.246194      14.91409       16.54708       0              2.8349808      17.746645      4918.7588    
     18800   337.43249      51.730787      36.209598      87.940384      18.996034      11.982408      0              3.8207386      16.931606     -2241.4635    
     18900   291.84009      59.4701        31.317116      90.787216      18.204879      15.287047      0              8.1384769      17.839696     -487.12306    
     19000   366.93563      53.934995      39.375555      93.31055       18.433391      14.682833      0              4.8164219      16.00235      -1392.8862    
     19100   411.37566      51.168369      44.144377      95.312746      17.777285      13.875009      0              1.6061646      17.909911     -1094.145     
     19200   422.84437      51.107141      45.375075      96.482216      12.765779      16.614306      0              5.4870688      16.239987     -296.50258    
     19300   443.7444       49.132674      47.61784       96.750514      14.315057      14.039575      0              3.7597385      17.018304      2213.3168    
     19400   360.4017       57.671632      38.674405      96.346037      15.827814      18.611417      0              6.3945842      16.837816     -161.24962    
     19500   368.41828      55.861758      39.534656      95.396415      14.502843      17.413773      0              7.1876449      16.757498      1552.5422    
     19600   373.16222      53.574842      40.043725      93.618566      16.906748      15.712205      0              3.3768962      17.578993      4287.8364    
     19700   382.72095      50.396355      41.069465      91.465819      14.61236       13.246229      0              6.0455061      16.492259      192.94163    
     19800   365.8357       50.226451      39.257523      89.483974      14.116103      10.160336      0              9.1058024      16.84421       506.52121    
     19900   378.54147      47.008182      40.620968      87.62915       11.640071      11.525758      0              6.3511938      17.491158      991.02198    
     20000   372.81869      46.042066      40.006861      86.048927      12.849167      14.795631      0              2.0654057      16.331863      410.67864    
     20100   370.11062      45.221953      39.716261      84.938214      13.107304      10.804534      0              3.6314257      17.67869       3953.8126    
     20200   325.92159      49.21612       34.974373      84.190492      16.305465      10.409331      0              5.7512944      16.750029     -2645.3309    
