
reset_timestep 0

fix 1 all nvt temp 150 150 100.0

thermo 100

dump 1 all custom 100 nvt.xyz id type x y z

dump_modify 1 sort id

run 1000000
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 12.55 | 12.55 | 12.55 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
     14600   120.04807      33.245829      12.882258      46.128087      5.9893802      5.8050785      0              4.7584849      16.692886      1856.9095    
     14700   130.35293      32.143523      13.988064      46.131587      6.1631931      5.8800405      0              3.1122749      16.988015      1046.4441    
     14800   138.128        31.565929      14.8224        46.388329      5.1032083      7.0145336      0              2.6917751      16.756412     -53.087076    
     14900   158.08908      30.014478      16.964407      46.978885      4.3629094      5.9554664      0              3.0175676      16.678535      837.5032     
     15000   135.52004      33.640053      14.542542      48.182595      5.2437052      8.5758962      0              2.9965778      16.823874     -660.51       
     15100   141.11497      34.733613      15.142929      49.876542      5.6833155      6.9690117      0              4.6379222      17.443363      2240.7887    
     15200   191.59187      31.118318      20.559563      51.677881      6.4140726      4.7175653      0              2.248621       17.738059      93.819749    
     15300   176.56358      33.95601       18.946889      52.9029        6.5161691      8.8487326      0              2.4832786      16.10783       1087.9493    
     15400   162.83219      35.897431      17.473386      53.370817      8.4932117      7.1183899      0              4.3380231      15.947806     -193.02918    
     15500   186.87061      33.036151      20.052929      53.08908       6.0311996      7.0772133      0              2.6521645      17.275574      1074.6482    
     15600   191.85767      31.666724      20.588086      52.25481       6.8018656      6.1885474      0              2.4927455      16.183566     -663.62883    
     15700   152.42626      34.730505      16.356734      51.087239      6.0471572      10.120116      0              2.7786171      15.784614     -376.49536    
     15800   147.68837      34.134761      15.848315      49.983076      6.6410167      8.3455242      0              2.8822014      16.266019     -264.78204    
     15900   170.6173       30.678396      18.3088        48.987196      4.176431       6.3197761      0              2.7580122      17.424177      846.58265    
     16000   166.0029       30.229674      17.813632      48.043306      5.1845205      6.3606623      0              2.3102913      16.3742        866.08496    
     16100   173.78121      28.499587      18.648316      47.147904      4.0126862      7.2722759      0              1.7196014      15.495024     -1201.4357    
     16200   153.84796      29.898843      16.509295      46.408138      4.5704983      7.6864511      0              1.810861       15.831032      232.09662    
     16300   158.65203      28.839824      17.024817      45.86464       3.8846826      6.8064412      0              1.6154094      16.53329      -111.43031    
     16400   130.00533      31.600117      13.950763      45.55088       6.1984024      5.4377071      0              2.9641947      16.999813      1243.2043    
     16500   163.56426      27.783933      17.551943      45.335876      5.1848166      4.0218449      0              2.0577762      16.519495      367.3019     
     16600   163.87679      27.592253      17.585481      45.177734      5.2270719      5.5095937      0              1.3102742      15.545314     -2459.4397    
     16700   162.48624      27.663719      17.436263      45.099982      4.4028284      4.9312751      0              2.1267097      16.202906      1521.6461    
