mapping_id,bridge_atoms_per_attachment,attachments_per_end,end,seed_element,bridge_element_sequence,annulus_endpoint_element,seed_parity,orientation,rotation,endpoint_pairs_evaluated,all_endpoint_pairs_locally_feasible,mapping_geometrically_feasible,interbridge_clashes,minimum_interbridge_clearance_nm,minimum_angle_deg,maximum_bond_deviation_nm,minimum_local_clearance_nm,seed_nodes,annulus_nodes
M4:LOWER:P0:O1:R0,4,15,LOWER,N,B-N-B-N,B,0,1,0,1,False,False,-1,0.0,39.691182061326025,0.0526531815903539,0.1249796463197066,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:13:5 | A:LOWER:10:6 | A:LOWER:7:7 | A:LOWER:4:8 | A:LOWER:1:9 | A:LOWER:-14:4 | A:LOWER:-14:2 | A:LOWER:-14:0 | A:LOWER:-14:-2 | A:LOWER:-14:-4 | A:LOWER:1:-9 | A:LOWER:4:-8 | A:LOWER:7:-7 | A:LOWER:10:-6 | A:LOWER:13:-5
M4:UPPER:P1:O-1:R3,4,15,UPPER,B,N-B-N-B,N,1,-1,3,1,False,False,-1,0.0,22.02631367872467,0.1387534311503361,0.1461323557714805,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9
M4:UPPER:P1:O-1:R4,4,15,UPPER,B,N-B-N-B,N,1,-1,4,1,False,False,-1,0.0,14.232774899263237,0.19069045032024332,0.13663742731194403,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4
M4:UPPER:P1:O-1:R5,4,15,UPPER,B,N-B-N-B,N,1,-1,5,1,False,False,-1,0.0,50.45821248790875,0.3210478940589282,0.13823200778420636,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2
M4:UPPER:P1:O-1:R6,4,15,UPPER,B,N-B-N-B,N,1,-1,6,1,False,False,-1,0.0,50.39982155153957,0.3126840744724504,0.1324920257846535,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0
M4:UPPER:P1:O-1:R7,4,15,UPPER,B,N-B-N-B,N,1,-1,7,1,False,False,-1,0.0,60.93279823474488,0.3098629614576216,0.11125121718131936,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2
M4:UPPER:P1:O-1:R8,4,15,UPPER,B,N-B-N-B,N,1,-1,8,1,False,False,-1,0.0,49.330088324028004,0.31268929929633105,0.13229275575516,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4
M4:UPPER:P1:O-1:R9,4,15,UPPER,B,N-B-N-B,N,1,-1,9,1,False,False,-1,0.0,48.56340288708918,0.3210581520973559,0.13747901953347347,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9
M4:UPPER:P1:O-1:R10,4,15,UPPER,B,N-B-N-B,N,1,-1,10,1,False,False,-1,0.0,14.556474232423676,0.19072323836325353,0.13600768853263795,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8
M4:UPPER:P1:O-1:R11,4,15,UPPER,B,N-B-N-B,N,1,-1,11,1,False,False,-1,0.0,21.517071097856252,0.1387872548796408,0.14769613854347052,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7
M4:UPPER:P1:O-1:R12,4,15,UPPER,B,N-B-N-B,N,1,-1,12,1,False,False,-1,0.0,30.099480481456634,0.09666840062025162,0.1300463220012985,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6
M4:UPPER:P1:O-1:R13,4,15,UPPER,B,N-B-N-B,N,1,-1,13,1,False,False,-1,0.0,34.44964826822424,0.052195913153595425,0.10953275029116992,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5
M4:UPPER:P1:O-1:R14,4,15,UPPER,B,N-B-N-B,N,1,-1,14,1,False,False,-1,0.0,41.379930435135165,0.00964798714744125,0.1061108057123702,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5
M5:LOWER:P0:O1:R0,5,15,LOWER,N,B-N-B-N-B,N,0,1,0,2,False,False,-1,0.0,54.76718660348335,0.033973786155711366,0.14201320057908853,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2
M5:LOWER:P0:O1:R1,5,15,LOWER,N,B-N-B-N-B,N,0,1,1,2,False,False,-1,0.0,54.12654344201453,0.07487725147403368,0.14142993328630873,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0
M5:LOWER:P0:O1:R2,5,15,LOWER,N,B-N-B-N-B,N,0,1,2,1,False,False,-1,0.0,60.82069457376722,0.004125062490662773,0.13195984034602065,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2
M5:LOWER:P0:O1:R3,5,15,LOWER,N,B-N-B-N-B,N,0,1,3,1,False,False,-1,0.0,51.723285431679294,0.18174878691103122,0.141193775527567,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4
M5:LOWER:P0:O1:R4,5,15,LOWER,N,B-N-B-N-B,N,0,1,4,1,False,False,-1,0.0,48.26022319527626,0.18946968037220888,0.14176164268261485,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9
M5:LOWER:P0:O1:R5,5,15,LOWER,N,B-N-B-N-B,N,0,1,5,1,False,False,-1,0.0,45.63080986767475,0.2051308877539922,0.140326287477291,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8
M5:LOWER:P0:O1:R6,5,15,LOWER,N,B-N-B-N-B,N,0,1,6,1,False,False,-1,0.0,41.512335313074175,0.22925432650516656,0.14110280079221751,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7
M5:LOWER:P0:O1:R7,5,15,LOWER,N,B-N-B-N-B,N,0,1,7,1,False,False,-1,0.0,35.69726480383344,0.2530184440363411,0.1378294209361312,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6
M5:LOWER:P0:O1:R8,5,15,LOWER,N,B-N-B-N-B,N,0,1,8,1,False,False,-1,0.0,24.263143461204635,0.22967863457377755,0.14235350043090178,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5
M5:LOWER:P0:O1:R9,5,15,LOWER,N,B-N-B-N-B,N,0,1,9,1,False,False,-1,0.0,25.97841874714802,0.1990283790804814,0.14063493698860288,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5
M5:LOWER:P0:O1:R10,5,15,LOWER,N,B-N-B-N-B,N,0,1,10,1,False,False,-1,0.0,26.68402959228838,0.17109138890216805,0.14320870405090425,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6
M5:LOWER:P0:O1:R11,5,15,LOWER,N,B-N-B-N-B,N,0,1,11,1,False,False,-1,0.0,31.40298643536402,0.14669245635863645,0.1279045205732378,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7
M5:LOWER:P0:O1:R12,5,15,LOWER,N,B-N-B-N-B,N,0,1,12,1,False,False,-1,0.0,49.74980317983239,0.12684428899700437,0.13158599090595022,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-1:-9 | A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8
M5:LOWER:P0:O1:R13,5,15,LOWER,N,B-N-B-N-B,N,0,1,13,3,False,False,-1,0.0,42.336593920318315,0.06015534640944409,0.1306626526502601,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:14:-4 | A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9
M5:LOWER:P0:O1:R14,5,15,LOWER,N,B-N-B-N-B,N,0,1,14,3,False,False,-1,0.0,31.883242338661834,0.09809369507709684,0.13398571587719874,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:14:-2 | A:LOWER:14:0 | A:LOWER:14:2 | A:LOWER:14:4 | A:LOWER:-1:9 | A:LOWER:-4:8 | A:LOWER:-7:7 | A:LOWER:-10:6 | A:LOWER:-13:5 | A:LOWER:-13:-5 | A:LOWER:-10:-6 | A:LOWER:-7:-7 | A:LOWER:-4:-8 | A:LOWER:-1:-9 | A:LOWER:14:-4
M5:LOWER:P0:O-1:R0,5,15,LOWER,N,B-N-B-N-B,N,0,-1,0,8,False,False,-1,0.0,69.1916757542706,9.387945357808292e-05,0.12241045063746421,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2
M5:LOWER:P0:O-1:R1,5,15,LOWER,N,B-N-B-N-B,N,0,-1,1,3,False,False,-1,0.0,48.38396064136663,0.02315549993921623,0.1270108049452668,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4
M5:LOWER:P0:O-1:R2,5,15,LOWER,N,B-N-B-N-B,N,0,-1,2,1,False,False,-1,0.0,60.82069457376722,0.004125062490662773,0.13195984034602065,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9
M5:LOWER:P0:O-1:R3,5,15,LOWER,N,B-N-B-N-B,N,0,-1,3,1,False,False,-1,0.0,51.723285431679294,0.18174878691103122,0.141193775527567,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8
M5:LOWER:P0:O-1:R4,5,15,LOWER,N,B-N-B-N-B,N,0,-1,4,1,False,False,-1,0.0,48.26022319527626,0.18946968037220888,0.14176164268261485,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7
M5:LOWER:P0:O-1:R5,5,15,LOWER,N,B-N-B-N-B,N,0,-1,5,1,False,False,-1,0.0,45.63080986767475,0.2051308877539922,0.140326287477291,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6
M5:LOWER:P0:O-1:R6,5,15,LOWER,N,B-N-B-N-B,N,0,-1,6,1,False,False,-1,0.0,41.512335313074175,0.22925432650516656,0.14110280079221751,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5 | A:LOWER:-13:5
M5:LOWER:P0:O-1:R7,5,15,LOWER,N,B-N-B-N-B,N,0,-1,7,1,False,False,-1,0.0,35.69726480383344,0.2530184440363411,0.1378294209361312,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6 | A:LOWER:-13:-5
M5:LOWER:P0:O-1:R8,5,15,LOWER,N,B-N-B-N-B,N,0,-1,8,1,False,False,-1,0.0,24.263143461204635,0.22967863457377755,0.14235350043090178,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:-13:-5 | A:LOWER:-13:5 | A:LOWER:-10:6 | A:LOWER:-7:7 | A:LOWER:-4:8 | A:LOWER:-1:9 | A:LOWER:14:4 | A:LOWER:14:2 | A:LOWER:14:0 | A:LOWER:14:-2 | A:LOWER:14:-4 | A:LOWER:-1:-9 | A:LOWER:-4:-8 | A:LOWER:-7:-7 | A:LOWER:-10:-6
