temperature_K,frame,site_i,site_j,lower_energy_character,higher_energy_character,gap_eV,gap_meV,site_projector_overlap_weight,bose_population,downward_rate_at_kappa1_ps_inv,upward_rate_at_kappa1_ps_inv
300.0,17,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.003734325613867384,3.734325613867384,0.08985815550004492,6.43483612168388,0.6680806603396209,0.578222504839576
150.0,18,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.33307913283001583,333.07913283001585,9.425509014902021e-06,6.442192271561956e-12,9.425509014962742e-06,6.072094133133934e-17
150.0,18,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.334844945543467,334.844945543467,2.4037242899844722e-05,5.619594600395998e-12,2.40372428999798e-05,1.3507956040837445e-16
150.0,18,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.33710253947309254,337.1025394730925,6.32122753823876e-06,4.719034679813591e-12,6.321227538268591e-06,2.98300919719414e-17
150.0,18,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.0017658127134511648,1.7658127134511648,0.31124605806673444,6.831522623285569,2.4375305451580846,2.12628448709135
150.0,18,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.00402340664307671,4.02340664307671,0.25779250897293016,2.7385972719163596,0.9637823707666703,0.7059898617937401
150.0,18,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.0022575939296255454,2.2575939296255454,0.194256104995771,5.240111814867649,1.2121798158942811,1.0179237108985102
200.0,18,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.33307913283001583,333.07913283001585,9.425509014902021e-06,4.0436658809357086e-09,9.42550905301563e-06,3.8113609214011244e-14
200.0,18,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.334844945543467,334.844945543467,2.4037242899844722e-05,3.6498813063331754e-09,2.4037242987577806e-05,8.77330835159331e-14
200.0,18,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.33710253947309254,337.1025394730925,6.32122753823876e-06,3.2017681352226856e-09,6.3212275584778654e-06,2.0239104907425003e-14
200.0,18,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.0017658127134511648,1.7658127134511648,0.31124605806673444,9.268725990031724,3.196100485764799,2.8848544276980648
200.0,18,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.00402340664307671,4.02340664307671,0.25779250897293016,3.803036846782235,1.2381869194214234,0.9803944104484933
200.0,18,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.0022575939296255454,2.2575939296255454,0.194256104995771,7.144998971965582,1.5822157754885928,1.387959670492822
250.0,18,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.33307913283001583,333.07913283001585,9.425509014902021e-06,1.9293911996376318e-07,9.425510833451437e-06,1.8185494145457124e-12
250.0,18,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.334844945543467,334.844945543467,2.4037242899844722e-05,1.7775550893892317e-07,2.4037247172597067e-05,4.272752345150416e-12
250.0,18,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.33710253947309254,337.1025394730925,6.32122753823876e-06,1.6007074671452527e-07,6.321228550082372e-06,1.0118436121982987e-12
250.0,18,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.0017658127134511648,1.7658127134511648,0.31124605806673444,11.707066451064495,3.955024342485873,3.6437782844191386
250.0,18,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.00402340664307671,4.02340664307671,0.25779250897293016,4.870054760076893,1.5132561444087138,1.2554636354357835
250.0,18,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.0022575939296255454,2.2575939296255454,0.194256104995771,9.051338838310643,1.9525339327229434,1.7582778277271722
300.0,18,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.33307913283001583,333.07913283001585,9.425509014902021e-06,2.5381538515448998e-06,9.42553293829403e-06,2.392339200894474e-11
300.0,18,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.334844945543467,334.844945543467,2.4037242899844722e-05,2.370574032534328e-06,2.4037299881908558e-05,5.6982063832092044e-11
300.0,18,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.33710253947309254,337.1025394730925,6.32122753823876e-06,2.172338643604257e-06,6.321241270085617e-06,1.3731846856331464e-11
300.0,18,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.0017658127134511648,1.7658127134511648,0.31124605806673444,14.145975711230566,4.714125235695018,4.402879177628284
300.0,18,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.00402340664307671,4.02340664307671,0.25779250897293016,5.938364808732759,1.7886584722127026,1.5308659632397725
300.0,18,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.0022575939296255454,2.2575939296255454,0.194256104995771,10.958405585493916,2.3229932909977205,2.1287371860019495
150.0,19,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2976029217842898,297.60292178428983,3.864418666032168e-06,1.0022634954065935e-10,3.864418666419484e-06,3.8731657599318863e-16
150.0,19,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30425005823259926,304.25005823259926,1.110731065714137e-07,5.993050780295276e-11,1.1107310657807037e-07,6.6566676800763124e-18
150.0,19,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3071762438424565,307.17624384245653,4.375384086030138e-05,4.778949576348635e-11,4.3753840862392355e-05,2.0909739924296287e-15
150.0,19,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.006647136448309443,6.647136448309443,0.07141692178269995,1.4872628346879653,0.177632655317927,0.10621573353522702
150.0,19,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.009573322058166689,9.573322058166688,0.03174153027022586,0.9113722949770109,0.060669881558683865,0.028928351288458002
150.0,19,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.002926185609857246,2.926185609857246,0.001599767207084603,3.9362036386260795,0.007896776708565697,0.006297009501481095
200.0,19,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2976029217842898,297.60292178428983,3.864418666032168e-06,3.167644593514658e-08,3.864418788443217e-06,1.2241104894533925e-13
200.0,19,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30425005823259926,304.25005823259926,1.110731065714137e-07,2.1539517844192493e-08,1.1107310896387487e-07,2.3924611610048597e-15
200.0,19,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3071762438424565,307.17624384245653,4.375384086030138e-05,1.817604310781546e-08,4.3753841655573076e-05,7.952716976093353e-13
200.0,19,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.006647136448309443,6.647136448309443,0.07141692178269995,2.1248565969121467,0.22316763916382873,0.15175071738112877
200.0,19,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.009573322058166689,9.573322058166688,0.03174153027022586,1.3463334328640282,0.0744762136832965,0.04273468341307064
200.0,19,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.002926185609857246,2.926185609857246,0.001599767207084603,5.403948274901304,0.01024482644605312,0.008645059238968517
250.0,19,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2976029217842898,297.60292178428983,3.864418666032168e-06,1.001358485740718e-06,3.864422535700592e-06,3.869668423686137e-12
250.0,19,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30425005823259926,304.25005823259926,1.110731065714137e-07,7.355108674191713e-07,1.1107318826689064e-07,8.169547696128255e-14
250.0,19,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3071762438424565,307.17624384245653,4.375384086030138e-05,6.420956796598977e-07,4.3753868954453564e-05,2.8094152184926216e-11
250.0,19,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.006647136448309443,6.647136448309443,0.07141692178269995,2.7666661396966377,0.26900370108025917,0.1975867792975592
250.0,19,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.009573322058166689,9.573322058166688,0.03174153027022586,1.7872607789057078,0.08847192238464884,0.05673039211442297
250.0,19,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.002926185609857246,2.926185609857246,0.001599767207084603,6.87357342344487,0.012595884565399954,0.010996117358315353
300.0,19,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2976029217842898,297.60292178428983,3.864418666032168e-06,1.0011411306857662e-05,3.8644573543168955e-06,3.868828472754625e-11
300.0,19,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30425005823259926,304.25005823259926,1.110731065714137e-07,7.741539621532279e-06,1.1107396644826911e-07,8.598768554092765e-13
300.0,19,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3071762438424565,307.17624384245653,4.375384086030138e-05,6.913042492645056e-06,4.3754143332462464e-05,3.0247216108369294e-10
300.0,19,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.006647136448309443,6.647136448309443,0.07141692178269995,3.410596808321262,0.3149912472749057,0.24357432549220567
300.0,19,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.009573322058166689,9.573322058166688,0.03174153027022586,2.231210071004305,0.10256355227824179,0.07082202200801593
300.0,19,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.002926185609857246,2.926185609857246,0.001599767207084603,8.34413997248564,0.014948448706390952,0.013348681499306349
150.0,20,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2978054071488903,297.8054071488903,2.849627429269681e-06,9.866854043071062e-11,2.8496274295508497e-06,2.811685792173575e-16
150.0,20,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3101186646338186,310.1186646338186,1.8517036501916752e-07,3.8060234587505484e-11,1.8517036502621515e-07,7.047627531283535e-18
150.0,20,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.31510540531175646,315.10540531175644,4.393654832635987e-05,2.587762101435225e-11,4.393654832749684e-05,1.1369733462683134e-15
150.0,20,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.012313257484928286,12.313257484928286,0.019174860155548586,0.6279706066974287,0.031216108720766782,0.012041248565218198
150.0,20,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.017299998162866148,17.29999816286615,0.009595405999206372,0.35550617061020434,0.01300663204143441,0.0034112260422280386
150.0,20,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.004986740677937862,4.986740677937862,0.0018961717824229432,2.1241436297678757,0.005923912995002237,0.004027741212579293
200.0,20,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2978054071488903,297.8054071488903,2.849627429269681e-06,3.130646571189561e-08,2.849627518481444e-06,8.921176340610851e-14
200.0,20,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3101186646338186,310.1186646338186,1.8517036501916752e-07,1.532334579502477e-08,1.8517036785659703e-07,2.837429534179662e-15
200.0,20,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.31510540531175646,315.10540531175644,4.393654832635987e-05,1.1473429888848367e-08,4.393654883046278e-05,5.04102906780488e-13
200.0,20,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.012313257484928286,12.313257484928286,0.019174860155548586,0.9587205973828784,0.03755819353860928,0.018383333383060693
200.0,20,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.017299998162866148,17.29999816286615,0.009595405999206372,0.5785009592282425,0.015146357573931691,0.005550951574725319
200.0,20,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.004986740677937862,4.986740677937862,0.0018961717824229432,2.9801767997718973,0.007547098936781924,0.005650927154358981
250.0,20,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2978054071488903,297.8054071488903,2.849627429269681e-06,9.919908199078097e-07,2.849630256073931e-06,2.8268042499930147e-12
250.0,20,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3101186646338186,310.1186646338186,1.8517036501916752e-07,5.601226304892015e-07,1.8517046873727946e-07,1.0371811194318173e-13
250.0,20,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.31510540531175646,315.10540531175644,4.393654832635987e-05,4.4438030418682503e-07,4.3936567850896575e-05,1.952453671018694e-11
250.0,20,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.012313257484928286,12.313257484928286,0.019174860155548586,1.2969771792633327,0.04404421619286086,0.024869356037312274
250.0,20,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.017299998162866148,17.29999816286615,0.009595405999206372,0.8114905252009901,0.01738198705301908,0.007786581053812709
250.0,20,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.004986740677937862,4.986740677937862,0.0018961717824229432,3.8393953818877455,0.009176324967123447,0.007280153184700503
300.0,20,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2978054071488903,297.8054071488903,2.849627429269681e-06,9.933302604856554e-06,2.8496557354812473e-06,2.8306211566035206e-11
300.0,20,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3101186646338186,310.1186646338186,1.8517036501916752e-07,6.169335798952833e-06,1.8517150739732934e-07,1.1423781618179136e-12
300.0,20,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.31510540531175646,315.10540531175644,4.393654832635987e-05,5.087030990162371e-06,4.393677183294281e-05,2.235065829369593e-10
300.0,20,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.012313257484928286,12.313257484928286,0.019174860155548586,1.6390678767824414,0.05060375747830384,0.03142889732275526
300.0,20,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.017299998162866148,17.29999816286615,0.009595405999206372,1.0496897255523652,0.019667605089076827,0.010072199089870455
300.0,20,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.004986740677937862,4.986740677937862,0.0018961717824229432,4.700212299204178,0.01080858171557117,0.008912409933148227
