time_fs,PYR2,PYR3,PYR4,PYR5,X1,X2,X3,X4,purity,trace_real,trace_imag
3430.0,0.18952686659953527,0.2137279041232406,0.31445318468827377,0.28229204458895274,0.46075360337953125,0.18889351379874306,0.1910378739182048,0.15931500890352351,0.3100285013523175,1.0000000000000024,-6.975492617455643e-16
3440.0,0.18984769238701427,0.21430893921802668,0.30757051614590597,0.2882728522490554,0.4608950931279226,0.18922080798084354,0.19095595068249513,0.15892814820874132,0.31012408087685917,1.0000000000000022,2.0647945521284242e-17
3450.0,0.1901719124958251,0.21517348032350828,0.30295068804398595,0.291703919136683,0.4610363195280003,0.18954722044231886,0.19087399300724756,0.1585424670224359,0.3102201094191267,1.0000000000000022,6.870753078008983e-16
3460.0,0.19050256529672613,0.21524284098059165,0.3056210355107369,0.2886335582119478,0.46117728306992234,0.18987275350803595,0.1907920017206503,0.15815796170139415,0.31031658049966554,1.0000000000000024,4.3069863045230694e-16
3470.0,0.19083919824987877,0.2149689030504979,0.3122536128156488,0.2819382858839769,0.46131798424293435,0.19019740949681938,0.1907099776464783,0.15777462861377065,0.3104134877211052,1.0000000000000024,9.072373098714137e-16
3480.0,0.19118231174146524,0.2155781179684938,0.3151245218846264,0.278115048405417,0.46145842353537164,0.1905211907214664,0.19062792160411215,0.15739246413905253,0.31051082477211744,1.0000000000000027,2.93980522898585e-16
3490.0,0.19153801918524246,0.21733767134651952,0.31094396834759297,0.28018034112064744,0.46159860143466036,0.1908440994887628,0.1905458344085565,0.15701146466802302,0.3106085854188034,1.0000000000000022,1.4095756666856328e-15
3500.0,0.1919140201016921,0.21893538991007505,0.30446186879025317,0.2846887211979821,0.4617385184273194,0.19116613809949837,0.1904637168704581,0.15663162660272684,0.31070676351005055,1.0000000000000022,1.4955998427101465e-15
3510.0,0.1923080371736173,0.21875744715031056,0.30290238114924195,0.2860321345268327,0.46187817499896233,0.19148730884848217,0.1903815697961243,0.15625294635643394,0.3108053529709298,1.0000000000000024,1.4904338115185832e-15
3520.0,0.19270093825007412,0.21664839094225619,0.30774172613462786,0.2829089446730443,0.46201757163429846,0.1918076140245581,0.19029939398754148,0.15587542035360466,0.31090434780480464,1.0000000000000024,6.597149248037211e-16
