lag_ps,autocorrelation,autocorrelation_normalized
5.11,-1.290393535346175e-08,-0.059722627183118174
5.12,-1.2705260933798882e-08,-0.05880311247916666
5.13,-1.3201316727345533e-08,-0.06109898225908343
5.14,-1.4947847150446935e-08,-0.06918236011751916
5.15,-1.6568437801405102e-08,-0.07668285733890802
5.16,-1.8681834735978082e-08,-0.08646418479879694
5.17,-2.0037459230894074e-08,-0.09273835264701474
5.18,-2.1066400229984344e-08,-0.09750054789976823
5.19,-2.1119061382971407e-08,-0.09774427683367332
5.2,-2.1131998750826822e-08,-0.09780415419480351
5.21,-2.2586688498286112e-08,-0.10453682070892308
5.22,-2.400104578821948e-08,-0.11108281856280687
5.23,-2.4814692531933457e-08,-0.1148485783719299
5.24,-2.5980713516197946e-08,-0.1202452139426621
5.25,-2.699846657316553e-08,-0.12495562861235801
5.26,-2.783296561045061e-08,-0.1288178980304296
5.2700000000000005,-2.905265439295064e-08,-0.13446292154003192
5.28,-2.9849028639091084e-08,-0.13814873992780952
5.29,-2.9661157611504994e-08,-0.13727922601351178
5.3,-2.9202750360989676e-08,-0.13515760306898733
5.3100000000000005,-2.9387484182158997e-08,-0.13601259721051087
5.32,-2.9778845231919158e-08,-0.13782391363674742
5.33,-3.1133570645744125e-08,-0.14409392031371507
5.34,-3.270041486085361e-08,-0.15134566564177154
5.3500000000000005,-3.3916351389490757e-08,-0.15697332278581094
5.36,-3.486562794444816e-08,-0.161366811146723
5.37,-3.5530875072429277e-08,-0.16444574056792455
5.38,-3.6455295445544534e-08,-0.16872418832760203
5.39,-3.726608869069868e-08,-0.17247674143458433
