time_ps,temperature_K,potential_kJ_mol,total_energy_kJ_mol,CAP_SOL_LJ_kJ_mol
42.25,301.408325195312,-768378.9375,-643844.625,39.230453491211
42.3,300.84033203125,-767792.0,-643492.375,36.767517089844
42.35,300.543212890625,-768111.6875,-643934.8125,41.753303527832
42.4,299.3115234375,-767444.0625,-643776.125,36.68334197998
42.45,300.217102050781,-767729.25,-643687.125,35.691871643066
42.5,299.543365478516,-768019.25,-644255.5,36.219650268555
42.55,298.1220703125,-767778.75,-644602.25,36.124084472656
42.6,299.477264404297,-768583.0,-644846.5625,40.872577667236
42.65,301.241760253906,-768870.1875,-644404.6875,43.606994628906
42.7,301.958862304688,-769883.1875,-645121.375,34.518924713135
42.75,300.10107421875,-768899.4375,-644905.25,36.33814239502
42.8,297.990570068359,-768371.6875,-645249.5,37.813461303711
42.85,300.200469970703,-768470.25,-644435.0,40.190948486328
42.9,301.029174804688,-767974.3125,-643596.625,41.032176971436
42.95,300.141510009766,-767350.1875,-643339.3125,41.415573120117
43.0,300.567657470703,-767297.1875,-643110.25,34.401512145996
43.05,302.348510742188,-767686.3125,-642763.5625,43.650325775146
43.1,300.665649414062,-767282.875,-643055.4375,31.989803314209
43.15,302.474914550781,-767342.6875,-642367.6875,29.365322113037
43.2,301.27490234375,-766734.0625,-642254.875,27.801061630249
43.25,301.730285644531,-767079.1875,-642411.875,34.787078857422
43.3,302.524444580078,-767372.75,-642377.3125,33.400661468506
43.35,302.417297363281,-767388.9375,-642437.75,34.706546783447
43.4,301.239318847656,-768245.875,-643781.375,46.123607635498
43.45,299.586090087891,-768251.4375,-644470.0,35.716575622559
43.5,299.838165283203,-767299.5625,-643414.0,28.146675109863
43.55,299.894683837891,-767133.75,-643224.875,28.854454040527
43.6,298.548736572266,-767223.8125,-643871.0,31.171323776245
43.65,300.099334716797,-767658.625,-643665.125,25.864971160889
43.7,299.036499023438,-768081.4375,-644527.125,31.230094909668
43.75,298.562377929688,-768727.6875,-645369.25,39.9758644104
43.8,300.015411376953,-768829.3125,-644870.5,37.457191467285
43.85,298.861083984375,-767736.6875,-644254.8125,32.664070129395
43.9,300.461181640625,-768081.375,-643938.375,36.582649230957
43.95,299.022308349609,-767948.0,-644399.5625,41.074893951416
44.0,301.254272460938,-768219.25,-643748.625,48.027904510498
44.05,301.599578857422,-768053.25,-643439.9375,43.795070648193
44.1,301.705017089844,-768445.9375,-643789.0625,44.538040161133
44.15,297.966430664062,-767006.5,-643894.3125,35.292503356934
44.2,299.741302490234,-768011.125,-644165.5625,32.177623748779
44.25,300.597351074219,-768905.875,-644706.625,29.298473358154
44.3,297.875274658203,-768442.875,-645368.3125,27.089057922363
44.35,301.446105957031,-768811.1875,-644261.25,32.400653839111
44.4,299.069152832031,-768417.1875,-644849.375,31.78101348877
44.45,301.445251464844,-768097.375,-643547.8125,35.022369384766
44.5,299.172607421875,-767879.4375,-644268.875,32.686756134033
44.55,301.298217773438,-768361.3125,-643872.5,33.379978179932
44.6,298.095336914062,-767862.375,-644696.875,43.289249420166
44.65,298.514129638672,-767433.625,-644095.125,39.332069396973
44.7,301.825225830078,-768196.75,-643490.1875,33.799179077148
44.75,300.070251464844,-766930.5,-642949.0625,27.767871856689
44.8,301.390045166016,-767819.125,-643292.375,36.042282104492
44.85,301.140594482422,-767691.8125,-643268.125,37.811672210693
44.9,300.721557617188,-768235.8125,-643985.25,34.97904586792
44.95,300.300445556641,-767571.125,-643494.5625,29.969905853271
45.0,301.440643310547,-768200.0,-643652.3125,23.633544921875
45.05,301.734924316406,-768906.75,-644237.5,21.433832168579
45.1,300.649627685547,-768445.9375,-644225.125,22.374927520752
45.15,299.305206298828,-768137.5,-644472.125,23.414123535156
45.2,302.386444091797,-768740.8125,-643802.375,39.882133483887
45.25,301.077178955078,-769003.5625,-644606.0625,49.002429962158
45.3,297.799957275391,-767196.0,-644152.5625,32.23917388916
45.35,301.091125488281,-768439.625,-644036.375,28.947746276855
45.4,299.383117675781,-768492.4375,-644794.875,23.451740264893
45.45,300.506011962891,-769128.3125,-644966.8125,18.67162322998
45.5,298.720550537109,-768618.5625,-645194.75,30.471002578735
45.55,299.232543945312,-768707.8125,-645072.5,20.906373977661
45.6,299.961181640625,-769166.0,-645229.625,32.405975341797
45.65,297.434875488281,-768386.6875,-645494.125,25.479774475098
45.7,298.315124511719,-768789.0,-645532.75,24.842794418335
45.75,298.551239013672,-768770.125,-645416.3125,38.237651824951
45.8,298.639343261719,-768933.4375,-645543.1875,29.552095413208
45.85,299.763122558594,-769094.625,-645240.0625,22.505474090576
45.9,298.132873535156,-769047.0625,-645866.125,30.946117401123
45.95,300.314880371094,-769707.1875,-645624.625,31.557361602783
46.0,297.69482421875,-768421.9375,-645421.9375,28.090557098389
46.05,296.748748779297,-767757.6875,-645148.625,29.374980926514
46.1,298.940063476562,-768833.9375,-645319.4375,20.25587272644
46.15,299.496337890625,-768632.5625,-644888.25,21.885726928711
46.2,299.106140136719,-768386.8125,-644803.6875,23.62696647644
46.25,300.150543212891,-768577.25,-644562.625,36.545162200928
46.3,297.666870117188,-767681.625,-644693.1875,31.562540054321
46.35,300.648162841797,-768302.0,-644081.75,27.345558166504
46.4,300.723236083984,-767496.125,-643244.875,30.158517837524
46.45,301.237579345703,-767733.4375,-643269.6875,35.293502807617
46.5,299.914123535156,-767584.1875,-643667.25,30.413276672363
46.55,301.663452148438,-767678.0625,-643038.3125,38.13138961792
46.6,301.025238037109,-767857.9375,-643481.875,42.797386169434
46.65,299.176818847656,-767689.0,-644076.6875,44.137428283691
46.7,298.840606689453,-767987.8125,-644514.4375,35.50883102417
46.75,298.078033447266,-768838.1875,-645679.875,34.329036712646
46.8,298.212615966797,-769407.8125,-646193.875,26.118408203125
46.85,297.969970703125,-769029.6875,-645916.0,41.377227783203
46.9,296.415191650391,-768484.3125,-646013.0625,31.102380752563
46.95,298.673278808594,-769574.9375,-646170.6875,43.197708129883
47.0,296.631744384766,-768961.125,-646400.375,39.895927429199
47.05,299.862915039062,-769857.3125,-645961.5,37.00411605835
47.1,298.536010742188,-769277.0625,-645929.5,30.678783416748
47.15,298.522338867188,-769437.75,-646095.875,30.554489135742
47.2,299.486114501953,-769551.0625,-645811.0,24.770622253418
47.25,300.327972412109,-769765.0,-645677.0625,23.927711486816
47.3,300.890380859375,-769100.375,-644780.0625,25.381456375122
47.35,300.110717773438,-767995.25,-643997.0625,22.640102386475
47.4,300.399597167969,-768010.6875,-643893.125,27.928176879883
47.45,299.424255371094,-768098.375,-644383.8125,19.274108886719
47.5,301.623840332031,-768850.3125,-644226.9375,22.982257843018
47.55,301.739685058594,-769434.125,-644762.875,29.069986343384
47.6,299.963470458984,-768703.4375,-644766.125,24.754234313965
47.65,299.461395263672,-769556.1875,-645826.3125,20.329080581665
47.7,298.931671142578,-769265.125,-645754.125,24.40747833252
47.75,297.042449951172,-769136.625,-646406.1875,33.165092468262
47.8,298.315246582031,-769321.5,-646065.1875,32.388778686523
47.85,300.097625732422,-768770.3125,-644777.5625,23.584356307983
47.9,299.312469482422,-768063.8125,-644395.4375,24.073623657227
47.95,299.158935546875,-767964.375,-644359.4375,36.46834564209
48.0,298.006713867188,-767383.125,-644254.25,49.542678833008
48.05,300.142272949219,-767899.4375,-643888.25,35.13916015625
48.1,302.222045898438,-768294.75,-643424.25,36.797225952148
48.15,299.142150878906,-766935.8125,-643337.8125,29.612188339233
48.2,301.112213134766,-767416.8125,-643004.875,35.333641052246
48.25,299.484649658203,-767091.5,-643352.0,29.909206390381
48.3,301.374267578125,-767398.625,-642878.375,27.309585571289
48.35,301.674407958984,-768447.5,-643803.25,40.72554397583
48.4,303.335540771484,-768427.375,-643096.8125,33.901191711426
48.45,300.69140625,-767943.625,-643705.5,26.041709899902
48.5,300.533294677734,-769227.0625,-645054.3125,20.207462310791
48.55,299.616485595703,-768730.9375,-644937.0,16.88628578186
48.6,300.114715576172,-769017.125,-645017.3125,14.142162322998
48.65,299.581085205078,-768668.1875,-644888.875,19.99626159668
48.7,298.02099609375,-767829.375,-644694.625,25.613073348999
48.75,301.06640625,-768337.6875,-643944.625,32.960594177246
48.8,301.945404052734,-768471.25,-643715.0625,31.30883026123
48.85,300.107269287109,-768062.8125,-644066.0625,22.366758346558
48.9,300.347106933594,-768248.6875,-644152.875,25.786285400391
48.95,300.838653564453,-768213.5,-643914.5625,18.990001678467
49.0,300.601318359375,-768496.0,-644295.125,22.904634475708
49.05,299.459106445312,-768189.3125,-644460.375,23.139595031738
49.1,301.153381347656,-768606.25,-644177.25,17.96873664856
49.15,298.929321289062,-768394.0,-644883.9375,20.466102600098
49.2,301.182647705078,-769672.6875,-645231.625,24.016302108765
49.25,299.520599365234,-769683.375,-645929.0,26.990100860596
49.3,300.942626953125,-769324.125,-644982.25,24.380702972412
49.35,298.286163330078,-769012.4375,-645768.125,22.284713745117
49.4,297.891845703125,-768538.0625,-645456.6875,18.807889938354
49.45,297.971466064453,-769401.8125,-646287.5,17.744522094727
49.5,298.868957519531,-769001.6875,-645516.5625,25.505199432373
49.55,299.927368164062,-769023.5625,-645101.125,21.8967628479
49.6,299.657348632812,-768010.9375,-644200.125,20.868432998657
49.65,299.670166015625,-769288.625,-645472.5,24.130489349365
49.7,298.121032714844,-768936.3125,-645760.25,26.554527282715
49.75,298.699401855469,-769122.75,-645707.6875,21.703191757202
49.8,296.134338378906,-769239.8125,-646884.5625,20.142473220825
49.85,300.367034912109,-770575.5625,-646471.5,14.998952865601
49.9,297.918334960938,-769621.1875,-646528.875,16.160297393799
49.95,299.345336914062,-769245.0625,-645563.125,24.271190643311
50.0,298.907135009766,-768991.0625,-645490.1875,25.050506591797
