time_fs,trace_real,trace_imag,min_density_eigenvalue,hermiticity_error,population_sum,population_error,coherence_l1,purity,PYR2,PYR3,PYR4,PYR5
3360.0,1.000000000000001,0.0,0.026730146561323984,0.0,1.000000000000001,1.1102230246251565e-15,0.263158960985052,0.32597926754773554,0.030033079486147328,0.28871043755410986,0.37117665780316633,0.3100798251565776
3370.0,1.0000000000000013,0.0,0.026795542534453348,0.0,1.0000000000000013,1.3322676295501878e-15,0.2038784455637499,0.3258712621939137,0.02998321974739752,0.2965222817993408,0.390029083879963,0.28346541457330005
3380.0,1.0000000000000013,0.0,0.026859738138348056,0.0,1.0000000000000013,1.3322676295501878e-15,0.3182608043698947,0.32572682272592746,0.02990638456834577,0.31635587170199,0.3479409873634697,0.30579675636619597
3390.0,1.0000000000000013,0.0,0.026923315571629178,0.0,1.0000000000000013,1.3322676295501878e-15,0.29793106463307506,0.3255153091546157,0.029861859517116885,0.3346277157003876,0.2933587047241711,0.34215172005832584
3400.0,1.0000000000000016,0.0,0.026986083023863225,0.0,1.0000000000000016,1.5543122344752192e-15,0.2778055290852255,0.32534362511993364,0.02991962997317361,0.3362339612743727,0.28834371992708474,0.3455026888253705
3410.0,1.0000000000000016,0.0,0.027047802610698998,0.0,1.0000000000000018,1.7763568394002505e-15,0.32600340957834106,0.3251412884530332,0.030074640790410685,0.32010348668190997,0.33784640895067525,0.3119754635770058
3420.0,1.0000000000000018,0.0,0.02710845347989741,0.0,1.0000000000000018,1.7763568394002505e-15,0.21068070796572136,0.3249876418409271,0.03024047361537633,0.300196739658693,0.3847622446187462,0.28480054210718625
3430.0,1.0000000000000018,0.0,0.027168943649491305,0.0,1.0000000000000018,1.7763568394002505e-15,0.24685051372541844,0.32489382969851915,0.030332394826481982,0.2909735296837765,0.3756286972381164,0.30306537825162677
3440.0,1.0000000000000018,0.0,0.02723043493057498,0.0,1.0000000000000018,1.7763568394002505e-15,0.2792992233169649,0.3247286786710677,0.030346719813868033,0.29355142744906637,0.3214071426697692,0.3546947100672981
3450.0,1.0000000000000018,0.0,0.027292895426704076,0.0,1.0000000000000018,1.7763568394002505e-15,0.18469119997789685,0.3246070763521407,0.030349791516826735,0.2974744957845806,0.28426310566224655,0.387912607036348
3460.0,1.0000000000000018,0.0,0.027355623459010974,0.0,1.0000000000000018,1.7763568394002505e-15,0.26262704248516977,0.32450978123690355,0.030395708865693042,0.29500558851996533,0.30624353864275144,0.36835516397159185
3470.0,1.0000000000000018,0.0,0.02741816820221643,0.0,1.0000000000000016,1.5543122344752192e-15,0.2555651088200872,0.32434571148429026,0.030472448540821234,0.2908467892875038,0.36166144061936584,0.3170193215523108
3480.0,1.0000000000000018,0.0,0.027480406327273645,0.0,1.0000000000000018,1.7763568394002505e-15,0.19386738198003473,0.32424177986058256,0.030537881134126126,0.2960089305226711,0.3870784851496167,0.2863747031935879
3490.0,1.0000000000000018,0.0,0.027543190036288363,0.0,1.0000000000000018,1.7763568394002505e-15,0.29179006964699594,0.3241262954866221,0.030596656810823054,0.31321306180431524,0.3538792738724115,0.302311007512452
3500.0,1.0000000000000016,0.0,0.027608132849607232,0.0,1.0000000000000016,1.5543122344752192e-15,0.2998782119308232,0.3239367673776129,0.030717121011414866,0.3311753952344986,0.30039328925462905,0.33771419449945905
3510.0,1.0000000000000016,0.0,0.027675880745479234,0.0,1.0000000000000016,1.5543122344752192e-15,0.25362593884079465,0.32377748854681476,0.030957036620048117,0.33503009292070396,0.28750904212982925,0.3465038283294202
3520.0,1.0000000000000016,0.0,0.027745889087067648,0.0,1.0000000000000016,1.5543122344752192e-15,0.3248439254942863,0.3235959111133756,0.03127833335795569,0.3216389567282015,0.32917332206165284,0.3179093878521914
