edge_index,source_node,target_node,source_element,target_element,source_type,target_type,bond_class,distance_nm,target_nm,absolute_deviation_nm
229,P:152,P:153,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
230,P:153,P:210,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
231,P:153,P:212,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
232,P:154,P:155,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
233,P:155,P:212,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506550244630867,0.144973,9.250244630867877e-05
234,P:155,P:214,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443398766800084,0.144973,0.000633123319991602
235,P:156,P:157,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
236,P:157,P:214,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14500344823486094,0.144973,3.0448234860952494e-05
237,P:157,P:216,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443398766800084,0.144973,0.000633123319991602
238,P:158,P:159,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
239,P:159,P:216,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506550244630867,0.144973,9.250244630867877e-05
240,P:159,P:218,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
241,P:160,P:161,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
242,P:161,P:218,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
243,P:161,P:220,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458038,0.144973,0.0003562651454196153
244,P:162,P:163,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
245,P:163,P:220,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
246,P:163,P:222,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14442298985964805,0.144973,0.000550010140351942
247,P:164,P:165,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
248,P:165,P:222,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14528936643815327,0.144973,0.00031636643815327603
249,P:165,P:224,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
250,P:166,P:167,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
251,P:167,P:224,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458001,0.144973,0.0003562651454199761
252,P:167,P:226,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
253,P:168,P:169,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
254,P:169,P:226,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
255,P:169,P:228,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443364125922496,0.144973,0.000636587407750383
256,P:170,P:171,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
257,P:171,P:228,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14501379244747725,0.144973,4.0792447477261407e-05
258,P:171,P:230,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361086,0.144973,0.0005811719763891277
259,P:172,P:173,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
260,P:173,P:230,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14433987668000817,0.144973,0.000633123319991824
261,P:173,P:232,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455369368923229,0.144973,0.0005639368923228971
262,P:174,P:175,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
263,P:175,P:232,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
264,P:175,P:234,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
265,P:176,P:177,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
266,P:177,P:234,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361084,0.144973,0.0005811719763891554
267,P:177,P:236,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
268,P:178,P:179,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
269,P:179,P:236,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443779761598008,0.144973,0.0005950238401991881
270,P:179,P:238,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452446212429224,0.144973,0.0002716212429224041
271,P:180,P:181,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
272,P:181,P:240,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1450620556865233,0.144973,8.905568652331497e-05
273,P:181,P:298,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619054,0.144973,7.993598380945377e-05
274,P:182,P:183,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
275,P:183,P:240,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731655,0.144973,0.00036109785731655575
276,P:183,P:242,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14531001341958535,0.144973,0.00033701341958536357
277,P:184,P:185,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
278,P:185,P:242,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732038,0.144973,0.0005398860273203854
279,P:185,P:244,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14428097587693264,0.144973,0.0006920241230673474
280,P:186,P:187,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
281,P:187,P:244,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732038,0.144973,0.0005398860273203854
282,P:187,P:246,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14531001341958535,0.144973,0.00033701341958536357
283,P:188,P:189,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
284,P:189,P:246,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731655,0.144973,0.00036109785731655575
285,P:189,P:248,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1450620556865233,0.144973,8.905568652331497e-05
286,P:190,P:191,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
287,P:191,P:248,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619054,0.144973,7.993598380945377e-05
288,P:191,P:250,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14527560015363902,0.144973,0.00030260015363903214
289,P:192,P:193,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
290,P:193,P:250,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14574292435655314,0.144973,0.0007699243565531533
291,P:193,P:252,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14487926007541588,0.144973,9.373992458411307e-05
292,P:194,P:195,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
293,P:195,P:252,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14527560015363902,0.144973,0.00030260015363903214
294,P:195,P:254,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448930640161909,0.144973,7.993598380909295e-05
295,P:196,P:197,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
296,P:197,P:254,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1450620556865233,0.144973,8.905568652331497e-05
297,P:197,P:256,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731655,0.144973,0.00036109785731655575
298,P:198,P:199,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
299,P:199,P:256,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1460342425597502,0.144973,0.0010612425597502084
300,P:199,P:258,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487956,0.144973,0.0001317075451204297
301,P:200,P:201,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
302,P:201,P:258,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619093,0.144973,7.993598380906519e-05
303,P:201,P:260,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455128860273206,0.144973,0.0005398860273206074
304,P:202,P:203,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
305,P:203,P:260,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448378403594865,0.144973,0.00013515964051349916
306,P:203,P:262,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731635,0.144973,0.00036109785731636146
307,P:204,P:205,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
308,P:205,P:262,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1450620556865233,0.144973,8.905568652331497e-05
309,P:205,P:264,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917844,0.144973,0.00014419401917845076
310,P:206,P:207,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
311,P:207,P:264,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14514131045295142,0.144973,0.0001683104529514312
312,P:207,P:266,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1457875166123628,0.144973,0.0008145166123628145
313,P:208,P:209,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
314,P:209,P:266,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1449241180756329,0.144973,4.8881924367083496e-05
315,P:209,P:268,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14514131045295142,0.144973,0.0001683104529514312
316,P:210,P:211,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
317,P:211,P:268,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451171940191788,0.144973,0.00014419401917881158
318,P:211,P:270,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1450620556865233,0.144973,8.905568652331497e-05
319,P:212,P:213,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
320,P:213,P:270,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731635,0.144973,0.00036109785731636146
321,P:213,P:272,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455644187293034,0.144973,0.0005914187293034057
322,P:214,P:215,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
323,P:215,P:272,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487978,0.144973,0.00013170754512020766
324,P:215,P:274,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14550257729676125,0.144973,0.0005295772967612578
325,P:216,P:217,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
326,P:217,P:274,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487978,0.144973,0.00013170754512020766
327,P:217,P:276,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455644187293034,0.144973,0.0005914187293034057
328,P:218,P:219,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
329,P:219,P:276,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731635,0.144973,0.00036109785731636146
330,P:219,P:278,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1450620556865233,0.144973,8.905568652331497e-05
331,P:220,P:221,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
332,P:221,P:278,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1451171940191788,0.144973,0.00014419401917881158
333,P:221,P:280,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14514131045295142,0.144973,0.0001683104529514312
334,P:222,P:223,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
335,P:223,P:280,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1449241180756329,0.144973,4.8881924367083496e-05
336,P:223,P:282,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1457875166123628,0.144973,0.0008145166123628145
337,P:224,P:225,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
338,P:225,P:282,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14514131045295142,0.144973,0.0001683104529514312
339,P:225,P:284,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14511719401917844,0.144973,0.00014419401917845076
340,P:226,P:227,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
341,P:227,P:284,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1450620556865233,0.144973,8.905568652331497e-05
342,P:227,P:286,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731635,0.144973,0.00036109785731636146
343,P:228,P:229,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
344,P:229,P:286,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448378403594865,0.144973,0.00013515964051349916
345,P:229,P:288,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455128860273206,0.144973,0.0005398860273206074
346,P:230,P:231,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
347,P:231,P:288,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14489306401619093,0.144973,7.993598380906519e-05
348,P:231,P:290,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14484129245487956,0.144973,0.0001317075451204297
349,P:232,P:233,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
350,P:233,P:290,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1460342425597502,0.144973,0.0010612425597502084
351,P:233,P:292,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731655,0.144973,0.00036109785731655575
352,P:234,P:235,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
353,P:235,P:292,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1450620556865233,0.144973,8.905568652331497e-05
354,P:235,P:294,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1448930640161909,0.144973,7.993598380909295e-05
355,P:236,P:237,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
356,P:237,P:294,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14527560015363902,0.144973,0.00030260015363903214
357,P:237,P:296,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14487926007541588,0.144973,9.373992458411307e-05
358,P:238,P:239,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
359,P:239,P:296,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14574292435655314,0.144973,0.0007699243565531533
360,P:239,P:298,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14527560015363902,0.144973,0.00030260015363903214
361,P:240,P:241,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
362,P:241,P:300,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
363,P:241,P:358,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
364,P:242,P:243,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
365,P:243,P:300,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14481022063376636,0.144973,0.00016277936623362854
366,P:243,P:302,N,B,PARENT_HBN,PARENT_HBN,B-N,0.145013792447477,0.144973,4.0792447477011606e-05
367,P:244,P:245,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
368,P:245,P:302,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14377760604489156,0.144973,0.0011953939551084258
369,P:245,P:304,N,B,PARENT_HBN,PARENT_HBN,B-N,0.145013792447477,0.144973,4.0792447477011606e-05
370,P:246,P:247,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
371,P:247,P:304,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14481022063376636,0.144973,0.00016277936623362854
372,P:247,P:306,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
373,P:248,P:249,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
374,P:249,P:306,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
375,P:249,P:308,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361047,0.144973,0.0005811719763895162
376,P:250,P:251,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
377,P:251,P:308,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
378,P:251,P:310,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452446212429224,0.144973,0.0002716212429224041
379,P:252,P:253,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
380,P:253,P:310,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443779761598008,0.144973,0.0005950238401991881
381,P:253,P:312,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
382,P:254,P:255,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
383,P:255,P:312,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361084,0.144973,0.0005811719763891554
384,P:255,P:314,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
385,P:256,P:257,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
386,P:257,P:314,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
387,P:257,P:316,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455369368923229,0.144973,0.0005639368923228971
388,P:258,P:259,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
389,P:259,P:316,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14433987668000817,0.144973,0.000633123319991824
390,P:259,P:318,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361086,0.144973,0.0005811719763891277
391,P:260,P:261,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
392,P:261,P:318,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14501379244747725,0.144973,4.0792447477261407e-05
393,P:261,P:320,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443364125922496,0.144973,0.000636587407750383
394,P:262,P:263,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
395,P:263,P:320,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
396,P:263,P:322,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
397,P:264,P:265,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
398,P:265,P:322,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458001,0.144973,0.0003562651454199761
399,P:265,P:324,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
400,P:266,P:267,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
401,P:267,P:324,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14528936643815327,0.144973,0.00031636643815327603
402,P:267,P:326,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14442298985964805,0.144973,0.000550010140351942
403,P:268,P:269,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
404,P:269,P:326,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
405,P:269,P:328,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458038,0.144973,0.0003562651454196153
406,P:270,P:271,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
407,P:271,P:328,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
408,P:271,P:330,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
409,P:272,P:273,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
410,P:273,P:330,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506550244630867,0.144973,9.250244630867877e-05
411,P:273,P:332,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443398766800084,0.144973,0.000633123319991602
412,P:274,P:275,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
413,P:275,P:332,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14500344823486094,0.144973,3.0448234860952494e-05
414,P:275,P:334,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443398766800084,0.144973,0.000633123319991602
415,P:276,P:277,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
416,P:277,P:334,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14506550244630867,0.144973,9.250244630867877e-05
417,P:277,P:336,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
418,P:278,P:279,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
419,P:279,P:336,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
420,P:279,P:338,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458038,0.144973,0.0003562651454196153
421,P:280,P:281,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
422,P:281,P:338,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
423,P:281,P:340,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14442298985964805,0.144973,0.000550010140351942
424,P:282,P:283,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
425,P:283,P:340,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14528936643815327,0.144973,0.00031636643815327603
426,P:283,P:342,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1446409347314931,0.144973,0.00033206526850690365
427,P:284,P:285,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
428,P:285,P:342,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14461673485458001,0.144973,0.0003562651454199761
429,P:285,P:344,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
430,P:286,P:287,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
431,P:287,P:344,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181277,0.144973,0.00013861181818722312
432,P:287,P:346,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443364125922496,0.144973,0.000636587407750383
433,P:288,P:289,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
434,P:289,P:346,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14501379244747725,0.144973,4.0792447477261407e-05
435,P:289,P:348,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361086,0.144973,0.0005811719763891277
436,P:290,P:291,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
437,P:291,P:348,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14433987668000817,0.144973,0.000633123319991824
438,P:291,P:350,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1455369368923229,0.144973,0.0005639368923228971
439,P:292,P:293,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
440,P:293,P:350,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14483438818181293,0.144973,0.0001386118181870566
441,P:293,P:352,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14456140563788109,0.144973,0.00041159436211890554
442,P:294,P:295,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
443,P:295,P:352,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361084,0.144973,0.0005811719763891554
444,P:295,P:354,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
445,P:296,P:297,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
446,P:297,P:354,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1443779761598008,0.144973,0.0005950238401991881
447,P:297,P:356,N,B,PARENT_HBN,PARENT_HBN,B-N,0.1452446212429224,0.144973,0.0002716212429224041
448,P:298,P:299,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
449,P:299,P:356,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14477568856683093,0.144973,0.00019731143316906175
450,P:299,P:358,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14439182802361047,0.144973,0.0005811719763895162
451,P:300,P:301,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
452,P:301,P:360,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14531001341958535,0.144973,0.00033701341958536357
453,P:301,P:418,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14533409785731655,0.144973,0.00036109785731655575
454,P:302,P:303,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
455,P:303,P:360,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14551288602732038,0.144973,0.0005398860273203854
456,P:303,P:362,N,B,PARENT_HBN,PARENT_HBN,B-N,0.14428097587693264,0.144973,0.0006920241230673474
457,P:304,P:305,B,N,PARENT_HBN,PARENT_HBN,B-N,0.14500000000000002,0.144973,2.7000000000027002e-05
