dataset,frame,time_ps,pyrene,cutoff_nm,waterO_count
mobile,186,93.0,4,0.35,5
mobile,186,93.0,4,0.5,21
mobile,187,93.5,1,0.35,6
mobile,187,93.5,1,0.5,25
mobile,187,93.5,2,0.35,9
mobile,187,93.5,2,0.5,30
mobile,187,93.5,3,0.35,4
mobile,187,93.5,3,0.5,23
mobile,187,93.5,4,0.35,3
mobile,187,93.5,4,0.5,20
mobile,188,94.0,1,0.35,7
mobile,188,94.0,1,0.5,25
mobile,188,94.0,2,0.35,10
mobile,188,94.0,2,0.5,32
mobile,188,94.0,3,0.35,5
mobile,188,94.0,3,0.5,25
mobile,188,94.0,4,0.35,3
mobile,188,94.0,4,0.5,20
mobile,189,94.5,1,0.35,6
mobile,189,94.5,1,0.5,28
mobile,189,94.5,2,0.35,8
mobile,189,94.5,2,0.5,32
mobile,189,94.5,3,0.35,3
mobile,189,94.5,3,0.5,21
mobile,189,94.5,4,0.35,4
mobile,189,94.5,4,0.5,22
mobile,190,95.0,1,0.35,9
mobile,190,95.0,1,0.5,27
mobile,190,95.0,2,0.35,9
mobile,190,95.0,2,0.5,28
mobile,190,95.0,3,0.35,5
mobile,190,95.0,3,0.5,25
mobile,190,95.0,4,0.35,4
mobile,190,95.0,4,0.5,25
mobile,191,95.5,1,0.35,8
mobile,191,95.5,1,0.5,29
mobile,191,95.5,2,0.35,10
mobile,191,95.5,2,0.5,33
mobile,191,95.5,3,0.35,3
mobile,191,95.5,3,0.5,27
mobile,191,95.5,4,0.35,5
mobile,191,95.5,4,0.5,23
mobile,192,96.0,1,0.35,5
mobile,192,96.0,1,0.5,28
mobile,192,96.0,2,0.35,12
mobile,192,96.0,2,0.5,34
mobile,192,96.0,3,0.35,3
mobile,192,96.0,3,0.5,27
mobile,192,96.0,4,0.35,5
mobile,192,96.0,4,0.5,25
mobile,193,96.5,1,0.35,3
mobile,193,96.5,1,0.5,27
mobile,193,96.5,2,0.35,9
mobile,193,96.5,2,0.5,32
mobile,193,96.5,3,0.35,4
mobile,193,96.5,3,0.5,24
mobile,193,96.5,4,0.35,2
mobile,193,96.5,4,0.5,23
mobile,194,97.0,1,0.35,6
mobile,194,97.0,1,0.5,27
mobile,194,97.0,2,0.35,9
mobile,194,97.0,2,0.5,28
mobile,194,97.0,3,0.35,2
mobile,194,97.0,3,0.5,23
mobile,194,97.0,4,0.35,4
mobile,194,97.0,4,0.5,26
mobile,195,97.5,1,0.35,2
mobile,195,97.5,1,0.5,32
mobile,195,97.5,2,0.35,5
mobile,195,97.5,2,0.5,30
mobile,195,97.5,3,0.35,3
mobile,195,97.5,3,0.5,23
mobile,195,97.5,4,0.35,4
mobile,195,97.5,4,0.5,24
mobile,196,98.0,1,0.35,6
mobile,196,98.0,1,0.5,28
mobile,196,98.0,2,0.35,6
mobile,196,98.0,2,0.5,31
mobile,196,98.0,3,0.35,5
mobile,196,98.0,3,0.5,22
mobile,196,98.0,4,0.35,5
mobile,196,98.0,4,0.5,25
mobile,197,98.5,1,0.35,4
mobile,197,98.5,1,0.5,24
mobile,197,98.5,2,0.35,6
mobile,197,98.5,2,0.5,33
mobile,197,98.5,3,0.35,4
mobile,197,98.5,3,0.5,20
mobile,197,98.5,4,0.35,6
mobile,197,98.5,4,0.5,28
mobile,198,99.0,1,0.35,5
mobile,198,99.0,1,0.5,27
mobile,198,99.0,2,0.35,11
mobile,198,99.0,2,0.5,35
mobile,198,99.0,3,0.35,5
mobile,198,99.0,3,0.5,25
mobile,198,99.0,4,0.35,5
mobile,198,99.0,4,0.5,23
mobile,199,99.5,1,0.35,6
mobile,199,99.5,1,0.5,29
mobile,199,99.5,2,0.35,11
mobile,199,99.5,2,0.5,36
mobile,199,99.5,3,0.35,6
mobile,199,99.5,3,0.5,21
mobile,199,99.5,4,0.35,5
mobile,199,99.5,4,0.5,24
mobile,200,100.0,1,0.35,4
mobile,200,100.0,1,0.5,25
mobile,200,100.0,2,0.35,10
mobile,200,100.0,2,0.5,34
mobile,200,100.0,3,0.35,3
mobile,200,100.0,3,0.5,23
mobile,200,100.0,4,0.35,4
mobile,200,100.0,4,0.5,22
