atom_i_1based,atom_j_1based,element_i,element_j,distance_nm,in_explicit_topology,in_geometry_graph,classification
1346,1403,N,B,0.14528936643815327,True,True,MATCHED
1346,1405,N,B,0.1446409347314931,True,True,MATCHED
1347,1348,B,N,0.14499999999999957,True,True,MATCHED
1348,1405,N,B,0.14461673485458001,True,True,MATCHED
1348,1407,N,B,0.14456140563788109,True,True,MATCHED
1349,1350,B,N,0.14499999999999957,True,True,MATCHED
1350,1407,N,B,0.14483438818181277,True,True,MATCHED
1350,1409,N,B,0.1443364125922496,True,True,MATCHED
1351,1352,B,N,0.14499999999999957,True,True,MATCHED
1352,1409,N,B,0.14501379244747725,True,True,MATCHED
1352,1411,N,B,0.14439182802361086,True,True,MATCHED
1353,1354,B,N,0.14499999999999957,True,True,MATCHED
1354,1411,N,B,0.14433987668000817,True,True,MATCHED
1354,1413,N,B,0.1455369368923229,True,True,MATCHED
1355,1356,B,N,0.14499999999999957,True,True,MATCHED
1356,1413,N,B,0.14483438818181293,True,True,MATCHED
1356,1415,N,B,0.14456140563788109,True,True,MATCHED
1357,1358,B,N,0.14499999999999957,True,True,MATCHED
1358,1415,N,B,0.14439182802361084,True,True,MATCHED
1358,1417,N,B,0.14477568856683093,True,True,MATCHED
1359,1360,B,N,0.14499999999999957,True,True,MATCHED
1360,1417,N,B,0.1443779761598008,True,True,MATCHED
1360,1419,N,B,0.1452446212429224,True,True,MATCHED
1361,1362,B,N,0.14499999999999957,True,True,MATCHED
1362,1419,N,B,0.14477568856683093,True,True,MATCHED
1362,1421,N,B,0.14439182802361047,True,True,MATCHED
1363,1364,B,N,0.14499999999999957,True,True,MATCHED
1364,1421,N,B,0.14456140563788109,True,True,MATCHED
1364,1423,N,B,0.14483438818181293,True,True,MATCHED
1365,1366,B,N,0.14499999999999957,True,True,MATCHED
1366,1423,N,B,0.14481022063376636,True,True,MATCHED
1366,1425,N,B,0.145013792447477,True,True,MATCHED
1367,1368,B,N,0.14499999999999957,True,True,MATCHED
1368,1425,N,B,0.14377760604489156,True,True,MATCHED
1368,1427,N,B,0.145013792447477,True,True,MATCHED
1369,1370,B,N,0.14499999999999957,True,True,MATCHED
1370,1427,N,B,0.14481022063376636,True,True,MATCHED
1370,1429,N,B,0.14483438818181293,True,True,MATCHED
1371,1372,B,N,0.14499999999999957,True,True,MATCHED
1372,1429,N,B,0.14456140563788109,True,True,MATCHED
1372,1431,N,B,0.14439182802361047,True,True,MATCHED
1373,1374,B,N,0.14499999999999957,True,True,MATCHED
1374,1431,N,B,0.14477568856683093,True,True,MATCHED
1374,1433,N,B,0.1452446212429224,True,True,MATCHED
1375,1376,B,N,0.14499999999999957,True,True,MATCHED
1376,1433,N,B,0.1443779761598008,True,True,MATCHED
1376,1435,N,B,0.14477568856683093,True,True,MATCHED
1377,1378,B,N,0.14499999999999957,True,True,MATCHED
1378,1435,N,B,0.14439182802361084,True,True,MATCHED
1378,1437,N,B,0.14456140563788109,True,True,MATCHED
1379,1380,B,N,0.14499999999999957,True,True,MATCHED
1380,1437,N,B,0.14483438818181293,True,True,MATCHED
1380,1439,N,B,0.1455369368923229,True,True,MATCHED
1381,1382,B,N,0.14500000000000046,True,True,MATCHED
1382,1441,N,B,0.14551288602732038,True,True,MATCHED
1382,1499,N,B,0.1448930640161907,True,True,MATCHED
1383,1384,B,N,0.14500000000000046,True,True,MATCHED
1384,1441,N,B,0.14483784035948627,True,True,MATCHED
1384,1443,N,B,0.14533409785731613,True,True,MATCHED
1385,1386,B,N,0.14500000000000046,True,True,MATCHED
1386,1443,N,B,0.14506205568652306,True,True,MATCHED
1386,1445,N,B,0.14511719401917822,True,True,MATCHED
1387,1388,B,N,0.14500000000000046,True,True,MATCHED
1388,1445,N,B,0.1451413104529512,True,True,MATCHED
1388,1447,N,B,0.14578751661236258,True,True,MATCHED
1389,1390,B,N,0.14500000000000046,True,True,MATCHED
1390,1447,N,B,0.14492411807563269,True,True,MATCHED
1390,1449,N,B,0.1451413104529512,True,True,MATCHED
1391,1392,B,N,0.14500000000000046,True,True,MATCHED
1392,1449,N,B,0.14511719401917858,True,True,MATCHED
1392,1451,N,B,0.14506205568652306,True,True,MATCHED
1393,1394,B,N,0.14500000000000046,True,True,MATCHED
1394,1451,N,B,0.14533409785731613,True,True,MATCHED
1394,1453,N,B,0.14556441872930317,True,True,MATCHED
1395,1396,B,N,0.14500000000000046,True,True,MATCHED
1396,1453,N,B,0.14484129245487956,True,True,MATCHED
1396,1455,N,B,0.14550257729676103,True,True,MATCHED
1397,1398,B,N,0.14500000000000046,True,True,MATCHED
1398,1455,N,B,0.14484129245487956,True,True,MATCHED
1398,1457,N,B,0.14556441872930317,True,True,MATCHED
1399,1400,B,N,0.14500000000000046,True,True,MATCHED
1400,1457,N,B,0.14533409785731613,True,True,MATCHED
1400,1459,N,B,0.14506205568652306,True,True,MATCHED
1401,1402,B,N,0.14500000000000046,True,True,MATCHED
1402,1459,N,B,0.14511719401917858,True,True,MATCHED
1402,1461,N,B,0.1451413104529512,True,True,MATCHED
1403,1404,B,N,0.14500000000000046,True,True,MATCHED
1404,1461,N,B,0.14492411807563269,True,True,MATCHED
1404,1463,N,B,0.14578751661236258,True,True,MATCHED
1405,1406,B,N,0.14500000000000046,True,True,MATCHED
1406,1463,N,B,0.1451413104529512,True,True,MATCHED
1406,1465,N,B,0.14511719401917822,True,True,MATCHED
1407,1408,B,N,0.14500000000000046,True,True,MATCHED
1408,1465,N,B,0.14506205568652306,True,True,MATCHED
1408,1467,N,B,0.14533409785731613,True,True,MATCHED
1409,1410,B,N,0.14500000000000046,True,True,MATCHED
1410,1467,N,B,0.14483784035948627,True,True,MATCHED
1410,1469,N,B,0.14551288602732038,True,True,MATCHED
1411,1412,B,N,0.14500000000000046,True,True,MATCHED
1412,1469,N,B,0.1448930640161907,True,True,MATCHED
1412,1471,N,B,0.14484129245487934,True,True,MATCHED
1413,1414,B,N,0.14500000000000046,True,True,MATCHED
1414,1471,N,B,0.14603424255974998,True,True,MATCHED
1414,1473,N,B,0.14533409785731632,True,True,MATCHED
1415,1416,B,N,0.14500000000000046,True,True,MATCHED
1416,1473,N,B,0.14506205568652306,True,True,MATCHED
1416,1475,N,B,0.14489306401619068,True,True,MATCHED
1417,1418,B,N,0.14500000000000046,True,True,MATCHED
1418,1475,N,B,0.1452756001536388,True,True,MATCHED
1418,1477,N,B,0.14487926007541566,True,True,MATCHED
1419,1420,B,N,0.14500000000000046,True,True,MATCHED
1420,1477,N,B,0.1457429243565529,True,True,MATCHED
1420,1479,N,B,0.1452756001536388,True,True,MATCHED
1421,1422,B,N,0.14500000000000046,True,True,MATCHED
1422,1479,N,B,0.14489306401619031,True,True,MATCHED
1422,1481,N,B,0.14506205568652306,True,True,MATCHED
1423,1424,B,N,0.14500000000000046,True,True,MATCHED
1424,1481,N,B,0.14533409785731632,True,True,MATCHED
1424,1483,N,B,0.14531001341958513,True,True,MATCHED
1425,1426,B,N,0.14500000000000046,True,True,MATCHED
1426,1483,N,B,0.14551288602732013,True,True,MATCHED
1426,1485,N,B,0.14428097587693242,True,True,MATCHED
1427,1428,B,N,0.14500000000000046,True,True,MATCHED
1428,1485,N,B,0.14551288602732013,True,True,MATCHED
1428,1487,N,B,0.14531001341958513,True,True,MATCHED
1429,1430,B,N,0.14500000000000046,True,True,MATCHED
1430,1487,N,B,0.14533409785731632,True,True,MATCHED
1430,1489,N,B,0.14506205568652306,True,True,MATCHED
1431,1432,B,N,0.14500000000000046,True,True,MATCHED
1432,1489,N,B,0.14489306401619031,True,True,MATCHED
1432,1491,N,B,0.1452756001536388,True,True,MATCHED
1433,1434,B,N,0.14500000000000046,True,True,MATCHED
1434,1491,N,B,0.1457429243565529,True,True,MATCHED
1434,1493,N,B,0.14487926007541566,True,True,MATCHED
1435,1436,B,N,0.14500000000000046,True,True,MATCHED
1436,1493,N,B,0.1452756001536388,True,True,MATCHED
1436,1495,N,B,0.14489306401619068,True,True,MATCHED
1437,1438,B,N,0.14500000000000046,True,True,MATCHED
1438,1495,N,B,0.14506205568652306,True,True,MATCHED
1438,1497,N,B,0.14533409785731632,True,True,MATCHED
1439,1440,B,N,0.14500000000000046,True,True,MATCHED
1440,1497,N,B,0.14603424255974998,True,True,MATCHED
1440,1499,N,B,0.14484129245487934,True,True,MATCHED
1441,1442,B,N,0.14500000000000046,True,True,MATCHED
1442,1501,N,B,0.14483784035948627,True,True,MATCHED
1442,1559,N,B,0.14551288602732038,True,True,MATCHED
1443,1444,B,N,0.14500000000000046,True,True,MATCHED
1444,1501,N,B,0.14533409785731613,True,True,MATCHED
1444,1503,N,B,0.14506205568652306,True,True,MATCHED
1445,1446,B,N,0.14500000000000046,True,True,MATCHED
1446,1503,N,B,0.14511719401917822,True,True,MATCHED
1446,1505,N,B,0.1451413104529512,True,True,MATCHED
1447,1448,B,N,0.14500000000000046,True,True,MATCHED
1448,1505,N,B,0.14578751661236258,True,True,MATCHED
1448,1507,N,B,0.14492411807563269,True,True,MATCHED
1449,1450,B,N,0.14500000000000046,True,True,MATCHED
1450,1507,N,B,0.1451413104529512,True,True,MATCHED
1450,1509,N,B,0.14511719401917858,True,True,MATCHED
1451,1452,B,N,0.14500000000000046,True,True,MATCHED
1452,1509,N,B,0.14506205568652306,True,True,MATCHED
1452,1511,N,B,0.14533409785731613,True,True,MATCHED
1453,1454,B,N,0.14500000000000046,True,True,MATCHED
1454,1511,N,B,0.14556441872930317,True,True,MATCHED
1454,1513,N,B,0.14484129245487956,True,True,MATCHED
1455,1456,B,N,0.14500000000000046,True,True,MATCHED
1456,1513,N,B,0.14550257729676103,True,True,MATCHED
1456,1515,N,B,0.14484129245487956,True,True,MATCHED
1457,1458,B,N,0.14500000000000046,True,True,MATCHED
1458,1515,N,B,0.14556441872930317,True,True,MATCHED
1458,1517,N,B,0.14533409785731613,True,True,MATCHED
1459,1460,B,N,0.14500000000000046,True,True,MATCHED
1460,1517,N,B,0.14506205568652306,True,True,MATCHED
1460,1519,N,B,0.14511719401917858,True,True,MATCHED
1461,1462,B,N,0.14500000000000046,True,True,MATCHED
1462,1519,N,B,0.1451413104529512,True,True,MATCHED
1462,1521,N,B,0.14492411807563269,True,True,MATCHED
1463,1464,B,N,0.14500000000000046,True,True,MATCHED
1464,1521,N,B,0.14578751661236258,True,True,MATCHED
1464,1523,N,B,0.1451413104529512,True,True,MATCHED
1465,1466,B,N,0.14500000000000046,True,True,MATCHED
1466,1523,N,B,0.14511719401917822,True,True,MATCHED
1466,1525,N,B,0.14506205568652306,True,True,MATCHED
1467,1468,B,N,0.14500000000000046,True,True,MATCHED
1468,1525,N,B,0.14533409785731613,True,True,MATCHED
1468,1527,N,B,0.14483784035948627,True,True,MATCHED
1469,1470,B,N,0.14500000000000046,True,True,MATCHED
1470,1527,N,B,0.14551288602732038,True,True,MATCHED
1470,1529,N,B,0.1448930640161907,True,True,MATCHED
1471,1472,B,N,0.14500000000000046,True,True,MATCHED
1472,1529,N,B,0.14484129245487934,True,True,MATCHED
1472,1531,N,B,0.14603424255974998,True,True,MATCHED
1473,1474,B,N,0.14500000000000046,True,True,MATCHED
1474,1531,N,B,0.14533409785731632,True,True,MATCHED
1474,1533,N,B,0.14506205568652306,True,True,MATCHED
1475,1476,B,N,0.14500000000000046,True,True,MATCHED
1476,1533,N,B,0.14489306401619068,True,True,MATCHED
1476,1535,N,B,0.1452756001536388,True,True,MATCHED
1477,1478,B,N,0.14500000000000046,True,True,MATCHED
1478,1535,N,B,0.14487926007541566,True,True,MATCHED
1478,1537,N,B,0.1457429243565529,True,True,MATCHED
1479,1480,B,N,0.14500000000000046,True,True,MATCHED
1480,1537,N,B,0.1452756001536388,True,True,MATCHED
1480,1539,N,B,0.14489306401619031,True,True,MATCHED
1481,1482,B,N,0.14500000000000046,True,True,MATCHED
1482,1539,N,B,0.14506205568652306,True,True,MATCHED
1482,1541,N,B,0.14533409785731632,True,True,MATCHED
1483,1484,B,N,0.14500000000000046,True,True,MATCHED
1484,1541,N,B,0.14531001341958513,True,True,MATCHED
1484,1543,N,B,0.14551288602732013,True,True,MATCHED
1485,1486,B,N,0.14500000000000046,True,True,MATCHED
1486,1543,N,B,0.14428097587693242,True,True,MATCHED
1486,1545,N,B,0.14551288602732013,True,True,MATCHED
1487,1488,B,N,0.14500000000000046,True,True,MATCHED
1488,1545,N,B,0.14531001341958513,True,True,MATCHED
1488,1547,N,B,0.14533409785731632,True,True,MATCHED
1489,1490,B,N,0.14500000000000046,True,True,MATCHED
1490,1547,N,B,0.14506205568652306,True,True,MATCHED
1490,1549,N,B,0.14489306401619031,True,True,MATCHED
1491,1492,B,N,0.14500000000000046,True,True,MATCHED
1492,1549,N,B,0.1452756001536388,True,True,MATCHED
1492,1551,N,B,0.1457429243565529,True,True,MATCHED
1493,1494,B,N,0.14500000000000046,True,True,MATCHED
1494,1551,N,B,0.14487926007541566,True,True,MATCHED
1494,1553,N,B,0.1452756001536388,True,True,MATCHED
1495,1496,B,N,0.14500000000000046,True,True,MATCHED
1496,1553,N,B,0.14489306401619068,True,True,MATCHED
1496,1555,N,B,0.14506205568652306,True,True,MATCHED
1497,1498,B,N,0.14500000000000046,True,True,MATCHED
1498,1555,N,B,0.14533409785731632,True,True,MATCHED
1498,1557,N,B,0.14603424255974998,True,True,MATCHED
1499,1500,B,N,0.14500000000000046,True,True,MATCHED
1500,1557,N,B,0.14484129245487934,True,True,MATCHED
1500,1559,N,B,0.1448930640161907,True,True,MATCHED
1501,1502,B,N,0.14500000000000046,True,True,MATCHED
1502,1561,N,B,0.14483438818181277,True,True,MATCHED
1502,1619,N,B,0.1443364125922496,True,True,MATCHED
1503,1504,B,N,0.14500000000000046,True,True,MATCHED
1504,1561,N,B,0.14456140563788109,True,True,MATCHED
1504,1563,N,B,0.14461673485458001,True,True,MATCHED
1505,1506,B,N,0.14500000000000046,True,True,MATCHED
1506,1563,N,B,0.1446409347314931,True,True,MATCHED
1506,1565,N,B,0.14528936643815327,True,True,MATCHED
1507,1508,B,N,0.14500000000000046,True,True,MATCHED
1508,1565,N,B,0.14442298985964805,True,True,MATCHED
1508,1567,N,B,0.1446409347314931,True,True,MATCHED
1509,1510,B,N,0.14500000000000046,True,True,MATCHED
1510,1567,N,B,0.14461673485458038,True,True,MATCHED
1510,1569,N,B,0.14456140563788109,True,True,MATCHED
1511,1512,B,N,0.14500000000000046,True,True,MATCHED
1512,1569,N,B,0.14483438818181277,True,True,MATCHED
1512,1571,N,B,0.14506550244630867,True,True,MATCHED
1513,1514,B,N,0.14500000000000046,True,True,MATCHED
1514,1571,N,B,0.1443398766800084,True,True,MATCHED
1514,1573,N,B,0.14500344823486094,True,True,MATCHED
1515,1516,B,N,0.14500000000000046,True,True,MATCHED
1516,1573,N,B,0.1443398766800084,True,True,MATCHED
1516,1575,N,B,0.14506550244630867,True,True,MATCHED
1517,1518,B,N,0.14500000000000046,True,True,MATCHED
1518,1575,N,B,0.14483438818181277,True,True,MATCHED
1518,1577,N,B,0.14456140563788109,True,True,MATCHED
1519,1520,B,N,0.14500000000000046,True,True,MATCHED
1520,1577,N,B,0.14461673485458038,True,True,MATCHED
1520,1579,N,B,0.1446409347314931,True,True,MATCHED
1521,1522,B,N,0.14500000000000046,True,True,MATCHED
1522,1579,N,B,0.14442298985964805,True,True,MATCHED
1522,1581,N,B,0.14528936643815327,True,True,MATCHED
1523,1524,B,N,0.14500000000000046,True,True,MATCHED
1524,1581,N,B,0.1446409347314931,True,True,MATCHED
1524,1583,N,B,0.14461673485458001,True,True,MATCHED
1525,1526,B,N,0.14500000000000046,True,True,MATCHED
1526,1583,N,B,0.14456140563788109,True,True,MATCHED
1526,1585,N,B,0.14483438818181277,True,True,MATCHED
1527,1528,B,N,0.14500000000000046,True,True,MATCHED
1528,1585,N,B,0.1443364125922496,True,True,MATCHED
1528,1587,N,B,0.14501379244747725,True,True,MATCHED
1529,1530,B,N,0.14500000000000046,True,True,MATCHED
1530,1587,N,B,0.14439182802361086,True,True,MATCHED
1530,1589,N,B,0.14433987668000817,True,True,MATCHED
1531,1532,B,N,0.14500000000000046,True,True,MATCHED
1532,1589,N,B,0.1455369368923229,True,True,MATCHED
1532,1591,N,B,0.14483438818181293,True,True,MATCHED
1533,1534,B,N,0.14500000000000046,True,True,MATCHED
1534,1591,N,B,0.14456140563788109,True,True,MATCHED
1534,1593,N,B,0.14439182802361084,True,True,MATCHED
1535,1536,B,N,0.14500000000000046,True,True,MATCHED
1536,1593,N,B,0.14477568856683093,True,True,MATCHED
1536,1595,N,B,0.1443779761598008,True,True,MATCHED
1537,1538,B,N,0.14500000000000046,True,True,MATCHED
1538,1595,N,B,0.1452446212429224,True,True,MATCHED
1538,1597,N,B,0.14477568856683093,True,True,MATCHED
1539,1540,B,N,0.14500000000000046,True,True,MATCHED
1540,1597,N,B,0.14439182802361047,True,True,MATCHED
1540,1599,N,B,0.14456140563788109,True,True,MATCHED
1541,1542,B,N,0.14500000000000046,True,True,MATCHED
1542,1599,N,B,0.14483438818181293,True,True,MATCHED
1542,1601,N,B,0.14481022063376636,True,True,MATCHED
1543,1544,B,N,0.14500000000000046,True,True,MATCHED
1544,1601,N,B,0.145013792447477,True,True,MATCHED
1544,1603,N,B,0.14377760604489156,True,True,MATCHED
1545,1546,B,N,0.14500000000000046,True,True,MATCHED
1546,1603,N,B,0.145013792447477,True,True,MATCHED
1546,1605,N,B,0.14481022063376636,True,True,MATCHED
1547,1548,B,N,0.14500000000000046,True,True,MATCHED
1548,1605,N,B,0.14483438818181293,True,True,MATCHED
1548,1607,N,B,0.14456140563788109,True,True,MATCHED
1549,1550,B,N,0.14500000000000046,True,True,MATCHED
1550,1607,N,B,0.14439182802361047,True,True,MATCHED
1550,1609,N,B,0.14477568856683093,True,True,MATCHED
1551,1552,B,N,0.14500000000000046,True,True,MATCHED
1552,1609,N,B,0.1452446212429224,True,True,MATCHED
1552,1611,N,B,0.1443779761598008,True,True,MATCHED
1553,1554,B,N,0.14500000000000046,True,True,MATCHED
1554,1611,N,B,0.14477568856683093,True,True,MATCHED
1554,1613,N,B,0.14439182802361084,True,True,MATCHED
1555,1556,B,N,0.14500000000000046,True,True,MATCHED
1556,1613,N,B,0.14456140563788109,True,True,MATCHED
1556,1615,N,B,0.14483438818181293,True,True,MATCHED
1557,1558,B,N,0.14500000000000046,True,True,MATCHED
1558,1615,N,B,0.1455369368923229,True,True,MATCHED
1558,1617,N,B,0.14433987668000817,True,True,MATCHED
1559,1560,B,N,0.14500000000000046,True,True,MATCHED
1560,1617,N,B,0.14439182802361086,True,True,MATCHED
1560,1619,N,B,0.14501379244747725,True,True,MATCHED
1561,1562,B,N,0.14499999999999957,True,True,MATCHED
1562,1621,N,B,0.14506205568652353,True,True,MATCHED
1562,1679,N,B,0.1453340978573166,True,True,MATCHED
1563,1564,B,N,0.14499999999999957,True,True,MATCHED
1564,1621,N,B,0.14511719401917866,True,True,MATCHED
1564,1623,N,B,0.14514131045295164,True,True,MATCHED
1565,1566,B,N,0.14499999999999957,True,True,MATCHED
1566,1623,N,B,0.14578751661236306,True,True,MATCHED
1566,1625,N,B,0.14492411807563313,True,True,MATCHED
1567,1568,B,N,0.14499999999999957,True,True,MATCHED
1568,1625,N,B,0.14514131045295164,True,True,MATCHED
1568,1627,N,B,0.14511719401917905,True,True,MATCHED
1569,1570,B,N,0.14499999999999957,True,True,MATCHED
1570,1627,N,B,0.14506205568652353,True,True,MATCHED
1570,1629,N,B,0.1453340978573166,True,True,MATCHED
1571,1572,B,N,0.14499999999999957,True,True,MATCHED
1572,1629,N,B,0.14556441872930362,True,True,MATCHED
1572,1631,N,B,0.14484129245488003,True,True,MATCHED
1573,1574,B,N,0.14499999999999957,True,True,MATCHED
1574,1631,N,B,0.14550257729676147,True,True,MATCHED
1574,1633,N,B,0.14484129245488003,True,True,MATCHED
1575,1576,B,N,0.14499999999999957,True,True,MATCHED
1576,1633,N,B,0.14556441872930362,True,True,MATCHED
1576,1635,N,B,0.1453340978573166,True,True,MATCHED
1577,1578,B,N,0.14499999999999957,True,True,MATCHED
1578,1635,N,B,0.14506205568652353,True,True,MATCHED
1578,1637,N,B,0.14511719401917905,True,True,MATCHED
1579,1580,B,N,0.14499999999999957,True,True,MATCHED
1580,1637,N,B,0.14514131045295164,True,True,MATCHED
1580,1639,N,B,0.14492411807563313,True,True,MATCHED
1581,1582,B,N,0.14499999999999957,True,True,MATCHED
1582,1639,N,B,0.14578751661236306,True,True,MATCHED
1582,1641,N,B,0.14514131045295164,True,True,MATCHED
1583,1584,B,N,0.14499999999999957,True,True,MATCHED
1584,1641,N,B,0.14511719401917866,True,True,MATCHED
1584,1643,N,B,0.14506205568652353,True,True,MATCHED
1585,1586,B,N,0.14499999999999957,True,True,MATCHED
1586,1643,N,B,0.1453340978573166,True,True,MATCHED
1586,1645,N,B,0.1448378403594867,True,True,MATCHED
1587,1588,B,N,0.14499999999999957,True,True,MATCHED
1588,1645,N,B,0.14551288602732082,True,True,MATCHED
1588,1647,N,B,0.14489306401619115,True,True,MATCHED
1589,1590,B,N,0.14499999999999957,True,True,MATCHED
1590,1647,N,B,0.14484129245487978,True,True,MATCHED
1590,1649,N,B,0.14603424255975045,True,True,MATCHED
1591,1592,B,N,0.14499999999999957,True,True,MATCHED
1592,1649,N,B,0.14533409785731677,True,True,MATCHED
1592,1651,N,B,0.14506205568652353,True,True,MATCHED
1593,1594,B,N,0.14499999999999957,True,True,MATCHED
1594,1651,N,B,0.14489306401619112,True,True,MATCHED
1594,1653,N,B,0.14527560015363924,True,True,MATCHED
1595,1596,B,N,0.14499999999999957,True,True,MATCHED
1596,1653,N,B,0.1448792600754161,True,True,MATCHED
1596,1655,N,B,0.14574292435655337,True,True,MATCHED
1597,1598,B,N,0.14499999999999957,True,True,MATCHED
1598,1655,N,B,0.14527560015363924,True,True,MATCHED
1598,1657,N,B,0.14489306401619076,True,True,MATCHED
1599,1600,B,N,0.14499999999999957,True,True,MATCHED
1600,1657,N,B,0.14506205568652353,True,True,MATCHED
1600,1659,N,B,0.14533409785731677,True,True,MATCHED
1601,1602,B,N,0.14499999999999957,True,True,MATCHED
1602,1659,N,B,0.14531001341958558,True,True,MATCHED
1602,1661,N,B,0.1455128860273206,True,True,MATCHED
1603,1604,B,N,0.14499999999999957,True,True,MATCHED
1604,1661,N,B,0.14428097587693287,True,True,MATCHED
1604,1663,N,B,0.1455128860273206,True,True,MATCHED
1605,1606,B,N,0.14499999999999957,True,True,MATCHED
1606,1663,N,B,0.14531001341958558,True,True,MATCHED
1606,1665,N,B,0.14533409785731677,True,True,MATCHED
1607,1608,B,N,0.14499999999999957,True,True,MATCHED
1608,1665,N,B,0.14506205568652353,True,True,MATCHED
1608,1667,N,B,0.14489306401619076,True,True,MATCHED
1609,1610,B,N,0.14499999999999957,True,True,MATCHED
1610,1667,N,B,0.14527560015363924,True,True,MATCHED
1610,1669,N,B,0.14574292435655337,True,True,MATCHED
1611,1612,B,N,0.14499999999999957,True,True,MATCHED
1612,1669,N,B,0.1448792600754161,True,True,MATCHED
1612,1671,N,B,0.14527560015363924,True,True,MATCHED
1613,1614,B,N,0.14499999999999957,True,True,MATCHED
1614,1671,N,B,0.14489306401619112,True,True,MATCHED
1614,1673,N,B,0.14506205568652353,True,True,MATCHED
1615,1616,B,N,0.14499999999999957,True,True,MATCHED
1616,1673,N,B,0.14533409785731677,True,True,MATCHED
1616,1675,N,B,0.14603424255975045,True,True,MATCHED
1617,1618,B,N,0.14499999999999957,True,True,MATCHED
1618,1675,N,B,0.14484129245487978,True,True,MATCHED
1618,1677,N,B,0.14489306401619115,True,True,MATCHED
1619,1620,B,N,0.14499999999999957,True,True,MATCHED
1620,1677,N,B,0.14551288602732082,True,True,MATCHED
1620,1679,N,B,0.1448378403594867,True,True,MATCHED
1621,1622,B,N,0.14500000000000046,True,True,MATCHED
1623,1624,B,N,0.14500000000000046,True,True,MATCHED
1625,1626,B,N,0.14500000000000046,True,True,MATCHED
1627,1628,B,N,0.14500000000000046,True,True,MATCHED
1629,1630,B,N,0.14500000000000046,True,True,MATCHED
1631,1632,B,N,0.14500000000000046,True,True,MATCHED
1633,1634,B,N,0.14500000000000046,True,True,MATCHED
1635,1636,B,N,0.14500000000000046,True,True,MATCHED
1637,1638,B,N,0.14500000000000046,True,True,MATCHED
1639,1640,B,N,0.14500000000000046,True,True,MATCHED
1641,1642,B,N,0.14500000000000046,True,True,MATCHED
1643,1644,B,N,0.14500000000000046,True,True,MATCHED
1645,1646,B,N,0.14500000000000046,True,True,MATCHED
1647,1648,B,N,0.14500000000000046,True,True,MATCHED
1649,1650,B,N,0.14500000000000046,True,True,MATCHED
1651,1652,B,N,0.14500000000000046,True,True,MATCHED
1653,1654,B,N,0.14500000000000046,True,True,MATCHED
1655,1656,B,N,0.14500000000000046,True,True,MATCHED
1657,1658,B,N,0.14500000000000046,True,True,MATCHED
1659,1660,B,N,0.14500000000000046,True,True,MATCHED
1661,1662,B,N,0.14500000000000046,True,True,MATCHED
1663,1664,B,N,0.14500000000000046,True,True,MATCHED
1665,1666,B,N,0.14500000000000046,True,True,MATCHED
1667,1668,B,N,0.14500000000000046,True,True,MATCHED
1669,1670,B,N,0.14500000000000046,True,True,MATCHED
1671,1672,B,N,0.14500000000000046,True,True,MATCHED
1673,1674,B,N,0.14500000000000046,True,True,MATCHED
1675,1676,B,N,0.14500000000000046,True,True,MATCHED
1677,1678,B,N,0.14500000000000046,True,True,MATCHED
1679,1680,B,N,0.14500000000000046,True,True,MATCHED
