atom,name,r_ref_nm,r_cur_nm,delta_r_nm
1286,N1286,1.20527,1.21374,0.00847
1287,B1287,1.20465,1.24578,0.04113
1288,N1288,1.20465,1.23562,0.03097
1289,B1289,1.20525,1.23176,0.02651
1290,N1290,1.20566,1.22593,0.02028
1291,B1291,1.20500,1.20602,0.00102
1292,N1292,1.20559,1.20231,-0.00328
1293,B1293,1.20516,1.19056,-0.01460
1294,N1294,1.20657,1.18372,-0.02285
1295,B1295,1.20503,1.18249,-0.02254
1296,N1296,1.20590,1.18344,-0.02246
1297,B1297,1.20469,1.14929,-0.05540
1298,N1298,1.20565,1.16195,-0.04369
1299,B1299,1.20437,1.12178,-0.08259
1300,N1300,1.20537,1.13277,-0.07259
1301,B1301,1.20442,1.11418,-0.09025
1302,N1302,1.20542,1.11308,-0.09234
1303,B1303,1.20484,1.12647,-0.07837
1304,N1304,1.20579,1.12732,-0.07847
1305,B1305,1.20527,1.12457,-0.08070
1306,N1306,1.20527,1.12362,-0.08165
1307,B1307,1.20473,1.12346,-0.08127
1308,N1308,1.20614,1.12346,-0.08268
1309,B1309,1.20516,1.13341,-0.07175
1310,N1310,1.20597,1.13521,-0.07076
1311,B1311,1.20476,1.14746,-0.05731
1312,N1312,1.20608,1.15547,-0.05061
1313,B1313,1.20609,1.21013,0.00404
1314,N1314,1.20609,1.22023,0.01414
1315,B1315,1.20574,1.27405,0.06832
1316,N1316,1.20574,1.27619,0.07046
1317,B1317,1.20501,1.29167,0.08666
1318,N1318,1.20620,1.29540,0.08921
1319,B1319,1.20457,1.30171,0.09713
1320,N1320,1.20589,1.31124,0.10535
1321,B1321,1.20516,1.34387,0.13871
1322,N1322,1.20583,1.33390,0.12807
1323,B1323,1.20500,1.35015,0.14514
1324,N1324,1.20559,1.34929,0.14370
1325,B1325,1.20525,1.34398,0.13873
1326,N1326,1.20566,1.34338,0.13772
1327,B1327,1.20465,1.29290,0.08825
1328,N1328,1.20465,1.30064,0.09599
1329,B1329,1.20527,1.24305,0.03779
1330,N1330,1.20527,1.25005,0.04478
1331,B1331,1.20455,1.19048,-0.01407
1332,N1332,1.20455,1.19823,-0.00632
1333,B1333,1.20546,1.15831,-0.04716
1334,N1334,1.20546,1.17129,-0.03418
1335,B1335,1.20450,1.14312,-0.06138
1336,N1336,1.20590,1.15969,-0.04622
1337,B1337,1.20481,1.13268,-0.07213
1338,N1338,1.20622,1.14471,-0.06151
1339,B1339,1.20463,1.13941,-0.06522
1340,N1340,1.20549,1.14164,-0.06385
1341,B1341,1.20520,1.16425,-0.04094
1342,N1342,1.20615,1.16377,-0.04238
1343,B1343,1.20589,1.19676,-0.00914
1344,N1344,1.20589,1.18573,-0.02016
1345,B1345,1.20594,1.21726,0.01132
1346,N1346,1.20594,1.19938,-0.00656
1347,B1347,1.20534,1.23377,0.02843
1348,N1348,1.20630,1.22469,0.01839
1349,B1349,1.20486,1.21324,0.00838
1350,N1350,1.20573,1.21631,0.01059
1351,B1351,1.20445,1.19522,-0.00924
1352,N1352,1.20512,1.19810,-0.00702
1353,B1353,1.20547,1.18385,-0.02162
1354,N1354,1.20628,1.17442,-0.03187
1355,B1355,1.20457,1.17725,-0.02732
1356,N1356,1.20589,1.17376,-0.03213
1357,B1357,1.20501,1.14972,-0.05529
1358,N1358,1.20501,1.14738,-0.05763
1359,B1359,1.20574,1.11806,-0.08768
1360,N1360,1.20574,1.12733,-0.07841
1361,B1361,1.20511,1.12264,-0.08247
1362,N1362,1.20511,1.12550,-0.07960
1363,B1363,1.20476,1.12398,-0.08079
1364,N1364,1.20608,1.12122,-0.08486
1365,B1365,1.20516,1.11827,-0.08689
1366,N1366,1.20597,1.11685,-0.08912
1367,B1367,1.20473,1.12769,-0.07703
1368,N1368,1.20547,1.12578,-0.07969
1369,B1369,1.20527,1.13924,-0.06603
1370,N1370,1.20527,1.15888,-0.04639
1371,B1371,1.20579,1.19394,-0.01186
1372,N1372,1.20579,1.20537,-0.00043
1373,B1373,1.20542,1.25670,0.05128
1374,N1374,1.20542,1.25371,0.04829
1375,B1375,1.20537,1.28435,0.07899
1376,N1376,1.20537,1.28628,0.08092
1377,B1377,1.20469,1.30530,0.10061
1378,N1378,1.20565,1.30084,0.09519
1379,B1379,1.20503,1.32242,0.11738
1380,N1380,1.20590,1.31821,0.11231
1381,B1381,1.20445,1.33955,0.13510
1382,N1382,1.20587,1.33632,0.13046
1383,B1383,1.20486,1.34560,0.14074
1384,N1384,1.20573,1.33215,0.12642
1385,B1385,1.20534,1.32183,0.11648
1386,N1386,1.20630,1.31384,0.10754
1387,B1387,1.20594,1.27663,0.07069
1388,N1388,1.20694,1.27957,0.07263
1389,B1389,1.20589,1.21416,0.00826
1390,N1390,1.20689,1.22460,0.01772
1391,B1391,1.20520,1.19184,-0.01335
1392,N1392,1.20615,1.20859,0.00244
1393,B1393,1.20549,1.16689,-0.03860
1394,N1394,1.20599,1.18693,-0.01906
1395,B1395,1.20481,1.15161,-0.05319
1396,N1396,1.20622,1.15659,-0.04963
1397,B1397,1.20450,1.14036,-0.06415
1398,N1398,1.20590,1.14032,-0.06558
1399,B1399,1.20546,1.14853,-0.05694
1400,N1400,1.20638,1.14512,-0.06125
1401,B1401,1.20455,1.17128,-0.03327
1402,N1402,1.20553,1.16322,-0.04231
1403,B1403,1.20527,1.18988,-0.01538
1404,N1404,1.20527,1.17493,-0.03033
1405,B1405,1.20465,1.20436,-0.00029
1406,N1406,1.20465,1.19353,-0.01111
1407,B1407,1.20566,1.22214,0.01648
1408,N1408,1.20566,1.22661,0.02095
1409,B1409,1.20559,1.21205,0.00646
1410,N1410,1.20559,1.22039,0.01480
1411,B1411,1.20516,1.18407,-0.02108
1412,N1412,1.20657,1.19346,-0.01311
1413,B1413,1.20503,1.17050,-0.03453
1414,N1414,1.20590,1.18077,-0.02513
1415,B1415,1.20565,1.15671,-0.04894
1416,N1416,1.20660,1.15183,-0.05476
1417,B1417,1.20537,1.13574,-0.06963
1418,N1418,1.20537,1.12574,-0.07963
1419,B1419,1.20542,1.12220,-0.08322
1420,N1420,1.20542,1.12968,-0.07573
1421,B1421,1.20484,1.13128,-0.07356
1422,N1422,1.20674,1.13614,-0.07060
1423,B1423,1.20527,1.11706,-0.08821
1424,N1424,1.20613,1.12330,-0.08283
1425,B1425,1.20473,1.12033,-0.08440
1426,N1426,1.20614,1.13003,-0.07612
1427,B1427,1.20516,1.14015,-0.06501
1428,N1428,1.20597,1.15179,-0.05418
1429,B1429,1.20476,1.19105,-0.01371
1430,N1430,1.20608,1.20148,-0.00461
1431,B1431,1.20609,1.23138,0.02529
1432,N1432,1.20609,1.24350,0.03742
1433,B1433,1.20574,1.28226,0.07652
1434,N1434,1.20574,1.27963,0.07390
1435,B1435,1.20599,1.29234,0.08635
1436,N1436,1.20599,1.28812,0.08213
1437,B1437,1.20457,1.30775,0.10317
1438,N1438,1.20589,1.30479,0.09889
1439,B1439,1.20547,1.31964,0.11417
1440,N1440,1.20628,1.32320,0.11692
1441,B1441,1.20559,1.32337,0.11778
1442,N1442,1.20640,1.32303,0.11663
1443,B1443,1.20566,1.32322,0.11757
1444,N1444,1.20657,1.30613,0.09957
1445,B1445,1.20563,1.29061,0.08498
1446,N1446,1.20563,1.28421,0.07858
1447,B1447,1.20527,1.25012,0.04486
1448,N1448,1.20627,1.25220,0.04593
1449,B1449,1.20455,1.21932,0.01477
1450,N1450,1.20553,1.23193,0.02640
1451,B1451,1.20546,1.20529,-0.00017
1452,N1452,1.20638,1.21153,0.00516
1453,B1453,1.20531,1.18019,-0.02512
1454,N1454,1.20590,1.18379,-0.02211
1455,B1455,1.20555,1.14964,-0.05591
1456,N1456,1.20696,1.15655,-0.05041
1457,B1457,1.20549,1.13541,-0.07009
1458,N1458,1.20599,1.12915,-0.07684
1459,B1459,1.20520,1.15771,-0.04749
1460,N1460,1.20615,1.14631,-0.05984
1461,B1461,1.20589,1.16974,-0.03616
1462,N1462,1.20589,1.16069,-0.04521
1463,B1463,1.20594,1.17579,-0.03015
1464,N1464,1.20594,1.18028,-0.02566
1465,B1465,1.20534,1.20622,0.00088
1466,N1466,1.20630,1.21408,0.00779
1467,B1467,1.20573,1.23443,0.02871
1468,N1468,1.20623,1.23671,0.03048
1469,B1469,1.20445,1.21447,0.01002
1470,N1470,1.20587,1.22517,0.01930
1471,B1471,1.20547,1.18863,-0.01684
1472,N1472,1.20628,1.20115,-0.00514
1473,B1473,1.20589,1.16239,-0.04350
1474,N1474,1.20681,1.16112,-0.04569
1475,B1475,1.20599,1.12828,-0.07771
1476,N1476,1.20599,1.12209,-0.08390
1477,B1477,1.20574,1.12456,-0.08117
1478,N1478,1.20574,1.11982,-0.08592
1479,B1479,1.20609,1.13253,-0.07356
1480,N1480,1.20609,1.13070,-0.07539
1481,B1481,1.20608,1.13023,-0.07585
1482,N1482,1.20608,1.12930,-0.07679
1483,B1483,1.20597,1.12463,-0.08134
1484,N1484,1.20597,1.12889,-0.07708
1485,B1485,1.20473,1.13754,-0.06719
1486,N1486,1.20614,1.14835,-0.05779
1487,B1487,1.20527,1.17536,-0.02991
1488,N1488,1.20613,1.17025,-0.03589
1489,B1489,1.20579,1.22712,0.02132
1490,N1490,1.20674,1.22486,0.01812
1491,B1491,1.20542,1.26123,0.05581
1492,N1492,1.20542,1.27121,0.06579
1493,B1493,1.20537,1.29142,0.08605
1494,N1494,1.20537,1.29869,0.09333
1495,B1495,1.20565,1.28970,0.08405
1496,N1496,1.20660,1.29152,0.08492
1497,B1497,1.20503,1.31158,0.10655
1498,N1498,1.20640,1.31136,0.10496
1499,B1499,1.20516,1.33059,0.12543
1500,N1500,1.20657,1.32777,0.12120
1501,B1501,1.20486,1.31422,0.10936
1502,N1502,1.20350,1.29763,0.09414
1503,B1503,1.20534,1.28885,0.08350
1504,N1504,1.20408,1.27526,0.07117
1505,B1505,1.20495,1.25749,0.05254
1506,N1506,1.20385,1.25726,0.05341
1507,B1507,1.20589,1.24170,0.03580
1508,N1508,1.20390,1.24553,0.04162
1509,B1509,1.20520,1.23079,0.02560
1510,N1510,1.20299,1.23746,0.03447
1511,B1511,1.20549,1.19393,-0.01156
1512,N1512,1.20463,1.19871,-0.00591
1513,B1513,1.20481,1.17007,-0.03473
1514,N1514,1.20414,1.16380,-0.04034
1515,B1515,1.20450,1.13862,-0.06588
1516,N1516,1.20311,1.13140,-0.07171
1517,B1517,1.20546,1.13353,-0.07193
1518,N1518,1.20414,1.12663,-0.07751
1519,B1519,1.20455,1.14822,-0.05633
1520,N1520,1.20357,1.13593,-0.06765
1521,B1521,1.20527,1.16321,-0.04205
1522,N1522,1.20327,1.14743,-0.05583
1523,B1523,1.20465,1.19939,-0.00526
1524,N1524,1.20367,1.19681,-0.00686
1525,B1525,1.20566,1.22646,0.02080
1526,N1526,1.20342,1.22295,0.01953
1527,B1527,1.20559,1.23307,0.02748
1528,N1528,1.20419,1.22808,0.02388
1529,B1529,1.20516,1.21779,0.01264
1530,N1530,1.20441,1.22018,0.01577
1531,B1531,1.20503,1.17987,-0.02516
1532,N1532,1.20367,1.17045,-0.03321
1533,B1533,1.20565,1.12582,-0.07982
1534,N1534,1.20344,1.12582,-0.07761
1535,B1535,1.20537,1.11974,-0.08563
1536,N1536,1.20327,1.11974,-0.08354
1537,B1537,1.20542,1.11963,-0.08578
1538,N1538,1.20332,1.11476,-0.08856
1539,B1539,1.20579,1.12712,-0.07867
1540,N1540,1.20358,1.11414,-0.08944
1541,B1541,1.20527,1.12534,-0.07993
1542,N1542,1.20390,1.12645,-0.07745
1543,B1543,1.20473,1.13816,-0.06657
1544,N1544,1.20406,1.14754,-0.05652
1545,B1545,1.20516,1.16341,-0.04175
1546,N1546,1.20376,1.17726,-0.02651
1547,B1547,1.20476,1.20148,-0.00329
1548,N1548,1.20385,1.21432,0.01047
1549,B1549,1.20609,1.25257,0.04648
1550,N1550,1.20413,1.25953,0.05540
1551,B1551,1.20574,1.29214,0.08641
1552,N1552,1.20374,1.29526,0.09153
1553,B1553,1.20599,1.30054,0.09455
1554,N1554,1.20403,1.30908,0.10505
1555,B1555,1.20589,1.30164,0.09575
1556,N1556,1.20366,1.30743,0.10377
1557,B1557,1.20547,1.31439,0.10892
1558,N1558,1.20408,1.31237,0.10829
1559,B1559,1.20445,1.32768,0.12323
1560,N1560,1.20371,1.32006,0.11635
1561,B1561,1.20210,1.27230,0.07020
1562,N1562,1.19987,1.26470,0.06483
1563,B1563,1.20248,1.25941,0.05693
1564,N1564,1.19955,1.26093,0.06138
1565,B1565,1.20227,1.24558,0.04332
1566,N1566,1.20027,1.24772,0.04746
1567,B1567,1.20162,1.25569,0.05408
1568,N1568,1.19945,1.26249,0.06304
1569,B1569,1.20191,1.22762,0.02571
1570,N1570,1.20008,1.24861,0.04853
1571,B1571,1.20171,1.17870,-0.02301
1572,N1572,1.19951,1.19108,-0.00843
1573,B1573,1.20198,1.14388,-0.05811
1574,N1574,1.20057,1.15503,-0.04554
1575,B1575,1.20239,1.12338,-0.07902
1576,N1576,1.20016,1.11758,-0.08258
1577,B1577,1.20204,1.12569,-0.07635
1578,N1578,1.19887,1.11089,-0.08798
1579,B1579,1.20281,1.14161,-0.06119
1580,N1580,1.19982,1.15356,-0.04626
1581,B1581,1.20285,1.17065,-0.03220
1582,N1582,1.19987,1.18753,-0.01234
1583,B1583,1.20218,1.21486,0.01268
1584,N1584,1.19997,1.22170,0.02173
1585,B1585,1.20263,1.23228,0.02965
1586,N1586,1.20040,1.23810,0.03770
1587,B1587,1.20089,1.22808,0.02719
1588,N1588,1.19947,1.24007,0.04060
1589,B1589,1.20187,1.19342,-0.00845
1590,N1590,1.20047,1.19925,-0.00123
1591,B1591,1.20234,1.14785,-0.05449
1592,N1592,1.19919,1.15759,-0.04160
1593,B1593,1.20305,1.12186,-0.08119
1594,N1594,1.19991,1.12352,-0.07639
1595,B1595,1.20274,1.12027,-0.08246
1596,N1596,1.19974,1.12062,-0.07911
1597,B1597,1.20315,1.11213,-0.09102
1598,N1598,1.20001,1.10837,-0.09164
1599,B1599,1.20162,1.11726,-0.08436
1600,N1600,1.19938,1.11246,-0.08692
1601,B1601,1.20237,1.14095,-0.06142
1602,N1602,1.20016,1.14805,-0.05211
1603,B1603,1.20124,1.16977,-0.03147
1604,N1604,1.20049,1.18948,-0.01101
1605,B1605,1.20167,1.19850,-0.00317
1606,N1606,1.20030,1.20765,0.00734
1607,B1607,1.20263,1.23405,0.03142
1608,N1608,1.19947,1.24310,0.04364
1609,B1609,1.20233,1.28025,0.07793
1610,N1610,1.19934,1.28818,0.08883
1611,B1611,1.20228,1.30816,0.10588
1612,N1612,1.19929,1.31519,0.11589
1613,B1613,1.20248,1.31304,0.11055
1614,N1614,1.19932,1.32472,0.12540
1615,B1615,1.20144,1.31335,0.11192
1616,N1616,1.20057,1.32236,0.12179
1617,B1617,1.20159,1.31597,0.11438
1618,N1618,1.20018,1.32223,0.12205
1619,B1619,1.20199,1.30709,0.10510
1620,N1620,1.20059,1.29613,0.09554
1621,B1621,1.20218,1.25970,0.05752
1622,N1622,1.22401,1.27813,0.05412
1623,B1623,1.20285,1.27091,0.06806
1624,N1624,1.22395,1.33469,0.11074
1625,B1625,1.20281,1.25828,0.05547
1626,N1626,1.22400,1.26876,0.04476
1627,B1627,1.20204,1.27283,0.07080
1628,N1628,1.22417,1.32712,0.10295
1629,B1629,1.20239,1.23463,0.03223
1630,N1630,1.22298,1.29148,0.06849
1631,B1631,1.20198,1.19000,-0.01198
1632,N1632,1.22465,1.24653,0.02187
1633,B1633,1.20230,1.14472,-0.05758
1634,N1634,1.22450,1.18493,-0.03957
1635,B1635,1.20191,1.10135,-0.10056
1636,N1636,1.22293,1.11341,-0.10952
1637,B1637,1.20239,1.13724,-0.06515
1638,N1638,1.22494,1.16552,-0.05943
1639,B1639,1.20227,1.19128,-0.01098
1640,N1640,1.22427,1.28177,0.05751
1641,B1641,1.20269,1.21499,0.01230
1642,N1642,1.22504,1.25706,0.03202
1643,B1643,1.20251,1.22510,0.02259
1644,N1644,1.22403,1.22493,0.00090
1645,B1645,1.20280,1.24673,0.04393
1646,N1646,1.22419,1.29933,0.07514
1647,B1647,1.20233,1.23779,0.03546
1648,N1648,1.22285,1.29095,0.06810
1649,B1649,1.20230,1.18987,-0.01243
1650,N1650,1.22339,1.24616,0.02277
1651,B1651,1.20248,1.15083,-0.05165
1652,N1652,1.22462,1.19153,-0.03309
1653,B1653,1.20228,1.13376,-0.06852
1654,N1654,1.22437,1.20077,-0.02359
1655,B1655,1.20233,1.11883,-0.08350
1656,N1656,1.22353,1.15951,-0.06402
1657,B1657,1.20263,1.09622,-0.10641
1658,N1658,1.22476,1.08459,-0.14017
1659,B1659,1.20217,1.15085,-0.05132
1660,N1660,1.22362,1.21391,-0.00972
1661,B1661,1.20190,1.17445,-0.02746
1662,N1662,1.22316,1.21191,-0.01126
1663,B1663,1.20237,1.22154,0.01917
1664,N1664,1.22317,1.30109,0.07791
1665,B1665,1.20253,1.23154,0.02901
1666,N1666,1.22446,1.25846,0.03400
1667,B1667,1.20315,1.28762,0.08447
1668,N1668,1.22355,1.37512,0.15158
1669,B1669,1.20274,1.30676,0.10403
1670,N1670,1.22274,1.33520,0.11247
1671,B1671,1.20305,1.34444,0.14139
1672,N1672,1.22443,1.43004,0.20561
1673,B1673,1.20234,1.32182,0.11948
1674,N1674,1.22427,1.34069,0.11642
1675,B1675,1.20187,1.34096,0.13909
1676,N1676,1.22349,1.42116,0.19767
1677,B1677,1.20230,1.32386,0.12156
1678,N1678,1.22497,1.39265,0.16769
1679,B1679,1.20263,1.28015,0.07752
1680,N1680,1.22322,1.29354,0.07032
