end,bridge_atoms,seed_node,annulus_node,target_distance_nm,local_fixed_heavy_atoms,candidates_tested,pair_feasible,retained_feasible_candidates,best_library_distance_error_nm,best_minimum_angle_deg,best_maximum_angle_deg,best_maximum_bond_deviation_nm,best_minimum_clearance_nm,best_angle_violations,best_clash_count
UPPER,5,S:1710,A:UPPER:14:-4,0.7854816242575068,89,4800,False,0,0.025492134608312567,64.4229903606196,163.89332316160062,0.004094046891794462,0.1342567300597057,1,0
UPPER,5,S:1710,A:UPPER:14:-2,0.5507608315825555,92,428,True,12,1.2494826128084391e-05,97.76740486385893,139.5723133021275,2.038308543200751e-06,0.17734552010828186,0,0
UPPER,5,S:1712,A:UPPER:14:0,0.34006577743855143,89,235,True,12,7.599327862523042e-05,105.69841671788323,132.9506526450347,1.020452553382456e-05,0.2017360179458199,0,0
UPPER,5,S:1714,A:UPPER:14:2,0.969980964034143,94,4800,False,0,0.20656431152124433,53.58881963108039,141.94706519954408,0.03399298654020011,0.1444138752960046,2,0
UPPER,5,S:1712,A:UPPER:14:-2,0.2330931087882133,89,478,True,12,1.5807848379567613e-05,98.51280181165917,134.8684659120182,2.1145157338975373e-06,0.19736975709695326,0,0
UPPER,5,S:1714,A:UPPER:14:-4,0.27108584266431063,86,577,True,12,0.00015919529617869355,112.11966408207512,131.88894322707517,2.3525312706190737e-05,0.14089806250744727,0,0
UPPER,5,S:1716,A:UPPER:-1:-9,0.6985510401298552,88,4800,False,0,0.0006289374233103828,69.1808681946986,132.89030256531674,9.38794535787213e-05,0.1397165255936074,1,0
UPPER,5,S:1714,A:UPPER:14:-2,0.48632261776610924,89,1448,True,12,7.638103221030423e-05,88.51292155006506,140.6986191064656,1.21713847015259e-05,0.15524833513300235,0,0
UPPER,5,S:1716,A:UPPER:14:-4,0.6988589093948416,88,4800,False,0,0.00031543598457395294,58.315133519435456,131.61758274441638,5.220199694966343e-05,0.1346350711709029,1,0
UPPER,5,S:1714,A:UPPER:14:0,0.7250068050596096,92,4800,True,3,0.0005287907852489226,72.13273060041492,135.9129510950792,8.314882481913477e-05,0.13023248609252036,0,0
UPPER,5,S:1716,A:UPPER:14:-2,0.9044366502687418,92,4800,False,0,0.14101999775584306,48.34556950586371,144.11299509586618,0.023187629461076137,0.12678236894500908,2,0
UPPER,5,S:1712,A:UPPER:14:-4,0.3451421245200606,84,209,True,12,8.033494463632884e-05,98.39269807954801,141.62512310121323,1.2333783798335052e-05,0.17178085596922973,0,0
UPPER,5,S:1714,A:UPPER:-1:-9,1.1361761504748542,94,4800,False,0,0.38379783486809305,43.9107593682472,147.4542359410913,0.06227090859218082,0.13845277285263596,2,0
UPPER,5,S:1711,A:UPPER:14:0,0.2507185000620844,91,289,True,12,1.2669260331443777e-05,99.86552227437454,128.67757974823076,1.9469754681256113e-06,0.22189207497777502,0,0
UPPER,5,S:1713,A:UPPER:14:2,0.7608693596103377,93,4800,False,0,0.007430654299625528,65.78623480793058,153.85050005527597,0.0012023302958960869,0.13543532639634803,1,0
UPPER,5,S:1711,A:UPPER:14:2,0.35475732684431394,89,188,True,12,8.350112767396833e-06,105.80697571918614,128.72456970723852,1.2752368261925717e-06,0.20442327303338012,0,0
UPPER,5,S:1713,A:UPPER:14:4,1.005808654654596,95,4800,False,0,0.254624280629856,47.82572626572764,143.43808588860097,0.040201583641791994,0.12203786901317222,1,0
UPPER,5,S:1711,A:UPPER:14:4,0.5612029757583836,89,331,True,12,5.770499583501731e-06,104.94286689772645,129.75477119671854,8.496970512195112e-07,0.18088674265860308,0,0
UPPER,5,S:1713,A:UPPER:-1:9,1.9973256976824203,99,4800,False,0,1.2339090451695216,50.74722944367243,160.77573321965707,0.20432290529431116,0.12176993033789167,1,0
UPPER,5,S:1711,A:UPPER:-1:9,1.70531552787229,101,4800,False,0,0.9450487081668094,47.9637936214954,158.36086234300728,0.15545976218953442,0.1229019615218788,1,0
UPPER,5,S:1711,A:UPPER:-4:8,1.7993430702543807,99,4800,False,0,1.0458507390379692,46.757896612511104,159.136211803033,0.1698757774331713,0.1276961770136965,1,0
UPPER,5,S:1711,A:UPPER:-7:7,1.921788995627922,99,4800,False,0,1.1583723431150232,35.8720796353571,160.03562661701105,0.19176831182614215,0.13170841194157754,1,0
UPPER,5,S:1711,A:UPPER:-10:6,2.06761055988179,96,4800,False,0,1.3041939073688913,32.06786702353898,161.41761587014608,0.21600679623117328,0.1427513792517032,1,0
UPPER,5,S:1711,A:UPPER:-13:5,2.2322313803292895,92,4800,False,0,1.4688147278163908,21.991247749591725,162.76787651286173,0.2433798760041013,0.13714532173806637,1,0
UPPER,5,S:1711,A:UPPER:-13:-5,2.2322969163800988,92,4800,False,0,1.4688802638672,21.546767554528568,162.76837559424567,0.24339077510151205,0.13643990385850124,1,0
UPPER,5,S:1711,A:UPPER:-10:-6,2.0676954641335947,96,4800,False,0,1.304278811620696,32.74793094443213,161.41836581969034,0.21602091158019635,0.1409719368348767,1,0
UPPER,5,S:1711,A:UPPER:-7:-7,1.9218955659169372,99,4800,False,0,1.1584789134040385,33.57291337483352,160.0367100811611,0.19178602253014052,0.1329451614687918,1,0
UPPER,5,S:1711,A:UPPER:-4:-8,1.7994731519413483,99,4800,False,0,1.0459808207249368,46.87177856665269,159.13765102723312,0.1698972077503819,0.12774874571743833,1,0
UPPER,5,S:1711,A:UPPER:-1:-9,1.7054699373481415,102,4800,False,0,0.9452031176426609,49.25029289919247,158.362750517086,0.15548533675958362,0.12180827044616821,1,0
UPPER,5,S:1711,A:UPPER:14:-4,0.5614114801486497,89,595,True,12,4.746066272987015e-06,106.63113263032152,132.64893615729528,7.009818753511698e-07,0.18362012892442284,0,0
UPPER,5,S:1713,A:UPPER:14:-2,0.30294144772110426,88,420,True,12,0.0001614090393182166,99.54380862572653,124.61069293122763,2.324827173702526e-05,0.15316566369269888,0,0
UPPER,5,S:1715,A:UPPER:14:0,0.9295682329221993,92,4800,False,0,0.16615158040930056,50.58049797130083,140.48669165126063,0.02732894599403468,0.13438344801232283,2,0
UPPER,5,S:1711,A:UPPER:14:-2,0.35492223933002526,89,195,True,12,7.174047453262222e-06,101.16233344054356,124.93118742088085,1.1772900508910666e-06,0.20122560973714232,0,0
UPPER,5,S:1713,A:UPPER:14:0,0.5218202174921949,93,538,True,12,2.029759768806816e-05,103.83502815283806,132.74176317296724,3.045542372293042e-06,0.16971849269483685,0,0
UPPER,5,S:1715,A:UPPER:14:2,1.171462581901363,97,4800,False,0,0.4080459293884644,45.84846581569405,147.9448134539653,0.06728449002096581,0.14375859081098413,2,0
UPPER,5,S:1715,A:UPPER:14:-4,0.4753432554547158,87,410,True,12,8.625815945784154e-05,91.40871887436897,136.53501779361372,1.4301841532088355e-05,0.17394487368734962,0,0
UPPER,5,S:1717,A:UPPER:-1:-9,0.4750686661203188,87,930,True,12,7.354169159201618e-07,96.60185495771512,139.23730794024715,1.1693046350624847e-07,0.15675978509816757,0,0
UPPER,5,S:1719,A:UPPER:-4:-8,0.30287824628685617,88,502,True,12,0.00014942994649552732,97.45129689569423,142.26871879478477,2.4500801644650183e-05,0.17342589372632053,0,0
UPPER,5,S:1721,A:UPPER:-7:-7,0.2509202487881214,91,350,True,12,9.970985738017024e-06,90.69363098877918,130.41481488729266,1.496484247826002e-06,0.18729633186721742,0,0
UPPER,5,S:1723,A:UPPER:-10:-6,0.3028669669357984,88,434,True,12,8.692825401235282e-05,95.81346973902504,125.91233254558155,1.2520403663257573e-05,0.17876007599856497,0,0
UPPER,5,S:1725,A:UPPER:-13:-5,0.47489964553209024,87,622,True,12,6.139013876121924e-05,91.2629852870621,146.0099698717334,1.0197695727021117e-05,0.19210784338274428,0,0
UPPER,5,S:1727,A:UPPER:-13:5,0.47478534705746733,87,683,True,12,5.290833586168997e-05,89.3036966764725,145.4852068562416,8.788754765592932e-06,0.1890997882962469,0,0
UPPER,5,S:1729,A:UPPER:-10:6,0.30280229034725203,88,465,True,12,2.225166546598878e-05,97.8090961533599,124.60434137468815,3.2049050402715995e-06,0.16715884276864387,0,0
UPPER,5,S:1731,A:UPPER:-7:7,0.25091769597638597,91,354,True,12,0.00021186517463300802,99.15736388663096,128.68888223477586,3.2559435861834185e-05,0.22072545011687375,0,0
UPPER,5,S:1733,A:UPPER:-4:8,0.30255035352504545,88,505,True,12,6.964415711824268e-05,108.54112096469201,129.88443962930717,1.0260132028289126e-05,0.17797093259876728,0,0
UPPER,5,S:1735,A:UPPER:-1:9,0.47514127118609273,87,475,True,12,7.334048268986537e-05,98.53941896363963,140.68136257777778,1.1661100220411447e-05,0.14383243631292367,0,0
UPPER,5,S:1737,A:UPPER:14:4,0.47499146475694726,87,480,True,12,2.8625250053537776e-05,90.03110617256642,148.21013491527853,4.595023998854586e-06,0.2050782193235838,0,0
UPPER,5,S:1739,A:UPPER:14:2,0.3032607909498,88,284,True,12,0.00012116040748916257,97.0842535854781,134.52928652600625,1.4132704560382292e-05,0.18928097095380703,0,0
UPPER,5,S:1715,A:UPPER:14:-2,0.6942424957428016,90,4800,False,0,0.00021248594568579193,60.27408809762639,139.4194044599947,3.362823459235331e-05,0.14064824202370033,1,0
UPPER,5,S:1713,A:UPPER:-1:-9,1.3405748637108559,97,4800,False,0,0.5771582111979572,40.223740357723365,151.7466764728406,0.09528954488726413,0.14012658263668004,2,0
UPPER,5,S:1713,A:UPPER:14:-4,0.19327112170501648,88,505,True,12,0.00023269499685932282,95.0796560918867,130.9776095750853,3.188160099917847e-05,0.19327112170501648,0,0
UPPER,5,S:1715,A:UPPER:-1:-9,0.9210052869938965,90,4800,False,0,0.16101579734470228,50.07627503505102,141.61723305389992,0.025985950383064588,0.1336364781820916,2,0
LOWER,6,S:1680,A:LOWER:13:5,0.921241076946184,90,4800,False,0,0.060572932495033704,52.01172665344716,150.58407397062507,0.008407812947880344,0.12540387269518952,2,0
LOWER,6,S:1680,A:LOWER:10:6,1.1086501648266356,95,4800,False,0,0.242331635446961,47.7786694184562,139.99770342589701,0.032791712776703036,0.12993239039069374,2,0
LOWER,6,S:1680,A:LOWER:7:7,1.3174324568877476,97,4800,False,0,0.451113927508073,40.45368084952177,145.66044343915726,0.061522474887653,0.12652311149914622,2,0
LOWER,6,S:1680,A:LOWER:4:8,1.538913380709404,101,4800,False,0,0.6725948513297294,36.3536267605634,150.1964902603167,0.09229636432714963,0.1360313275186374,2,0
LOWER,6,S:1680,A:LOWER:1:9,1.768327891700408,99,4800,False,0,0.8955605810466204,20.65340485610525,155.17080122634874,0.12510464649839023,0.1360207664319722,1,0
LOWER,6,S:1680,A:LOWER:-14:4,2.3133784844921226,79,4800,False,0,1.4470599551124481,50.64036302625808,159.71545755995837,0.20113551300506247,0.14236748276495478,1,0
LOWER,6,S:1680,A:LOWER:-14:2,2.2445351788869345,78,4800,False,0,1.37821664950726,52.09426290055744,159.11856858929218,0.19141312523456025,0.142525413373634,1,0
LOWER,6,S:1680,A:LOWER:-14:0,2.2023304362390617,79,4800,False,0,1.3360119068593872,49.45821125969559,158.73525251202477,0.18545605390790834,0.14117835520706837,1,0
LOWER,6,S:1680,A:LOWER:-14:-2,2.188306092822224,79,4800,False,0,1.3219875634425495,55.196790595745966,158.60479846057086,0.18347714345695718,0.12717798878245654,1,0
LOWER,6,S:1680,A:LOWER:-14:-4,2.2030004053006436,92,4800,False,0,1.3350030777445303,48.68541938795675,159.95827685514215,0.18485371152773902,0.13588252519777416,1,0
LOWER,6,S:1680,A:LOWER:1:-9,1.4160994923959238,95,4800,False,0,0.5481021648398107,43.36137701330431,149.7120421914639,0.07468476795628168,0.14352248214255495,2,0
LOWER,6,S:1680,A:LOWER:4:-8,1.170997839372004,97,4800,False,0,0.3046793099923294,52.401422087735746,141.8647381314234,0.04133539776734299,0.1477773335647877,2,0
LOWER,6,S:1680,A:LOWER:7:-7,0.9291055546264959,92,4800,False,0,0.06278702524682134,50.97896160705361,133.53029024613693,0.008419134542630907,0.12761420979482624,1,0
LOWER,6,S:1680,A:LOWER:10:-6,0.6937876821014595,90,4800,True,12,4.959049014763295e-07,84.05704512020164,130.0013842313058,6.915174829980053e-08,0.15119154972914375,0,0
LOWER,6,S:1682,A:LOWER:13:-5,0.19295087760224733,88,1321,True,12,0.000149309607516801,99.00500862792191,131.69812078326794,1.7384501135364605e-05,0.18133126146107856,0,0
LOWER,6,S:1684,A:LOWER:13:5,1.7053969344840172,101,4800,False,0,0.8390784051043426,41.71225854888761,152.90864177693996,0.11556524369671414,0.14112140199984877,2,0
LOWER,6,S:1680,A:LOWER:13:-5,0.4749195599337041,87,1351,True,12,0.00011252957203583547,100.35869804877659,132.24354564072846,1.269739241088752e-05,0.17495398328020287,0,0
LOWER,6,S:1682,A:LOWER:13:5,1.3408408855132294,97,4800,False,0,0.47452235613355487,56.463769892733225,146.20129189099316,0.06476280018929212,0.1533258982348138,2,0
LOWER,6,S:1682,A:LOWER:7:-7,0.5216801971772399,93,771,True,12,4.779881982430734e-05,103.44231791653874,124.63693019079845,6.0094575097535685e-06,0.140879959488606,0,0
LOWER,6,S:1684,A:LOWER:4:-8,0.355478930431348,89,293,True,12,5.4316931966280624e-05,113.33465671583507,131.67567266683474,6.6117839981061355e-06,0.16074715659988073,0,0
LOWER,6,S:1686,A:LOWER:1:-9,0.19259620537950903,88,1114,True,12,0.00066428873856339,99.91026390064314,131.31416949164722,9.267022295442184e-05,0.19259620537950903,0,0
LOWER,6,S:1688,A:LOWER:-14:-4,0.9209105790103574,90,4800,False,0,0.06024243455920719,53.81507533530873,152.51334077478356,0.008361864149494441,0.1240966913015283,2,0
LOWER,6,S:1682,A:LOWER:10:-6,0.30271871838421327,88,413,True,12,0.00019787914657265482,107.66987772599379,133.72521826048637,2.5570963455984197e-05,0.17529755179446235,0,0
LOWER,6,S:1684,A:LOWER:7:-7,0.25151130953471346,91,316,True,12,0.00016763979276607222,96.27434169941928,130.18190488881555,2.3817640493112302e-05,0.20602092261852406,0,0
LOWER,6,S:1686,A:LOWER:4:-8,0.3022678385989816,88,698,True,12,0.000107900119016624,89.47145373876243,148.71015583227654,1.1464276828465625e-05,0.166786930213908,0,0
LOWER,6,S:1688,A:LOWER:1:-9,0.4752008630946192,87,239,True,12,6.667177785391054e-05,93.60379280565937,136.64996301730335,9.248308227793878e-06,0.1975646534759918,0,0
LOWER,6,S:1690,A:LOWER:-14:-4,0.4750978953323253,87,628,True,12,0.00016352860986185158,93.06150237390482,133.60448385053593,2.1948787366027345e-05,0.21043193240131536,0,0
LOWER,6,S:1692,A:LOWER:-14:-2,0.30289015172045763,88,503,True,12,2.644581032829052e-05,104.05040416890874,133.73134454596848,3.4175219449095184e-06,0.18720262474954458,0,0
LOWER,6,S:1694,A:LOWER:-14:0,0.2511536424874773,91,430,True,12,0.00037820317277570403,91.56718094918055,132.8504528296743,3.57335926542135e-05,0.20783292742553786,0,0
LOWER,6,S:1696,A:LOWER:-14:2,0.3026269817388321,88,406,True,12,9.384980085985761e-05,93.61224476536657,141.83724279920062,9.63789075023036e-06,0.15040580303122886,0,0
LOWER,6,S:1698,A:LOWER:-14:4,0.4754371706492503,87,584,True,12,6.33543097436351e-05,106.7671268145819,130.27265338163068,8.972266684198482e-06,0.1489895543548035,0,0
LOWER,6,S:1700,A:LOWER:1:9,0.47530904348820735,87,253,True,12,1.2248162105044091e-05,97.69180651916328,141.33352974291125,1.716654478178814e-06,0.1448374032122595,0,0
LOWER,6,S:1702,A:LOWER:4:8,0.3026737454964214,88,449,True,12,4.70860432705833e-05,95.68333245155577,136.63481826712305,4.835568810507285e-06,0.17292522083574582,0,0
LOWER,6,S:1704,A:LOWER:7:7,0.2513055793641312,91,491,True,12,0.00026935862429078306,102.42907716041387,134.05559979433053,3.5245972865888264e-05,0.16291078552240104,0,0
LOWER,6,S:1706,A:LOWER:10:6,0.30277065175103746,88,469,True,12,0.00014594577974846867,104.76422592842155,133.72707422652093,1.8859963030332105e-05,0.16077640488230996,0,0
LOWER,6,S:1708,A:LOWER:13:5,0.4751778130815116,87,302,True,12,8.361086067559809e-05,93.60356796362794,133.60439066694326,1.1222293296003771e-05,0.21137051407088003,0,0
LOWER,6,S:1681,A:LOWER:13:5,1.1364593971732753,94,4800,False,0,0.2684620696171621,52.959176643199704,143.09551404356665,0.03619975345465104,0.14187957811700977,2,0
LOWER,6,S:1681,A:LOWER:10:6,1.3030666084815634,99,4800,False,0,0.4350692809254503,42.93577076120465,147.3370378136158,0.059061066028097325,0.13269608707285052,2,0
LOWER,6,S:1681,A:LOWER:7:7,1.4934953080709168,98,4800,False,0,0.6271767786912422,38.505956864584526,149.36310332713325,0.08596662369270311,0.13288392091942758,2,0
LOWER,6,S:1681,A:LOWER:4:8,1.6997578970824174,104,4800,False,0,0.8334393677027429,31.936138499572134,152.8246522508276,0.11477556840068301,0.14091183853373696,1,0
LOWER,6,S:1681,A:LOWER:1:9,1.9167494897696575,100,4800,False,0,1.0487521622135443,26.65490951572211,157.1333957200139,0.14457787801640984,0.1581689024661838,1,0
LOWER,6,S:1681,A:LOWER:-14:4,2.3310231008770548,78,4800,False,0,1.4727323723155197,46.410842817177205,161.61862753220717,0.2087862014756036,0.14173305004987158,1,0
LOWER,6,S:1681,A:LOWER:-14:2,2.2362613928256083,83,4800,False,0,1.3699428634459339,50.798532947891616,159.04449857902856,0.1902451020640252,0.1418134739500144,1,0
LOWER,6,S:1681,A:LOWER:-14:0,2.166602031208357,76,4800,False,0,1.2986047036522437,51.154467094363206,159.63800512387726,0.17972385703972368,0.14002899362501653,1,0
LOWER,6,S:1681,A:LOWER:-14:-2,2.124515646118905,93,4800,False,0,1.2581971167392307,49.54880201083421,157.99101896535754,0.1744798322953163,0.13951410474611559,1,0
LOWER,6,S:1681,A:LOWER:-14:-4,2.1116515157444606,98,4800,False,0,1.2453329863647862,55.44689363616674,157.86302947618796,0.17266621218670866,0.12789663315589803,1,0
LOWER,6,S:1681,A:LOWER:1:-9,1.2169988979287862,95,4800,False,0,0.35870816936725114,55.83195213250271,146.41707790119455,0.05053673494645791,0.14087595766998565,2,0
LOWER,6,S:1681,A:LOWER:4:-8,0.9695275978232044,94,4800,False,0,0.10320906844352984,56.731962104509165,135.1486300615799,0.013871227875024594,0.13960809473649238,2,0
LOWER,6,S:1681,A:LOWER:7:-7,0.724557956754175,92,4800,True,12,0.0001262058322261117,79.67678906551265,134.77526864215855,1.754171411733063e-05,0.16159210967085327,0,0
LOWER,6,S:1683,A:LOWER:10:-6,0.23277309919574407,89,508,True,12,0.00032834903951631245,100.74418686064723,134.99738986015487,4.4588585262850255e-05,0.18687106177080118,0,0
LOWER,6,S:1685,A:LOWER:13:-5,0.7855580891635381,89,4800,True,12,0.0003576142847273589,78.99740167897646,155.57622737324022,4.8519377229022664e-05,0.14189586046096797,0,0
LOWER,6,S:1687,A:LOWER:13:5,2.1115160857765924,98,4800,False,0,1.245197556396918,53.36079566700306,157.86167426481018,0.17264712037578464,0.12684321670408916,1,0
LOWER,6,S:1681,A:LOWER:10:-6,0.4858885950758021,89,1037,True,12,0.00020308621347009392,88.50850500220082,137.18622975433652,2.726517095880121e-05,0.14091355624810611,0,0
LOWER,6,S:1683,A:LOWER:13:-5,0.3444447822092503,84,377,True,12,0.00011628132157465165,95.04228786139925,134.50998067010391,1.627245904431418e-05,0.20949816410285446,0,0
LOWER,6,S:1685,A:LOWER:13:5,1.8614502993455795,102,4800,False,0,0.9951317699659049,54.50252824455759,155.04766211460432,0.13745416568878568,0.1430488193581638,1,0
LOWER,6,S:1681,A:LOWER:13:-5,0.2707290995214383,86,753,True,12,1.9275466031143385e-05,105.21097437947992,128.37544824348677,2.654816726455067e-06,0.14185286060372965,0,0
LOWER,6,S:1683,A:LOWER:13:5,1.5309487895503804,102,4800,False,0,0.6646302601707058,54.77272444189068,150.0535278961773,0.09118574789502709,0.14636590670433036,2,0
LOWER,6,S:1683,A:LOWER:4:-8,0.5509760469087742,92,533,True,12,4.2323456551751626e-05,99.52092841859353,131.0045185289972,5.859774649757954e-06,0.1708896433809625,0,0
LOWER,6,S:1685,A:LOWER:1:-9,0.3445745345901036,84,317,True,12,6.838702353145765e-05,100.50044324748116,133.5890995088626,9.754187354438226e-06,0.16293821453637894,0,0
LOWER,6,S:1687,A:LOWER:-14:-4,1.1362409952596553,94,4800,False,0,0.26824366770354213,52.36142759811265,143.0892563861347,0.03616994390833417,0.1435681760893998,2,0
LOWER,6,S:1683,A:LOWER:7:-7,0.34033431769541794,89,629,True,12,0.00010449226004294321,101.16793170200413,130.10537025685417,1.3604354679008779e-05,0.18596761744049986,0,0
LOWER,6,S:1685,A:LOWER:4:-8,0.23274352561898945,89,459,True,12,0.0002987754627616912,102.54004053830593,133.17541830395578,4.0572542966632597e-05,0.1868515999495171,0,0
LOWER,6,S:1687,A:LOWER:1:-9,0.27115372137185934,86,688,True,12,6.989786170735757e-05,99.78283027204981,131.61154738824374,8.457222421764943e-06,0.18038293575933462,0,0
LOWER,6,S:1689,A:LOWER:-14:-4,0.6986315559196477,88,4800,True,12,0.00016176814235868697,72.24329479416922,154.6601672233459,2.2639056822898462e-05,0.1439023036045326,0,0
LOWER,6,S:1691,A:LOWER:-14:-2,0.48640684556144803,89,1415,True,12,4.933777499394054e-05,98.62838553564254,141.15741149278733,6.868014488348173e-06,0.15810461858148597,0,0
LOWER,6,S:1693,A:LOWER:-14:0,0.34048331983792085,89,551,True,12,0.00013261538119374583,99.15433938254724,132.66962485529132,1.8355520515711543e-05,0.17478272463070366,0,0
LOWER,6,S:1695,A:LOWER:-14:2,0.23313349210090784,89,761,True,12,0.0002523548110808793,93.70213863427848,132.41597877521718,2.8622185783006016e-05,0.16094366173248,0,0
LOWER,6,S:1697,A:LOWER:-14:4,0.2710745877538472,86,646,True,12,0.00023064114837489935,98.61139888141628,131.66038057329243,2.9986639385609637e-05,0.17069557081880948,0,0
LOWER,6,S:1699,A:LOWER:1:9,0.698431164923691,88,4800,True,12,3.862285359801376e-05,72.26408692333922,154.82791869547205,5.405152159410065e-06,0.14507031263532094,0,0
LOWER,6,S:1701,A:LOWER:4:8,0.4863732070065973,89,1095,True,12,0.00010170939168224757,98.59155980880041,134.11386540654365,1.3756800189529406e-05,0.17723351948402996,0,0
LOWER,6,S:1703,A:LOWER:7:7,0.340430863688363,89,495,True,12,0.00018507153075159044,100.4423796975309,132.66745927117267,2.5616023541452648e-05,0.16629227238583866,0,0
LOWER,6,S:1705,A:LOWER:10:6,0.23330357413525907,89,618,True,12,0.00041390541531460823,98.67671777695686,141.48679881000652,4.1075442394289396e-05,0.16871558070143478,0,0
LOWER,6,S:1707,A:LOWER:13:5,0.2708982522815167,86,728,True,12,0.00018842822610953824,104.44563912495907,135.4391875081389,2.595244405925734e-05,0.15506849794691988,0,0
LOWER,6,S:1709,A:LOWER:13:-5,0.6984400378523676,88,4800,True,12,0.0001879067478350871,74.10994728388032,133.3857236249583,2.6362892140585625e-05,0.14149209555019898,0,0
LOWER,6,S:1685,A:LOWER:7:-7,0.34016247870852506,89,699,True,12,0.0001456382482035723,101.26163915968084,122.3217166434588,1.8840233637906767e-05,0.14369861699259412,0,0
LOWER,6,S:1687,A:LOWER:4:-8,0.48611667754196186,89,756,True,12,0.00010434822648008879,94.63642952060005,139.2670239895682,1.3500679734851362e-05,0.1620843900228482,0,0
LOWER,6,S:1689,A:LOWER:1:-9,0.6985551378210627,88,4800,True,12,0.0003219721001167519,72.55359552236371,143.2199694392236,4.585454206718076e-05,0.14287270806294486,0,0
LOWER,6,S:1691,A:LOWER:-14:-4,0.271325480709547,86,552,True,12,0.0001018614759802916,100.14640713971092,131.61790529771912,1.2324976270322585e-05,0.17983119900077563,0,0
LOWER,6,S:1693,A:LOWER:-14:-2,0.23312767317023037,89,769,True,12,0.00042828506998507376,93.61607867565172,133.31831401095448,5.721986631673781e-05,0.2113665485817097,0,0
LOWER,6,S:1695,A:LOWER:-14:0,0.34023465224025695,89,684,True,12,4.826804881952196e-06,100.63883764945635,130.1054296523457,6.284194268568744e-07,0.18829042028873902,0,0
LOWER,6,S:1697,A:LOWER:-14:2,0.48609087968256637,89,1038,True,12,0.00013014608587558207,96.33372677146824,143.66202763244917,1.683839054916758e-05,0.15447431096060701,0,0
LOWER,6,S:1699,A:LOWER:-14:4,0.6986405940753481,88,4800,True,12,0.00032801838599028077,75.82894201271507,124.41507661295068,4.495207224713971e-05,0.1409561990846442,0,0
LOWER,6,S:1701,A:LOWER:1:9,0.27129802941419734,86,637,True,12,7.1994880247450155e-06,99.84034383739312,131.88778887215378,9.360555871806842e-07,0.17475970136351307,0,0
LOWER,6,S:1703,A:LOWER:4:8,0.23303599557307322,89,658,True,12,0.00045087308698882334,91.27093817335707,141.86146510884294,5.3249357494483673e-05,0.15598591838495565,0,0
LOWER,6,S:1705,A:LOWER:7:7,0.34062920367160565,89,442,True,12,0.00011009784786653043,106.42618351360649,128.45541838166474,1.4605189482375103e-05,0.14111239899864905,0,0
LOWER,6,S:1707,A:LOWER:10:6,0.48606507111508007,89,1041,True,12,0.0001559546533618783,96.77275995656721,143.19119043263493,2.017746991372915e-05,0.15642821070695723,0,0
LOWER,6,S:1709,A:LOWER:13:5,0.6987311873546868,88,4800,True,12,0.00041667835732894787,73.82336627411567,151.58554926519398,5.8230689836874516e-05,0.14552156024342575,0,0
UPPER,6,S:1710,A:UPPER:13:5,0.4753090434882073,87,250,True,12,1.224816210498858e-05,98.55275752055509,140.3185832968963,1.7166544777624804e-06,0.14304148755348117,0,0
UPPER,6,S:1712,A:UPPER:10:6,1.1082351522468168,95,4800,False,0,0.24191662286714222,47.720466173840414,139.98470075385092,0.032734961851409144,0.12976293583372342,2,0
UPPER,6,S:1710,A:UPPER:10:6,0.6942172851659685,90,4800,True,12,0.00042910715960753354,84.26379893139968,130.01972780578623,5.9837710358806584e-05,0.16345441030156915,0,0
UPPER,6,S:1712,A:UPPER:7:7,1.3170472988672124,97,4800,False,0,0.4507287694875378,40.464957532085734,145.65140616411787,0.061469186832929734,0.12652068622469978,2,0
UPPER,6,S:1710,A:UPPER:7:7,0.929548070622891,91,4800,False,0,0.06322954124321645,50.102913290315755,133.54858573456613,0.008478693023020317,0.12559022332577838,1,0
UPPER,6,S:1710,A:UPPER:4:8,1.171445524362218,97,4800,False,0,0.30512699498254336,51.09070887771277,141.87754967792952,0.04139686830385861,0.14227215750457325,2,0
UPPER,6,S:1710,A:UPPER:1:9,1.4165495550356875,95,4800,False,0,0.5485522274795743,43.223699106989386,149.7208250492429,0.07474712820000734,0.1432152198058796,2,0
UPPER,6,S:1710,A:UPPER:-14:4,2.2033898531769136,92,4800,False,0,1.3353925256208004,51.1292779735658,159.96164973233292,0.18490861073235612,0.1348053715225596,1,0
UPPER,6,S:1710,A:UPPER:-14:2,2.1886666398521464,79,4800,False,0,1.322348110472472,52.548083625880636,158.60817195962414,0.18352801485639306,0.12633948254182303,1,0
UPPER,6,S:1710,A:UPPER:-14:0,2.2026573723787344,79,4800,False,0,1.33633884299906,52.11588874904127,158.73827501016174,0.18550218989065567,0.13877762371899657,1,0
UPPER,6,S:1710,A:UPPER:-14:-2,2.2448252413408696,78,4800,False,0,1.3785067119611951,51.2243062118216,159.12115599138676,0.1914540755671371,0.1448297386828045,1,0
UPPER,6,S:1710,A:UPPER:-14:-4,2.313630102804205,79,4800,False,0,1.4456327752480918,49.865472222712945,160.87324827521815,0.20045829299207144,0.1401901992126927,1,0
UPPER,6,S:1710,A:UPPER:1:-9,1.7683373006270988,99,4800,False,0,0.8955699899733113,19.56000587465177,155.17092568124238,0.1251059748124708,0.13393076836706988,1,0
UPPER,6,S:1710,A:UPPER:4:-8,1.5388955232847676,101,4800,False,0,0.6725769939050931,36.39590279255269,150.19617119946867,0.09229387392386124,0.13613317611171682,2,0
