atom,name,r_ref_nm,r_cur_nm,delta_r_nm
1283,B1283,1.21475,1.09135,-0.12340
1284,N1284,1.21279,1.11440,-0.09839
1285,B1285,1.21427,1.13816,-0.07611
1286,N1286,1.21227,1.13362,-0.07864
1287,B1287,1.21485,1.13934,-0.07550
1288,N1288,1.21289,1.11727,-0.09562
1289,B1289,1.21327,1.15790,-0.05537
1290,N1290,1.21195,1.15271,-0.05924
1291,B1291,1.21419,1.19267,-0.02152
1292,N1292,1.21199,1.19103,-0.02095
1293,B1293,1.21504,1.25083,0.03578
1294,N1294,1.21222,1.24986,0.03764
1295,B1295,1.21396,1.27066,0.05669
1296,N1296,1.21310,1.29625,0.08315
1297,B1297,1.21292,1.30573,0.09281
1298,N1298,1.21197,1.30706,0.09509
1299,B1299,1.21332,1.30497,0.09164
1300,N1300,1.21233,1.28941,0.07708
1301,B1301,1.21348,1.27919,0.06572
1302,N1302,1.21238,1.29527,0.08289
1303,B1303,1.21433,1.32529,0.11097
1304,N1304,1.21212,1.32301,0.11089
1305,B1305,1.21470,1.31807,0.10337
1306,N1306,1.21333,1.30510,0.09177
1307,B1307,1.21395,1.36012,0.14617
1308,N1308,1.21253,1.36349,0.15096
1309,B1309,1.21376,1.35333,0.13957
1310,N1310,1.21237,1.35384,0.14147
1311,B1311,1.21461,1.27206,0.05744
1312,N1312,1.21238,1.26129,0.04891
1313,B1313,1.21433,1.22642,0.01210
1314,N1314,1.21335,1.21342,0.00007
1315,B1315,1.21474,1.14155,-0.07319
1316,N1316,1.21374,1.12829,-0.08544
1317,B1317,1.21423,1.06698,-0.14725
1318,N1318,1.21325,1.10915,-0.10410
1319,B1319,1.21351,1.10240,-0.11111
1320,N1320,1.21219,1.10389,-0.10830
1321,B1321,1.21363,1.17068,-0.04295
1322,N1322,1.21222,1.19154,-0.02068
1323,B1323,1.21419,1.25977,0.04558
1324,N1324,1.21280,1.24043,0.02763
1325,B1325,1.21327,1.20882,-0.00445
1326,N1326,1.21236,1.16884,-0.04352
1327,B1327,1.21387,1.15707,-0.05680
1328,N1328,1.21289,1.16288,-0.05001
1329,B1329,1.21427,1.18236,-0.03191
1330,N1330,1.21227,1.17629,-0.03597
1331,B1331,1.21475,1.16815,-0.04660
1332,N1332,1.21279,1.14410,-0.06869
1333,B1333,1.21308,1.13826,-0.07482
1334,N1334,1.21176,1.12337,-0.08839
1335,B1335,1.21450,1.07472,-0.13979
1336,N1336,1.21311,1.09930,-0.11380
1337,B1337,1.21402,1.09924,-0.11479
1338,N1338,1.21261,1.08427,-0.12834
1339,B1339,1.21355,1.08520,-0.12836
1340,N1340,1.21269,1.07888,-0.13381
1341,B1341,1.21373,1.10447,-0.10927
1342,N1342,1.21152,1.09094,-0.12059
1343,B1343,1.21395,1.12633,-0.08762
1344,N1344,1.21286,1.12274,-0.09012
1345,B1345,1.21400,1.12056,-0.09344
1346,N1346,1.21290,1.10982,-0.10308
1347,B1347,1.21357,1.12395,-0.08962
1348,N1348,1.21262,1.16526,-0.04736
1349,B1349,1.21292,1.18133,-0.03160
1350,N1350,1.21156,1.16780,-0.04376
1351,B1351,1.21434,1.23526,0.02092
1352,N1352,1.21293,1.24271,0.02979
1353,B1353,1.21407,1.27682,0.06274
1354,N1354,1.21268,1.28457,0.07189
1355,B1355,1.21442,1.28716,0.07273
1356,N1356,1.21351,1.27810,0.06459
1357,B1357,1.21325,1.30984,0.09659
1358,N1358,1.21325,1.29180,0.07855
1359,B1359,1.21374,1.27595,0.06222
1360,N1360,1.21274,1.27847,0.06573
1361,B1361,1.21335,1.29786,0.08451
1362,N1362,1.21237,1.32719,0.11482
1363,B1363,1.21461,1.30148,0.08687
1364,N1364,1.21279,1.34505,0.13226
1365,B1365,1.21376,1.35001,0.13625
1366,N1366,1.21237,1.36427,0.15191
1367,B1367,1.21395,1.35986,0.14591
1368,N1368,1.21253,1.37463,0.16210
1369,B1369,1.21420,1.31335,0.09916
1370,N1370,1.21333,1.30884,0.09551
1371,B1371,1.21528,1.24802,0.03274
1372,N1372,1.21307,1.22700,0.01393
1373,B1373,1.21547,1.14386,-0.07160
1374,N1374,1.21337,1.12422,-0.08915
1375,B1375,1.21432,1.12132,-0.09300
1376,N1376,1.21332,1.11393,-0.09939
1377,B1377,1.21387,1.12128,-0.09259
1378,N1378,1.21292,1.12873,-0.08419
1379,B1379,1.21396,1.09977,-0.11419
1380,N1380,1.21310,1.16112,-0.05197
1381,B1381,1.21434,1.24600,0.03166
1382,N1382,1.21293,1.24328,0.03035
1383,B1383,1.21429,1.19244,-0.02185
1384,N1384,1.21292,1.22510,0.01218
1385,B1385,1.21388,1.14593,-0.06795
1386,N1386,1.21262,1.18134,-0.03128
1387,B1387,1.21400,1.17067,-0.04334
1388,N1388,1.21191,1.17669,-0.03522
1389,B1389,1.21385,1.15035,-0.06349
1390,N1390,1.21186,1.16822,-0.04364
1391,B1391,1.21373,1.13341,-0.08033
1392,N1392,1.21152,1.13971,-0.07181
1393,B1393,1.21355,1.11864,-0.09492
1394,N1394,1.21182,1.09101,-0.12081
1395,B1395,1.21402,1.11464,-0.09939
1396,N1396,1.21261,1.10607,-0.10654
1397,B1397,1.21450,1.07505,-0.13945
1398,N1398,1.21311,1.06071,-0.15239
1399,B1399,1.21308,1.09343,-0.11965
1400,N1400,1.21176,1.11139,-0.10037
1401,B1401,1.21377,1.11837,-0.09540
1402,N1402,1.21181,1.10236,-0.10946
1403,B1403,1.21427,1.10170,-0.11257
1404,N1404,1.21227,1.11282,-0.09945
1405,B1405,1.21387,1.14633,-0.06754
1406,N1406,1.21289,1.14025,-0.07264
1407,B1407,1.21327,1.18267,-0.03060
1408,N1408,1.21195,1.15267,-0.05928
1409,B1409,1.21419,1.20350,-0.01069
1410,N1410,1.21280,1.17953,-0.03326
1411,B1411,1.21296,1.26723,0.05427
1412,N1412,1.21222,1.23576,0.02354
1413,B1413,1.21446,1.28963,0.07517
1414,N1414,1.21310,1.27979,0.06669
1415,B1415,1.21513,1.26148,0.04635
1416,N1416,1.21292,1.25551,0.04259
1417,B1417,1.21442,1.29501,0.08059
1418,N1418,1.21332,1.28722,0.07390
1419,B1419,1.21447,1.30080,0.08633
1420,N1420,1.21238,1.31891,0.10653
1421,B1421,1.21433,1.34224,0.12791
1422,N1422,1.21307,1.36371,0.15064
1423,B1423,1.21420,1.37319,0.15900
1424,N1424,1.21246,1.38398,0.17152
1425,B1425,1.21395,1.36076,0.14681
1426,N1426,1.21253,1.37254,0.16000
1427,B1427,1.21376,1.35139,0.13763
1428,N1428,1.21237,1.34676,0.13440
1429,B1429,1.21461,1.27344,0.05882
1430,N1430,1.21238,1.26395,0.05157
1431,B1431,1.21433,1.16956,-0.04477
1432,N1432,1.21335,1.16052,-0.05283
1433,B1433,1.21474,1.10797,-0.10677
1434,N1434,1.21274,1.14143,-0.07130
1435,B1435,1.21423,1.11397,-0.10026
1436,N1436,1.21227,1.13112,-0.08115
1437,B1437,1.21442,1.15217,-0.06225
1438,N1438,1.21219,1.20907,-0.00312
1439,B1439,1.21349,1.18778,-0.02571
1440,N1440,1.21268,1.21517,0.00249
1441,B1441,1.21419,1.23944,0.02525
1442,N1442,1.21280,1.21703,0.00423
1443,B1443,1.21327,1.19645,-0.01682
1444,N1444,1.21195,1.17665,-0.03530
1445,B1445,1.21387,1.18409,-0.02978
1446,N1446,1.21289,1.16229,-0.05060
1447,B1447,1.21327,1.17605,-0.03722
1448,N1448,1.21227,1.18502,-0.02724
1449,B1449,1.21377,1.16587,-0.04790
1450,N1450,1.21181,1.15043,-0.06139
1451,B1451,1.21308,1.08480,-0.12828
1452,N1452,1.21176,1.06136,-0.15040
1453,B1453,1.21450,1.10710,-0.10740
1454,N1454,1.21311,1.08565,-0.12745
1455,B1455,1.21402,1.07066,-0.14336
1456,N1456,1.21261,1.06236,-0.15025
1457,B1457,1.21355,1.09060,-0.12296
1458,N1458,1.21182,1.07871,-0.13311
1459,B1459,1.21247,1.13236,-0.08011
1460,N1460,1.21152,1.13051,-0.08102
1461,B1461,1.21286,1.14304,-0.06982
1462,N1462,1.21186,1.15240,-0.05946
1463,B1463,1.21400,1.14334,-0.07066
1464,N1464,1.21191,1.15251,-0.05940
1465,B1465,1.21357,1.17177,-0.04180
1466,N1466,1.21167,1.16611,-0.04556
1467,B1467,1.21292,1.16368,-0.04925
1468,N1468,1.21206,1.18934,-0.02272
1469,B1469,1.21434,1.20015,-0.01419
1470,N1470,1.21293,1.20421,-0.00872
1471,B1471,1.21349,1.27472,0.06123
1472,N1472,1.21128,1.26685,0.05557
1473,B1473,1.21442,1.25224,0.03781
1474,N1474,1.21219,1.24029,0.02810
1475,B1475,1.21423,1.24574,0.03151
1476,N1476,1.21227,1.20074,-0.01154
1477,B1477,1.21374,1.28997,0.07624
1478,N1478,1.21274,1.26385,0.05112
1479,B1479,1.21335,1.34743,0.13408
1480,N1480,1.21237,1.34782,0.13545
1481,B1481,1.21461,1.36928,0.15467
1482,N1482,1.21238,1.36101,0.14863
1483,B1483,1.21318,1.38201,0.16883
1484,N1484,1.21237,1.38137,0.16900
1485,B1485,1.21253,1.33645,0.12392
1486,N1486,1.21112,1.31324,0.10212
1487,B1487,1.21333,1.31340,0.10007
1488,N1488,1.21196,1.30617,0.09421
1489,B1489,1.21402,1.21881,0.00479
1490,N1490,1.21307,1.22043,0.00736
1491,B1491,1.21447,1.15134,-0.06313
1492,N1492,1.21337,1.17316,-0.04022
1493,B1493,1.21432,1.12427,-0.09005
1494,N1494,1.21233,1.14122,-0.07111
1495,B1495,1.21387,1.18905,-0.02483
1496,N1496,1.21197,1.19815,-0.01382
1497,B1497,1.21396,1.22582,0.01186
1498,N1498,1.21223,1.22276,0.01053
1499,B1499,1.21363,1.23047,0.01684
1500,N1500,1.21222,1.21275,0.00053
1501,B1501,1.21292,1.17810,-0.03482
1502,N1502,1.21156,1.17456,-0.03700
1503,B1503,1.21262,1.17578,-0.03684
1504,N1504,1.21167,1.15813,-0.05353
1505,B1505,1.21500,1.17478,-0.04022
1506,N1506,1.21301,1.16501,-0.04800
1507,B1507,1.21286,1.16569,-0.04716
1508,N1508,1.21186,1.15058,-0.06128
1509,B1509,1.21343,1.08901,-0.12442
1510,N1510,1.21152,1.06761,-0.14391
1511,B1511,1.21269,1.06619,-0.14650
1512,N1512,1.21132,1.03477,-0.17655
1513,B1513,1.21402,1.06551,-0.14851
1514,N1514,1.21261,1.08190,-0.13071
1515,B1515,1.21450,1.05265,-0.16185
1516,N1516,1.21311,1.06025,-0.15285
1517,B1517,1.21308,1.09216,-0.12092
1518,N1518,1.21176,1.06818,-0.14358
1519,B1519,1.21377,1.13529,-0.07848
1520,N1520,1.21181,1.12827,-0.08354
1521,B1521,1.21327,1.16534,-0.04793
1522,N1522,1.21227,1.17911,-0.03315
1523,B1523,1.21387,1.15443,-0.05944
1524,N1524,1.21289,1.17140,-0.04149
1525,B1525,1.21327,1.19466,-0.01862
1526,N1526,1.21195,1.21625,0.00430
1527,B1527,1.21419,1.19497,-0.01922
1528,N1528,1.21280,1.19009,-0.02271
1529,B1529,1.21296,1.24326,0.03029
1530,N1530,1.21222,1.22785,0.01563
1531,B1531,1.21310,1.23954,0.02645
1532,N1532,1.21173,1.20411,-0.00762
1533,B1533,1.21387,1.21343,-0.00045
1534,N1534,1.21197,1.24169,0.02972
1535,B1535,1.21442,1.23067,0.01625
1536,N1536,1.21332,1.26196,0.04864
1537,B1537,1.21437,1.32191,0.10755
1538,N1538,1.21238,1.32879,0.11641
1539,B1539,1.21402,1.34893,0.13491
1540,N1540,1.21307,1.37709,0.16402
1541,B1541,1.21333,1.37819,0.16486
1542,N1542,1.21196,1.40569,0.19372
1543,B1543,1.21253,1.35785,0.14532
1544,N1544,1.21112,1.35413,0.14301
1545,B1545,1.21318,1.29840,0.08522
1546,N1546,1.21237,1.29685,0.08449
1547,B1547,1.21370,1.27573,0.06203
1548,N1548,1.21238,1.25232,0.03994
1549,B1549,1.21335,1.20551,-0.00784
1550,N1550,1.21139,1.19389,-0.01750
1551,B1551,1.21374,1.14155,-0.07219
1552,N1552,1.21174,1.17908,-0.03266
1553,B1553,1.21325,1.15270,-0.06055
1554,N1554,1.21227,1.20557,-0.00670
1555,B1555,1.21351,1.23179,0.01828
1556,N1556,1.21219,1.23529,0.02310
1557,B1557,1.21407,1.23310,0.01903
1558,N1558,1.21268,1.24287,0.03019
1559,B1559,1.21434,1.22976,0.01542
1560,N1560,1.21293,1.23913,0.02620
1561,B1561,1.21195,1.17258,-0.03937
1562,N1562,1.21104,1.15485,-0.05618
1563,B1563,1.21387,1.12440,-0.08947
1564,N1564,1.21170,1.12727,-0.08443
1565,B1565,1.21427,1.15771,-0.05655
1566,N1566,1.21227,1.16033,-0.05194
1567,B1567,1.21377,1.10729,-0.10648
1568,N1568,1.21161,1.05981,-0.15180
1569,B1569,1.21308,1.04176,-0.17132
1570,N1570,1.21085,1.03283,-0.17802
1571,B1571,1.21311,1.03435,-0.17875
1572,N1572,1.21171,1.07135,-0.14036
1573,B1573,1.21402,1.08460,-0.12942
1574,N1574,1.21120,1.08544,-0.12576
1575,B1575,1.21269,1.06464,-0.14805
1576,N1576,1.21132,1.04746,-0.16387
1577,B1577,1.21247,1.10627,-0.10621
1578,N1578,1.21152,1.06558,-0.14595
1579,B1579,1.21286,1.13803,-0.07482
1580,N1580,1.21087,1.13144,-0.07943
1581,B1581,1.21301,1.18856,-0.02445
1582,N1582,1.21191,1.21609,0.00418
1583,B1583,1.21388,1.21706,0.00318
1584,N1584,1.21167,1.25100,0.03933
1585,B1585,1.21379,1.20153,-0.01226
1586,N1586,1.21156,1.21583,0.00428
1587,B1587,1.21434,1.22914,0.01480
1588,N1588,1.21151,1.20892,-0.00260
1589,B1589,1.21268,1.19564,-0.01704
1590,N1590,1.21128,1.20370,-0.00758
1591,B1591,1.21351,1.20455,-0.00895
1592,N1592,1.21128,1.24420,0.03293
1593,B1593,1.21325,1.25677,0.04352
1594,N1594,1.21129,1.26476,0.05347
1595,B1595,1.21374,1.28842,0.07469
1596,N1596,1.21174,1.31963,0.10789
1597,B1597,1.21335,1.36490,0.15156
1598,N1598,1.21118,1.38173,0.17054
1599,B1599,1.21370,1.38771,0.17401
1600,N1600,1.21147,1.37192,0.16046
1601,B1601,1.21237,1.39372,0.18135
1602,N1602,1.21097,1.38426,0.17329
1603,B1603,1.21253,1.31423,0.10170
1604,N1604,1.21112,1.30906,0.09794
1605,B1605,1.21333,1.24390,0.03057
1606,N1606,1.21196,1.22637,0.01440
1607,B1607,1.21307,1.21309,0.00003
1608,N1608,1.21212,1.20120,-0.01091
1609,B1609,1.21238,1.20872,-0.00366
1610,N1610,1.21138,1.22148,0.01010
1611,B1611,1.21332,1.19450,-0.01882
1612,N1612,1.21133,1.22689,0.01555
1613,B1613,1.21292,1.24294,0.03002
1614,N1614,1.21102,1.24496,0.03394
1615,B1615,1.21396,1.23471,0.02075
1616,N1616,1.21173,1.22058,0.00885
1617,B1617,1.21363,1.23603,0.02240
1618,N1618,1.21081,1.21976,0.00895
1619,B1619,1.21419,1.20274,-0.01145
1620,N1620,1.21199,1.20937,-0.00262
1621,B1621,1.21167,1.13063,-0.08104
1622,N1622,1.21673,1.12124,-0.09549
1623,B1623,1.21390,1.13907,-0.07483
1624,N1624,1.21898,1.18331,-0.03567
1625,B1625,1.21286,1.12766,-0.08519
1626,N1626,1.21793,1.19920,-0.01873
1627,B1627,1.21247,1.00590,-0.20657
1628,N1628,1.21785,1.00211,-0.21574
1629,B1629,1.21269,1.02158,-0.19111
1630,N1630,1.21629,0.93927,-0.27702
1631,B1631,1.21261,1.08933,-0.12328
1632,N1632,1.21685,1.14835,-0.06850
1633,B1633,1.21311,1.07818,-0.13493
1634,N1634,1.21811,1.13325,-0.08486
1635,B1635,1.21176,1.07640,-0.13536
1636,N1636,1.21623,1.12620,-0.09003
1637,B1637,1.21279,1.05169,-0.16111
1638,N1638,1.21887,0.95296,-0.26591
1639,B1639,1.21327,1.17037,-0.04290
1640,N1640,1.21727,1.16962,-0.04765
1641,B1641,1.21387,1.25786,0.04400
1642,N1642,1.21897,1.28681,0.06785
1643,B1643,1.21327,1.23206,0.01879
1644,N1644,1.21865,1.22986,0.01121
1645,B1645,1.21360,1.22358,0.00998
1646,N1646,1.21919,1.22602,0.00683
1647,B1647,1.21222,1.17887,-0.03335
1648,N1648,1.21646,1.11449,-0.10197
1649,B1649,1.21310,1.24777,0.03468
1650,N1650,1.21669,1.27000,0.05331
1651,B1651,1.21292,1.25064,0.03772
1652,N1652,1.21734,1.32750,0.11015
1653,B1653,1.21332,1.29908,0.08576
1654,N1654,1.21741,1.28391,0.06650
1655,B1655,1.21337,1.37302,0.15964
1656,N1656,1.21646,1.40611,0.18965
1657,B1657,1.21307,1.37799,0.16492
1658,N1658,1.21623,1.43848,0.22225
1659,B1659,1.21333,1.36963,0.15630
1660,N1660,1.21693,1.34104,0.12411
1661,B1661,1.21253,1.35937,0.14684
1662,N1662,1.21677,1.38877,0.17200
1663,B1663,1.21237,1.26698,0.05461
1664,N1664,1.21737,1.26824,0.05087
1665,B1665,1.21370,1.19397,-0.01973
1666,N1666,1.21685,1.13496,-0.08189
1667,B1667,1.21335,1.21537,0.00202
1668,N1668,1.21649,1.22830,0.01181
1669,B1669,1.21174,1.26389,0.05216
1670,N1670,1.21374,1.36493,0.15119
1671,B1671,1.21325,1.24859,0.03534
1672,N1672,1.22540,1.32408,0.09868
1673,B1673,1.21351,1.24725,0.03374
1674,N1674,1.22021,1.32298,0.10277
1675,B1675,1.21268,1.21051,-0.00217
1676,N1676,1.21569,1.16239,-0.05331
1677,B1677,1.21293,1.23795,0.02502
1678,N1678,1.21858,1.28644,0.06786
1679,B1679,1.21292,1.20279,-0.01013
1680,N1680,1.21652,1.27338,0.05686
