temperature_K,kappa_ref_ps_inv,gamma_phi_ps_inv,frame,snapshot_time_ps,steady_PYR2_population,steady_PYR3_population,steady_PYR4_population,steady_PYR5_population,Gibbs_PYR5_population,steady_l1_distance_to_Gibbs,stationary_residual,minimum_stationary_density_eigenvalue
300.0,10.0,1.0,2,10.0,0.06631183944310899,0.08969731680918458,0.06884199031446202,0.7751488534332444,0.9999613340129516,0.4496249611594144,7.104336818541806e-14,0.06577242509647692
300.0,10.0,1.0,3,15.0,0.048400056025496074,0.15177972080675686,0.06203289934836636,0.7377873238193807,0.9999765564600718,0.5243784652813813,4.371458272524829e-14,0.048245793890744126
300.0,10.0,1.0,4,20.0,0.044373689129946346,0.05576649919210437,0.07518022626149512,0.8246795854164541,0.9999711275638427,0.35058308429477764,9.378348990288849e-14,0.043939417638718524
300.0,10.0,1.0,5,25.0,0.10115978570461005,0.1808811770356532,0.05271391802094453,0.6652451192387923,0.9998825854123521,0.6692749323471197,3.613690138007985e-14,0.05256182221902972
300.0,10.0,1.0,6,30.0,0.10343877204557284,0.059597777992772195,0.06946986740304442,0.7674935825586106,0.9999616418048398,0.46493611849245725,2.2458838434286726e-14,0.05864746343711252
300.0,10.0,1.0,7,35.0,0.04561023534754502,0.14269305828240822,0.06378854752866446,0.7479081588413824,0.9999421464628225,0.5040679752428807,3.571161714156821e-14,0.04547770320315541
300.0,10.0,1.0,8,40.0,0.09733723042747858,0.12229242669054495,0.061751301128420324,0.7186190417535562,0.9999306145463592,0.5626231455856064,7.198464947509189e-14,0.06148912237467289
300.0,10.0,1.0,9,45.0,0.04360047816440727,0.08637184870039911,0.07127357281525161,0.798754100319942,0.9999726769671863,0.40243715329448837,2.076981799025713e-14,0.04342042819917419
300.0,10.0,1.0,10,50.0,0.10267345165861773,0.1714355475853276,0.0543401458586716,0.6715508548973831,0.99992979574107,0.6567578816873728,1.914185961283794e-14,0.05417259837872286
300.0,10.0,1.0,11,55.0,0.049593798709799415,0.1286389274631758,0.06532781882660231,0.7564394550004225,0.9999435169893505,0.48700812397785653,4.146267462891549e-14,0.04942034963926547
300.0,10.0,1.0,12,60.0,0.14593976116661964,0.11219496513574838,0.058670969339310534,0.6831943043583215,0.999937390531036,0.6334861723454297,1.0236892606391113e-13,0.05841104158635928
300.0,10.0,1.0,13,65.0,0.05809490630589756,0.15849219970883652,0.06038171226714694,0.7230311817181189,0.9999562600967913,0.5538501567573448,2.7134198330019283e-14,0.057829672870126705
300.0,10.0,1.0,14,70.0,0.035807030022408266,0.03071001989361047,0.07885672731604171,0.8546262227679395,0.9999424619416536,0.2906324783474282,5.449202449353902e-14,0.030243466208756307
300.0,10.0,1.0,15,75.0,0.05977658511947681,0.09327968548635264,0.06908312799478186,0.7778606013993887,0.9999436577395756,0.44416611268037365,5.768978953676428e-14,0.05943860259218491
300.0,10.0,1.0,16,80.0,0.05236287491056763,0.11534385742586524,0.06688511012263547,0.7654081575409317,0.9999438552483151,0.4690713954147667,5.840986852106994e-14,0.05216888823115501
300.0,10.0,1.0,17,85.0,0.08307153197283282,0.08001724835682968,0.06859349510297236,0.7683177245673651,0.9999733503316456,0.4633112515285614,2.6932747266665322e-14,0.06767546253661746
300.0,10.0,1.0,18,90.0,0.07374017456739465,0.06832652314411727,0.07093306958923153,0.7870002326992566,0.9999730268192853,0.42594558824005735,2.859498349164924e-14,0.06540852824692339
300.0,10.0,1.0,19,95.0,0.0752886443147234,0.0945994324412639,0.06747825038858125,0.7626336728554316,0.9999514703716258,0.4746355950323885,5.950095497228219e-14,0.06698457659220786
300.0,10.0,1.0,20,100.0,0.07670117440277545,0.11928351108869265,0.06411830855748288,0.7398970059510491,0.999955325366713,0.5201166388313283,6.54159503395217e-14,0.06381133638410616
300.0,10.0,20.0,0,0.0,0.3232577703829592,0.23648765597258511,0.17346524165254307,0.26678933199191257,0.9999479005785497,1.4663171371732753,4.453305489847415e-14,0.17316123425926927
300.0,10.0,20.0,1,5.0,0.21383578891269697,0.29735650171466793,0.19236034699074772,0.29644736238188735,0.999966807132184,1.4070388895005932,4.4982978679661757e-14,0.19216110826184624
300.0,10.0,20.0,2,10.0,0.20296602040730344,0.26763839086800145,0.2092231058046066,0.32017248292008843,0.9999613340129516,1.3595777021857263,1.8145048572068697e-14,0.20257481197560542
300.0,10.0,20.0,3,15.0,0.18172726987734333,0.29040551420624894,0.20840504079100985,0.31946217512539793,0.9999765564600718,1.361028762669347,6.358118136018643e-14,0.1815927105893273
300.0,10.0,20.0,4,20.0,0.16012530291074936,0.1985907260803225,0.2576540252514851,0.3836299457574431,0.9999711275638427,1.2326823636128,6.905725662868604e-14,0.1598612843115074
300.0,10.0,20.0,5,25.0,0.20770225615120677,0.2943732183349291,0.1955795993788936,0.3023449261349706,0.9998825854123521,1.3950753185547629,1.349980091453466e-14,0.19548471726204267
300.0,10.0,20.0,6,30.0,0.27212800814555027,0.18483644075433475,0.21764270529372287,0.32539284580639216,0.9999616418048398,1.349137591996894,3.807223555196298e-14,0.18422752337341122
300.0,10.0,20.0,7,35.0,0.18566865840706348,0.2914891360946818,0.20640289705198783,0.316439308446267,0.9999421464628225,1.3670056760331115,9.615369904731484e-14,0.18554785281056288
300.0,10.0,20.0,8,40.0,0.22473895605408922,0.2819707803138319,0.19432185705339516,0.29896840657868373,0.9999306145463592,1.4019244159353512,4.403998277892876e-14,0.19408982826951485
300.0,10.0,20.0,9,45.0,0.18328561135415125,0.2659343398826109,0.21782961934672565,0.33295042941651226,0.9999726769671863,1.334044495101348,4.6023245496260725e-14,0.18306539584384282
300.0,10.0,20.0,10,50.0,0.2091762872470742,0.2934703761475196,0.1955987911096274,0.3017545454957789,0.99992979574107,1.3963505004905814,1.8489624016845942e-14,0.1954873101054708
300.0,10.0,20.0,11,55.0,0.1880377031462702,0.28971261893117606,0.20619003895078422,0.3160596389717696,0.9999435169893505,1.3677677560351624,3.426002351156378e-14,0.18786332719596344
300.0,10.0,20.0,12,60.0,0.3151685145043904,0.2455757554204729,0.17285299297239123,0.2664027371027455,0.999937390531036,1.4670693068565817,6.16168834263968e-14,0.17263872986164097
300.0,10.0,20.0,13,65.0,0.19400426973299137,0.2940082648785694,0.2017770069753122,0.310210458413127,0.9999562600967913,1.3794916033673288,4.005784647721619e-14,0.1937897471045717
300.0,10.0,20.0,14,70.0,0.19826923365694815,0.1680099971908564,0.25464347075209137,0.37907729840010396,0.9999424619416536,1.2417303270830993,4.556436759037141e-14,0.16755073280699787
300.0,10.0,20.0,15,75.0,0.19562553190051585,0.2742454053375636,0.20955612468311108,0.32057293807880943,0.9999436577395756,1.358741439321532,4.6362747623791093e-14,0.1952777608424967
300.0,10.0,20.0,16,80.0,0.19038945286014347,0.28730736371535065,0.2062621209346016,0.3160410624899044,0.9999438552483151,1.3678055855168214,4.5405812362167716e-14,0.19017668213577793
300.0,10.0,20.0,17,85.0,0.24457501481753968,0.23586280731267217,0.205776225827859,0.3137859520419292,0.9999733503316456,1.3723747965794333,2.4573445538151962e-14,0.2048242570343555
300.0,10.0,20.0,18,90.0,0.23048835348121136,0.2134752276622239,0.22130041057960123,0.3347360082769635,0.9999730268192853,1.3304740370846435,5.908498010810695e-14,0.20725177657394883
300.0,10.0,20.0,19,95.0,0.2161635536930647,0.2716344105363887,0.20225586342596028,0.30994617234458643,0.9999514703716258,1.380010596054079,2.3772178395546595e-14,0.2018793690429394
300.0,10.0,20.0,20,100.0,0.2117402482526859,0.2894293299114393,0.19644674002223395,0.3023836818136408,0.999955325366713,1.395143287106145,3.3717884854826435e-14,0.1961470199267146
300.0,10.0,100.0,0,0.0,0.3707842117762177,0.25442611256932174,0.17587473821942978,0.19891493743503078,0.9999479005785497,1.602065926287039,3.24533981264737e-14,0.17584673562569533
300.0,10.0,100.0,1,5.0,0.22385700777747639,0.34067311005590234,0.20395385562876808,0.23151602653785333,0.999966807132184,1.5369015611886616,8.703004997344769e-14,0.2039150319865276
300.0,10.0,100.0,2,10.0,0.22000639676941625,0.2978096616885468,0.227320772048905,0.25486316949313204,0.9999613340129516,1.4901963290396392,5.919229966720843e-14,0.21997822565591568
300.0,10.0,100.0,3,15.0,0.2029025907745418,0.31814432176299334,0.22535934353923895,0.25359374392322587,0.9999765564600718,1.492765625073691,3.8069507536775925e-14,0.2028705768907677
300.0,10.0,100.0,4,20.0,0.17460372854817027,0.21853017627700413,0.28996700182965096,0.3168990933451745,0.9999711275638427,1.366144068437337,5.239536847434675e-14,0.17458512288498215
300.0,10.0,100.0,5,25.0,0.20154190531717853,0.3163445088734184,0.22654883708839973,0.2555647487210033,0.9998825854123521,1.4886356733826975,4.853687028930544e-14,0.2015097292904541
300.0,10.0,100.0,6,30.0,0.30705407268763657,0.19794758937428159,0.2358397742762556,0.2591585636618264,0.9999616418048398,1.4816061562860257,5.682967194652594e-14,0.19789039100765443
300.0,10.0,100.0,7,35.0,0.21145845792550771,0.3241845076612781,0.21811630589305947,0.24624072852015486,0.9999421464628225,1.507402835885336,3.9826195147501593e-14,0.2114293757544481
300.0,10.0,100.0,8,40.0,0.24884678742756455,0.3183168382233663,0.2027898372094457,0.2300465371396234,0.9999306145463592,1.5397681548134718,2.8030045844218698e-14,0.20275402387524807
300.0,10.0,100.0,9,45.0,0.1920236792893237,0.2980308814825586,0.2408163049601141,0.26912913426800367,0.9999726769671863,1.461687085398365,3.533642598510682e-14,0.19199041361942898
300.0,10.0,100.0,10,50.0,0.20663757341339148,0.3191533657002174,0.22284770723734357,0.2513613536490476,0.99992979574107,1.497136884184044,1.1715881308727806e-13,0.20660020551313704
300.0,10.0,100.0,11,55.0,0.2062689420212269,0.3320107210710159,0.21671920794626054,0.24500112896149653,0.9999435169893505,1.5098847760557084,6.306770026995851e-14,0.20623138169835564
300.0,10.0,100.0,12,60.0,0.35390519173226553,0.26948734642060984,0.17635671181708612,0.2002507500300385,0.999937390531036,1.5993732810019956,5.007582538844288e-14,0.17632528281768062
300.0,10.0,100.0,13,65.0,0.21574207431535894,0.30728961923444625,0.22458727335264406,0.2523810330975508,0.9999562600967913,1.4951504539984812,3.5945674619326717e-14,0.2157086502660289
300.0,10.0,100.0,14,70.0,0.22262836765852753,0.18680240593002115,0.28198359460792266,0.30858563180352877,0.9999424619416536,1.38271366027625,4.469170200925139e-14,0.18675110685116594
300.0,10.0,100.0,15,75.0,0.20559553555953605,0.31043910491706866,0.2280172548425852,0.25594810468081025,0.9999436577395756,1.4879911061175308,4.7954484504168244e-14,0.2055621633150569
300.0,10.0,100.0,16,80.0,0.20248924384819808,0.33409811176691523,0.2175594447967298,0.24585319958815702,0.9999438552483151,1.5081813113203162,1.7252379601649586e-13,0.20245058225004448
300.0,10.0,100.0,17,85.0,0.2654493471506375,0.2553210086021325,0.22664597035158543,0.2525836738956447,0.9999733503316456,1.4947793528720024,4.806885496232168e-14,0.2264931903468529
300.0,10.0,100.0,18,90.0,0.2536048652743911,0.23480853788650238,0.24256509803424237,0.2690214988048643,0.9999730268192853,1.461903056028842,7.022040412046433e-14,0.23236964141596606
300.0,10.0,100.0,19,95.0,0.23629387706085397,0.3032663930047896,0.21670269941872214,0.24373703051563425,0.9999514703716258,1.5124288797119831,3.769891191350599e-14,0.21667316704855474
300.0,10.0,100.0,20,100.0,0.2261290254605555,0.33564230172427595,0.20520636395299924,0.23302230886216937,0.999955325366713,1.5338660330090879,3.440117467525199e-14,0.20516454411151766
