node_id,element,node_type,end,source_index_0based,coordinates_assigned,formal_charge_assigned,force_field_type_assigned,circumferential_index,lattice_x,lattice_y,radius_proxy_nm,angle_turns,attached_to
P:1207,N,PARENT_HBN,PARENT,1207,False,False,False,,,,,,
P:1208,B,PARENT_HBN,PARENT,1208,False,False,False,,,,,,
P:1209,N,PARENT_HBN,PARENT,1209,False,False,False,,,,,,
P:1210,B,PARENT_HBN,PARENT,1210,False,False,False,,,,,,
P:1211,N,PARENT_HBN,PARENT,1211,False,False,False,,,,,,
P:1212,B,PARENT_HBN,PARENT,1212,False,False,False,,,,,,
P:1213,N,PARENT_HBN,PARENT,1213,False,False,False,,,,,,
P:1214,B,PARENT_HBN,PARENT,1214,False,False,False,,,,,,
P:1215,N,PARENT_HBN,PARENT,1215,False,False,False,,,,,,
P:1216,B,PARENT_HBN,PARENT,1216,False,False,False,,,,,,
P:1217,N,PARENT_HBN,PARENT,1217,False,False,False,,,,,,
P:1218,B,PARENT_HBN,PARENT,1218,False,False,False,,,,,,
P:1219,N,PARENT_HBN,PARENT,1219,False,False,False,,,,,,
P:1220,B,PARENT_HBN,PARENT,1220,False,False,False,,,,,,
P:1221,N,PARENT_HBN,PARENT,1221,False,False,False,,,,,,
P:1222,B,PARENT_HBN,PARENT,1222,False,False,False,,,,,,
P:1223,N,PARENT_HBN,PARENT,1223,False,False,False,,,,,,
P:1224,B,PARENT_HBN,PARENT,1224,False,False,False,,,,,,
P:1225,N,PARENT_HBN,PARENT,1225,False,False,False,,,,,,
P:1226,B,PARENT_HBN,PARENT,1226,False,False,False,,,,,,
P:1227,N,PARENT_HBN,PARENT,1227,False,False,False,,,,,,
P:1228,B,PARENT_HBN,PARENT,1228,False,False,False,,,,,,
P:1229,N,PARENT_HBN,PARENT,1229,False,False,False,,,,,,
P:1230,B,PARENT_HBN,PARENT,1230,False,False,False,,,,,,
P:1231,N,PARENT_HBN,PARENT,1231,False,False,False,,,,,,
P:1232,B,PARENT_HBN,PARENT,1232,False,False,False,,,,,,
P:1233,N,PARENT_HBN,PARENT,1233,False,False,False,,,,,,
P:1234,B,PARENT_HBN,PARENT,1234,False,False,False,,,,,,
P:1235,N,PARENT_HBN,PARENT,1235,False,False,False,,,,,,
P:1236,B,PARENT_HBN,PARENT,1236,False,False,False,,,,,,
P:1237,N,PARENT_HBN,PARENT,1237,False,False,False,,,,,,
P:1238,B,PARENT_HBN,PARENT,1238,False,False,False,,,,,,
P:1239,N,PARENT_HBN,PARENT,1239,False,False,False,,,,,,
P:1240,B,PARENT_HBN,PARENT,1240,False,False,False,,,,,,
P:1241,N,PARENT_HBN,PARENT,1241,False,False,False,,,,,,
P:1242,B,PARENT_HBN,PARENT,1242,False,False,False,,,,,,
P:1243,N,PARENT_HBN,PARENT,1243,False,False,False,,,,,,
P:1244,B,PARENT_HBN,PARENT,1244,False,False,False,,,,,,
P:1245,N,PARENT_HBN,PARENT,1245,False,False,False,,,,,,
P:1246,B,PARENT_HBN,PARENT,1246,False,False,False,,,,,,
P:1247,N,PARENT_HBN,PARENT,1247,False,False,False,,,,,,
P:1248,B,PARENT_HBN,PARENT,1248,False,False,False,,,,,,
P:1249,N,PARENT_HBN,PARENT,1249,False,False,False,,,,,,
P:1250,B,PARENT_HBN,PARENT,1250,False,False,False,,,,,,
P:1251,N,PARENT_HBN,PARENT,1251,False,False,False,,,,,,
P:1252,B,PARENT_HBN,PARENT,1252,False,False,False,,,,,,
P:1253,N,PARENT_HBN,PARENT,1253,False,False,False,,,,,,
P:1254,B,PARENT_HBN,PARENT,1254,False,False,False,,,,,,
P:1255,N,PARENT_HBN,PARENT,1255,False,False,False,,,,,,
P:1256,B,PARENT_HBN,PARENT,1256,False,False,False,,,,,,
P:1257,N,PARENT_HBN,PARENT,1257,False,False,False,,,,,,
P:1258,B,PARENT_HBN,PARENT,1258,False,False,False,,,,,,
P:1259,N,PARENT_HBN,PARENT,1259,False,False,False,,,,,,
P:1260,B,PARENT_HBN,PARENT,1260,False,False,False,,,,,,
P:1261,N,PARENT_HBN,PARENT,1261,False,False,False,,,,,,
P:1262,B,PARENT_HBN,PARENT,1262,False,False,False,,,,,,
P:1263,N,PARENT_HBN,PARENT,1263,False,False,False,,,,,,
P:1264,B,PARENT_HBN,PARENT,1264,False,False,False,,,,,,
P:1265,N,PARENT_HBN,PARENT,1265,False,False,False,,,,,,
P:1266,B,PARENT_HBN,PARENT,1266,False,False,False,,,,,,
P:1267,N,PARENT_HBN,PARENT,1267,False,False,False,,,,,,
P:1268,B,PARENT_HBN,PARENT,1268,False,False,False,,,,,,
P:1269,N,PARENT_HBN,PARENT,1269,False,False,False,,,,,,
P:1270,B,PARENT_HBN,PARENT,1270,False,False,False,,,,,,
P:1271,N,PARENT_HBN,PARENT,1271,False,False,False,,,,,,
P:1272,B,PARENT_HBN,PARENT,1272,False,False,False,,,,,,
P:1273,N,PARENT_HBN,PARENT,1273,False,False,False,,,,,,
P:1274,B,PARENT_HBN,PARENT,1274,False,False,False,,,,,,
P:1275,N,PARENT_HBN,PARENT,1275,False,False,False,,,,,,
P:1276,B,PARENT_HBN,PARENT,1276,False,False,False,,,,,,
P:1277,N,PARENT_HBN,PARENT,1277,False,False,False,,,,,,
P:1278,B,PARENT_HBN,PARENT,1278,False,False,False,,,,,,
P:1279,N,PARENT_HBN,PARENT,1279,False,False,False,,,,,,
P:1280,B,PARENT_HBN,PARENT,1280,False,False,False,,,,,,
P:1281,N,PARENT_HBN,PARENT,1281,False,False,False,,,,,,
P:1282,B,PARENT_HBN,PARENT,1282,False,False,False,,,,,,
P:1283,N,PARENT_HBN,PARENT,1283,False,False,False,,,,,,
P:1284,B,PARENT_HBN,PARENT,1284,False,False,False,,,,,,
P:1285,N,PARENT_HBN,PARENT,1285,False,False,False,,,,,,
P:1286,B,PARENT_HBN,PARENT,1286,False,False,False,,,,,,
P:1287,N,PARENT_HBN,PARENT,1287,False,False,False,,,,,,
P:1288,B,PARENT_HBN,PARENT,1288,False,False,False,,,,,,
P:1289,N,PARENT_HBN,PARENT,1289,False,False,False,,,,,,
P:1290,B,PARENT_HBN,PARENT,1290,False,False,False,,,,,,
P:1291,N,PARENT_HBN,PARENT,1291,False,False,False,,,,,,
P:1292,B,PARENT_HBN,PARENT,1292,False,False,False,,,,,,
P:1293,N,PARENT_HBN,PARENT,1293,False,False,False,,,,,,
P:1294,B,PARENT_HBN,PARENT,1294,False,False,False,,,,,,
P:1295,N,PARENT_HBN,PARENT,1295,False,False,False,,,,,,
P:1296,B,PARENT_HBN,PARENT,1296,False,False,False,,,,,,
P:1297,N,PARENT_HBN,PARENT,1297,False,False,False,,,,,,
P:1298,B,PARENT_HBN,PARENT,1298,False,False,False,,,,,,
P:1299,N,PARENT_HBN,PARENT,1299,False,False,False,,,,,,
P:1300,B,PARENT_HBN,PARENT,1300,False,False,False,,,,,,
P:1301,N,PARENT_HBN,PARENT,1301,False,False,False,,,,,,
P:1302,B,PARENT_HBN,PARENT,1302,False,False,False,,,,,,
P:1303,N,PARENT_HBN,PARENT,1303,False,False,False,,,,,,
P:1304,B,PARENT_HBN,PARENT,1304,False,False,False,,,,,,
P:1305,N,PARENT_HBN,PARENT,1305,False,False,False,,,,,,
P:1306,B,PARENT_HBN,PARENT,1306,False,False,False,,,,,,
P:1307,N,PARENT_HBN,PARENT,1307,False,False,False,,,,,,
P:1308,B,PARENT_HBN,PARENT,1308,False,False,False,,,,,,
P:1309,N,PARENT_HBN,PARENT,1309,False,False,False,,,,,,
P:1310,B,PARENT_HBN,PARENT,1310,False,False,False,,,,,,
P:1311,N,PARENT_HBN,PARENT,1311,False,False,False,,,,,,
P:1312,B,PARENT_HBN,PARENT,1312,False,False,False,,,,,,
P:1313,N,PARENT_HBN,PARENT,1313,False,False,False,,,,,,
P:1314,B,PARENT_HBN,PARENT,1314,False,False,False,,,,,,
P:1315,N,PARENT_HBN,PARENT,1315,False,False,False,,,,,,
P:1316,B,PARENT_HBN,PARENT,1316,False,False,False,,,,,,
P:1317,N,PARENT_HBN,PARENT,1317,False,False,False,,,,,,
P:1318,B,PARENT_HBN,PARENT,1318,False,False,False,,,,,,
P:1319,N,PARENT_HBN,PARENT,1319,False,False,False,,,,,,
P:1320,B,PARENT_HBN,PARENT,1320,False,False,False,,,,,,
P:1321,N,PARENT_HBN,PARENT,1321,False,False,False,,,,,,
P:1322,B,PARENT_HBN,PARENT,1322,False,False,False,,,,,,
P:1323,N,PARENT_HBN,PARENT,1323,False,False,False,,,,,,
P:1324,B,PARENT_HBN,PARENT,1324,False,False,False,,,,,,
P:1325,N,PARENT_HBN,PARENT,1325,False,False,False,,,,,,
P:1326,B,PARENT_HBN,PARENT,1326,False,False,False,,,,,,
P:1327,N,PARENT_HBN,PARENT,1327,False,False,False,,,,,,
P:1328,B,PARENT_HBN,PARENT,1328,False,False,False,,,,,,
P:1329,N,PARENT_HBN,PARENT,1329,False,False,False,,,,,,
P:1330,B,PARENT_HBN,PARENT,1330,False,False,False,,,,,,
P:1331,N,PARENT_HBN,PARENT,1331,False,False,False,,,,,,
P:1332,B,PARENT_HBN,PARENT,1332,False,False,False,,,,,,
P:1333,N,PARENT_HBN,PARENT,1333,False,False,False,,,,,,
P:1334,B,PARENT_HBN,PARENT,1334,False,False,False,,,,,,
P:1335,N,PARENT_HBN,PARENT,1335,False,False,False,,,,,,
P:1336,B,PARENT_HBN,PARENT,1336,False,False,False,,,,,,
P:1337,N,PARENT_HBN,PARENT,1337,False,False,False,,,,,,
P:1338,B,PARENT_HBN,PARENT,1338,False,False,False,,,,,,
P:1339,N,PARENT_HBN,PARENT,1339,False,False,False,,,,,,
P:1340,B,PARENT_HBN,PARENT,1340,False,False,False,,,,,,
P:1341,N,PARENT_HBN,PARENT,1341,False,False,False,,,,,,
P:1342,B,PARENT_HBN,PARENT,1342,False,False,False,,,,,,
P:1343,N,PARENT_HBN,PARENT,1343,False,False,False,,,,,,
P:1344,B,PARENT_HBN,PARENT,1344,False,False,False,,,,,,
P:1345,N,PARENT_HBN,PARENT,1345,False,False,False,,,,,,
P:1346,B,PARENT_HBN,PARENT,1346,False,False,False,,,,,,
P:1347,N,PARENT_HBN,PARENT,1347,False,False,False,,,,,,
P:1348,B,PARENT_HBN,PARENT,1348,False,False,False,,,,,,
P:1349,N,PARENT_HBN,PARENT,1349,False,False,False,,,,,,
P:1350,B,PARENT_HBN,PARENT,1350,False,False,False,,,,,,
P:1351,N,PARENT_HBN,PARENT,1351,False,False,False,,,,,,
P:1352,B,PARENT_HBN,PARENT,1352,False,False,False,,,,,,
P:1353,N,PARENT_HBN,PARENT,1353,False,False,False,,,,,,
P:1354,B,PARENT_HBN,PARENT,1354,False,False,False,,,,,,
P:1355,N,PARENT_HBN,PARENT,1355,False,False,False,,,,,,
P:1356,B,PARENT_HBN,PARENT,1356,False,False,False,,,,,,
P:1357,N,PARENT_HBN,PARENT,1357,False,False,False,,,,,,
P:1358,B,PARENT_HBN,PARENT,1358,False,False,False,,,,,,
P:1359,N,PARENT_HBN,PARENT,1359,False,False,False,,,,,,
P:1360,B,PARENT_HBN,PARENT,1360,False,False,False,,,,,,
P:1361,N,PARENT_HBN,PARENT,1361,False,False,False,,,,,,
P:1362,B,PARENT_HBN,PARENT,1362,False,False,False,,,,,,
P:1363,N,PARENT_HBN,PARENT,1363,False,False,False,,,,,,
P:1364,B,PARENT_HBN,PARENT,1364,False,False,False,,,,,,
P:1365,N,PARENT_HBN,PARENT,1365,False,False,False,,,,,,
P:1366,B,PARENT_HBN,PARENT,1366,False,False,False,,,,,,
P:1367,N,PARENT_HBN,PARENT,1367,False,False,False,,,,,,
P:1368,B,PARENT_HBN,PARENT,1368,False,False,False,,,,,,
P:1369,N,PARENT_HBN,PARENT,1369,False,False,False,,,,,,
P:1370,B,PARENT_HBN,PARENT,1370,False,False,False,,,,,,
P:1371,N,PARENT_HBN,PARENT,1371,False,False,False,,,,,,
P:1372,B,PARENT_HBN,PARENT,1372,False,False,False,,,,,,
P:1373,N,PARENT_HBN,PARENT,1373,False,False,False,,,,,,
P:1374,B,PARENT_HBN,PARENT,1374,False,False,False,,,,,,
P:1375,N,PARENT_HBN,PARENT,1375,False,False,False,,,,,,
P:1376,B,PARENT_HBN,PARENT,1376,False,False,False,,,,,,
P:1377,N,PARENT_HBN,PARENT,1377,False,False,False,,,,,,
P:1378,B,PARENT_HBN,PARENT,1378,False,False,False,,,,,,
P:1379,N,PARENT_HBN,PARENT,1379,False,False,False,,,,,,
P:1380,B,PARENT_HBN,PARENT,1380,False,False,False,,,,,,
P:1381,N,PARENT_HBN,PARENT,1381,False,False,False,,,,,,
P:1382,B,PARENT_HBN,PARENT,1382,False,False,False,,,,,,
P:1383,N,PARENT_HBN,PARENT,1383,False,False,False,,,,,,
P:1384,B,PARENT_HBN,PARENT,1384,False,False,False,,,,,,
P:1385,N,PARENT_HBN,PARENT,1385,False,False,False,,,,,,
P:1386,B,PARENT_HBN,PARENT,1386,False,False,False,,,,,,
P:1387,N,PARENT_HBN,PARENT,1387,False,False,False,,,,,,
P:1388,B,PARENT_HBN,PARENT,1388,False,False,False,,,,,,
P:1389,N,PARENT_HBN,PARENT,1389,False,False,False,,,,,,
P:1390,B,PARENT_HBN,PARENT,1390,False,False,False,,,,,,
P:1391,N,PARENT_HBN,PARENT,1391,False,False,False,,,,,,
P:1392,B,PARENT_HBN,PARENT,1392,False,False,False,,,,,,
P:1393,N,PARENT_HBN,PARENT,1393,False,False,False,,,,,,
P:1394,B,PARENT_HBN,PARENT,1394,False,False,False,,,,,,
P:1395,N,PARENT_HBN,PARENT,1395,False,False,False,,,,,,
P:1396,B,PARENT_HBN,PARENT,1396,False,False,False,,,,,,
P:1397,N,PARENT_HBN,PARENT,1397,False,False,False,,,,,,
P:1398,B,PARENT_HBN,PARENT,1398,False,False,False,,,,,,
P:1399,N,PARENT_HBN,PARENT,1399,False,False,False,,,,,,
P:1400,B,PARENT_HBN,PARENT,1400,False,False,False,,,,,,
P:1401,N,PARENT_HBN,PARENT,1401,False,False,False,,,,,,
P:1402,B,PARENT_HBN,PARENT,1402,False,False,False,,,,,,
P:1403,N,PARENT_HBN,PARENT,1403,False,False,False,,,,,,
P:1404,B,PARENT_HBN,PARENT,1404,False,False,False,,,,,,
P:1405,N,PARENT_HBN,PARENT,1405,False,False,False,,,,,,
P:1406,B,PARENT_HBN,PARENT,1406,False,False,False,,,,,,
P:1407,N,PARENT_HBN,PARENT,1407,False,False,False,,,,,,
P:1408,B,PARENT_HBN,PARENT,1408,False,False,False,,,,,,
P:1409,N,PARENT_HBN,PARENT,1409,False,False,False,,,,,,
P:1410,B,PARENT_HBN,PARENT,1410,False,False,False,,,,,,
P:1411,N,PARENT_HBN,PARENT,1411,False,False,False,,,,,,
P:1412,B,PARENT_HBN,PARENT,1412,False,False,False,,,,,,
P:1413,N,PARENT_HBN,PARENT,1413,False,False,False,,,,,,
P:1414,B,PARENT_HBN,PARENT,1414,False,False,False,,,,,,
P:1415,N,PARENT_HBN,PARENT,1415,False,False,False,,,,,,
P:1416,B,PARENT_HBN,PARENT,1416,False,False,False,,,,,,
P:1417,N,PARENT_HBN,PARENT,1417,False,False,False,,,,,,
P:1418,B,PARENT_HBN,PARENT,1418,False,False,False,,,,,,
P:1419,N,PARENT_HBN,PARENT,1419,False,False,False,,,,,,
P:1420,B,PARENT_HBN,PARENT,1420,False,False,False,,,,,,
P:1421,N,PARENT_HBN,PARENT,1421,False,False,False,,,,,,
P:1422,B,PARENT_HBN,PARENT,1422,False,False,False,,,,,,
P:1423,N,PARENT_HBN,PARENT,1423,False,False,False,,,,,,
P:1424,B,PARENT_HBN,PARENT,1424,False,False,False,,,,,,
P:1425,N,PARENT_HBN,PARENT,1425,False,False,False,,,,,,
P:1426,B,PARENT_HBN,PARENT,1426,False,False,False,,,,,,
P:1427,N,PARENT_HBN,PARENT,1427,False,False,False,,,,,,
P:1428,B,PARENT_HBN,PARENT,1428,False,False,False,,,,,,
P:1429,N,PARENT_HBN,PARENT,1429,False,False,False,,,,,,
P:1430,B,PARENT_HBN,PARENT,1430,False,False,False,,,,,,
P:1431,N,PARENT_HBN,PARENT,1431,False,False,False,,,,,,
P:1432,B,PARENT_HBN,PARENT,1432,False,False,False,,,,,,
P:1433,N,PARENT_HBN,PARENT,1433,False,False,False,,,,,,
P:1434,B,PARENT_HBN,PARENT,1434,False,False,False,,,,,,
P:1435,N,PARENT_HBN,PARENT,1435,False,False,False,,,,,,
P:1436,B,PARENT_HBN,PARENT,1436,False,False,False,,,,,,
P:1437,N,PARENT_HBN,PARENT,1437,False,False,False,,,,,,
P:1438,B,PARENT_HBN,PARENT,1438,False,False,False,,,,,,
P:1439,N,PARENT_HBN,PARENT,1439,False,False,False,,,,,,
P:1440,B,PARENT_HBN,PARENT,1440,False,False,False,,,,,,
P:1441,N,PARENT_HBN,PARENT,1441,False,False,False,,,,,,
P:1442,B,PARENT_HBN,PARENT,1442,False,False,False,,,,,,
P:1443,N,PARENT_HBN,PARENT,1443,False,False,False,,,,,,
P:1444,B,PARENT_HBN,PARENT,1444,False,False,False,,,,,,
P:1445,N,PARENT_HBN,PARENT,1445,False,False,False,,,,,,
P:1446,B,PARENT_HBN,PARENT,1446,False,False,False,,,,,,
P:1447,N,PARENT_HBN,PARENT,1447,False,False,False,,,,,,
P:1448,B,PARENT_HBN,PARENT,1448,False,False,False,,,,,,
P:1449,N,PARENT_HBN,PARENT,1449,False,False,False,,,,,,
P:1450,B,PARENT_HBN,PARENT,1450,False,False,False,,,,,,
P:1451,N,PARENT_HBN,PARENT,1451,False,False,False,,,,,,
P:1452,B,PARENT_HBN,PARENT,1452,False,False,False,,,,,,
P:1453,N,PARENT_HBN,PARENT,1453,False,False,False,,,,,,
P:1454,B,PARENT_HBN,PARENT,1454,False,False,False,,,,,,
P:1455,N,PARENT_HBN,PARENT,1455,False,False,False,,,,,,
P:1456,B,PARENT_HBN,PARENT,1456,False,False,False,,,,,,
P:1457,N,PARENT_HBN,PARENT,1457,False,False,False,,,,,,
P:1458,B,PARENT_HBN,PARENT,1458,False,False,False,,,,,,
P:1459,N,PARENT_HBN,PARENT,1459,False,False,False,,,,,,
P:1460,B,PARENT_HBN,PARENT,1460,False,False,False,,,,,,
P:1461,N,PARENT_HBN,PARENT,1461,False,False,False,,,,,,
P:1462,B,PARENT_HBN,PARENT,1462,False,False,False,,,,,,
P:1463,N,PARENT_HBN,PARENT,1463,False,False,False,,,,,,
P:1464,B,PARENT_HBN,PARENT,1464,False,False,False,,,,,,
P:1465,N,PARENT_HBN,PARENT,1465,False,False,False,,,,,,
P:1466,B,PARENT_HBN,PARENT,1466,False,False,False,,,,,,
P:1467,N,PARENT_HBN,PARENT,1467,False,False,False,,,,,,
P:1468,B,PARENT_HBN,PARENT,1468,False,False,False,,,,,,
P:1469,N,PARENT_HBN,PARENT,1469,False,False,False,,,,,,
P:1470,B,PARENT_HBN,PARENT,1470,False,False,False,,,,,,
P:1471,N,PARENT_HBN,PARENT,1471,False,False,False,,,,,,
P:1472,B,PARENT_HBN,PARENT,1472,False,False,False,,,,,,
P:1473,N,PARENT_HBN,PARENT,1473,False,False,False,,,,,,
P:1474,B,PARENT_HBN,PARENT,1474,False,False,False,,,,,,
P:1475,N,PARENT_HBN,PARENT,1475,False,False,False,,,,,,
P:1476,B,PARENT_HBN,PARENT,1476,False,False,False,,,,,,
P:1477,N,PARENT_HBN,PARENT,1477,False,False,False,,,,,,
P:1478,B,PARENT_HBN,PARENT,1478,False,False,False,,,,,,
P:1479,N,PARENT_HBN,PARENT,1479,False,False,False,,,,,,
P:1480,B,PARENT_HBN,PARENT,1480,False,False,False,,,,,,
P:1481,N,PARENT_HBN,PARENT,1481,False,False,False,,,,,,
P:1482,B,PARENT_HBN,PARENT,1482,False,False,False,,,,,,
P:1483,N,PARENT_HBN,PARENT,1483,False,False,False,,,,,,
P:1484,B,PARENT_HBN,PARENT,1484,False,False,False,,,,,,
P:1485,N,PARENT_HBN,PARENT,1485,False,False,False,,,,,,
P:1486,B,PARENT_HBN,PARENT,1486,False,False,False,,,,,,
P:1487,N,PARENT_HBN,PARENT,1487,False,False,False,,,,,,
P:1488,B,PARENT_HBN,PARENT,1488,False,False,False,,,,,,
P:1489,N,PARENT_HBN,PARENT,1489,False,False,False,,,,,,
P:1490,B,PARENT_HBN,PARENT,1490,False,False,False,,,,,,
P:1491,N,PARENT_HBN,PARENT,1491,False,False,False,,,,,,
P:1492,B,PARENT_HBN,PARENT,1492,False,False,False,,,,,,
P:1493,N,PARENT_HBN,PARENT,1493,False,False,False,,,,,,
P:1494,B,PARENT_HBN,PARENT,1494,False,False,False,,,,,,
P:1495,N,PARENT_HBN,PARENT,1495,False,False,False,,,,,,
P:1496,B,PARENT_HBN,PARENT,1496,False,False,False,,,,,,
P:1497,N,PARENT_HBN,PARENT,1497,False,False,False,,,,,,
P:1498,B,PARENT_HBN,PARENT,1498,False,False,False,,,,,,
P:1499,N,PARENT_HBN,PARENT,1499,False,False,False,,,,,,
P:1500,B,PARENT_HBN,PARENT,1500,False,False,False,,,,,,
P:1501,N,PARENT_HBN,PARENT,1501,False,False,False,,,,,,
P:1502,B,PARENT_HBN,PARENT,1502,False,False,False,,,,,,
P:1503,N,PARENT_HBN,PARENT,1503,False,False,False,,,,,,
P:1504,B,PARENT_HBN,PARENT,1504,False,False,False,,,,,,
P:1505,N,PARENT_HBN,PARENT,1505,False,False,False,,,,,,
P:1506,B,PARENT_HBN,PARENT,1506,False,False,False,,,,,,
P:1507,N,PARENT_HBN,PARENT,1507,False,False,False,,,,,,
P:1508,B,PARENT_HBN,PARENT,1508,False,False,False,,,,,,
P:1509,N,PARENT_HBN,PARENT,1509,False,False,False,,,,,,
P:1510,B,PARENT_HBN,PARENT,1510,False,False,False,,,,,,
P:1511,N,PARENT_HBN,PARENT,1511,False,False,False,,,,,,
P:1512,B,PARENT_HBN,PARENT,1512,False,False,False,,,,,,
P:1513,N,PARENT_HBN,PARENT,1513,False,False,False,,,,,,
P:1514,B,PARENT_HBN,PARENT,1514,False,False,False,,,,,,
P:1515,N,PARENT_HBN,PARENT,1515,False,False,False,,,,,,
P:1516,B,PARENT_HBN,PARENT,1516,False,False,False,,,,,,
P:1517,N,PARENT_HBN,PARENT,1517,False,False,False,,,,,,
P:1518,B,PARENT_HBN,PARENT,1518,False,False,False,,,,,,
P:1519,N,PARENT_HBN,PARENT,1519,False,False,False,,,,,,
P:1520,B,PARENT_HBN,PARENT,1520,False,False,False,,,,,,
P:1521,N,PARENT_HBN,PARENT,1521,False,False,False,,,,,,
P:1522,B,PARENT_HBN,PARENT,1522,False,False,False,,,,,,
P:1523,N,PARENT_HBN,PARENT,1523,False,False,False,,,,,,
P:1524,B,PARENT_HBN,PARENT,1524,False,False,False,,,,,,
P:1525,N,PARENT_HBN,PARENT,1525,False,False,False,,,,,,
P:1526,B,PARENT_HBN,PARENT,1526,False,False,False,,,,,,
P:1527,N,PARENT_HBN,PARENT,1527,False,False,False,,,,,,
P:1528,B,PARENT_HBN,PARENT,1528,False,False,False,,,,,,
P:1529,N,PARENT_HBN,PARENT,1529,False,False,False,,,,,,
P:1530,B,PARENT_HBN,PARENT,1530,False,False,False,,,,,,
P:1531,N,PARENT_HBN,PARENT,1531,False,False,False,,,,,,
P:1532,B,PARENT_HBN,PARENT,1532,False,False,False,,,,,,
P:1533,N,PARENT_HBN,PARENT,1533,False,False,False,,,,,,
P:1534,B,PARENT_HBN,PARENT,1534,False,False,False,,,,,,
P:1535,N,PARENT_HBN,PARENT,1535,False,False,False,,,,,,
P:1536,B,PARENT_HBN,PARENT,1536,False,False,False,,,,,,
P:1537,N,PARENT_HBN,PARENT,1537,False,False,False,,,,,,
P:1538,B,PARENT_HBN,PARENT,1538,False,False,False,,,,,,
P:1539,N,PARENT_HBN,PARENT,1539,False,False,False,,,,,,
P:1540,B,PARENT_HBN,PARENT,1540,False,False,False,,,,,,
P:1541,N,PARENT_HBN,PARENT,1541,False,False,False,,,,,,
P:1542,B,PARENT_HBN,PARENT,1542,False,False,False,,,,,,
P:1543,N,PARENT_HBN,PARENT,1543,False,False,False,,,,,,
P:1544,B,PARENT_HBN,PARENT,1544,False,False,False,,,,,,
P:1545,N,PARENT_HBN,PARENT,1545,False,False,False,,,,,,
P:1546,B,PARENT_HBN,PARENT,1546,False,False,False,,,,,,
P:1547,N,PARENT_HBN,PARENT,1547,False,False,False,,,,,,
P:1548,B,PARENT_HBN,PARENT,1548,False,False,False,,,,,,
P:1549,N,PARENT_HBN,PARENT,1549,False,False,False,,,,,,
P:1550,B,PARENT_HBN,PARENT,1550,False,False,False,,,,,,
P:1551,N,PARENT_HBN,PARENT,1551,False,False,False,,,,,,
P:1552,B,PARENT_HBN,PARENT,1552,False,False,False,,,,,,
P:1553,N,PARENT_HBN,PARENT,1553,False,False,False,,,,,,
P:1554,B,PARENT_HBN,PARENT,1554,False,False,False,,,,,,
P:1555,N,PARENT_HBN,PARENT,1555,False,False,False,,,,,,
P:1556,B,PARENT_HBN,PARENT,1556,False,False,False,,,,,,
P:1557,N,PARENT_HBN,PARENT,1557,False,False,False,,,,,,
P:1558,B,PARENT_HBN,PARENT,1558,False,False,False,,,,,,
P:1559,N,PARENT_HBN,PARENT,1559,False,False,False,,,,,,
P:1560,B,PARENT_HBN,PARENT,1560,False,False,False,,,,,,
P:1561,N,PARENT_HBN,PARENT,1561,False,False,False,,,,,,
P:1562,B,PARENT_HBN,PARENT,1562,False,False,False,,,,,,
P:1563,N,PARENT_HBN,PARENT,1563,False,False,False,,,,,,
P:1564,B,PARENT_HBN,PARENT,1564,False,False,False,,,,,,
P:1565,N,PARENT_HBN,PARENT,1565,False,False,False,,,,,,
P:1566,B,PARENT_HBN,PARENT,1566,False,False,False,,,,,,
P:1567,N,PARENT_HBN,PARENT,1567,False,False,False,,,,,,
P:1568,B,PARENT_HBN,PARENT,1568,False,False,False,,,,,,
P:1569,N,PARENT_HBN,PARENT,1569,False,False,False,,,,,,
P:1570,B,PARENT_HBN,PARENT,1570,False,False,False,,,,,,
P:1571,N,PARENT_HBN,PARENT,1571,False,False,False,,,,,,
P:1572,B,PARENT_HBN,PARENT,1572,False,False,False,,,,,,
P:1573,N,PARENT_HBN,PARENT,1573,False,False,False,,,,,,
P:1574,B,PARENT_HBN,PARENT,1574,False,False,False,,,,,,
P:1575,N,PARENT_HBN,PARENT,1575,False,False,False,,,,,,
P:1576,B,PARENT_HBN,PARENT,1576,False,False,False,,,,,,
P:1577,N,PARENT_HBN,PARENT,1577,False,False,False,,,,,,
P:1578,B,PARENT_HBN,PARENT,1578,False,False,False,,,,,,
P:1579,N,PARENT_HBN,PARENT,1579,False,False,False,,,,,,
P:1580,B,PARENT_HBN,PARENT,1580,False,False,False,,,,,,
P:1581,N,PARENT_HBN,PARENT,1581,False,False,False,,,,,,
P:1582,B,PARENT_HBN,PARENT,1582,False,False,False,,,,,,
P:1583,N,PARENT_HBN,PARENT,1583,False,False,False,,,,,,
P:1584,B,PARENT_HBN,PARENT,1584,False,False,False,,,,,,
P:1585,N,PARENT_HBN,PARENT,1585,False,False,False,,,,,,
P:1586,B,PARENT_HBN,PARENT,1586,False,False,False,,,,,,
P:1587,N,PARENT_HBN,PARENT,1587,False,False,False,,,,,,
P:1588,B,PARENT_HBN,PARENT,1588,False,False,False,,,,,,
P:1589,N,PARENT_HBN,PARENT,1589,False,False,False,,,,,,
P:1590,B,PARENT_HBN,PARENT,1590,False,False,False,,,,,,
P:1591,N,PARENT_HBN,PARENT,1591,False,False,False,,,,,,
P:1592,B,PARENT_HBN,PARENT,1592,False,False,False,,,,,,
