node_id,element,node_type,end,region,total_degree,B_neighbors,N_neighbors,H_neighbors,environment_signature
P:777,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:778,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:779,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:78,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:780,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:781,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:782,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:783,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:784,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:785,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:786,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:787,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:788,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:789,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:79,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:790,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:791,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:792,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:793,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:794,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:795,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:796,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:797,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:798,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:799,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:8,B,PARENT_HBN,PARENT,PARENT_SEED_ATTACHMENT,3,0,3,0,"center=B|type=PARENT_HBN|region=PARENT_SEED_ATTACHMENT|degree=3|neighbor_elements=N:3|neighbor_types=HEXAGONAL_EDGE_COMPLETION_SEED:2,PARENT_HBN:1"
P:80,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:800,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:801,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:802,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:803,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:804,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:805,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:806,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:807,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:808,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:809,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:81,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:810,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:811,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:812,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:813,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:814,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:815,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:816,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:817,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:818,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:819,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:82,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:820,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:821,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:822,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:823,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:824,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:825,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:826,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:827,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:828,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:829,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:83,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:830,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:831,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:832,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:833,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:834,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:835,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:836,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:837,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:838,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:839,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:84,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:840,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:841,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:842,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:843,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:844,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:845,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:846,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:847,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:848,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:849,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:85,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:850,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:851,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:852,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:853,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:854,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:855,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:856,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:857,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:858,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:859,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:86,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:860,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:861,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:862,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:863,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:864,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:865,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:866,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:867,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:868,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:869,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:87,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:870,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:871,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:872,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:873,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:874,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:875,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:876,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:877,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:878,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:879,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:88,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:880,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:881,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:882,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:883,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:884,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
