edge_id,end,edge_type,source_node,target_node,source_element,target_element,length_nm,target_length_nm,deviation_nm,absolute_deviation_nm
E:2701,LOWER,ANNULUS_BN,A:LOWER:7:-5,A:LOWER:8:-6,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2702,LOWER,ANNULUS_BN,A:LOWER:7:-5,A:LOWER:8:-4,B,N,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2703,LOWER,ANNULUS_BN,A:LOWER:7:-3,A:LOWER:8:-4,B,N,0.1449729999999994,0.144973,-5.828670879282072e-16,5.828670879282072e-16
E:2704,LOWER,ANNULUS_BN,A:LOWER:7:-3,A:LOWER:8:-2,B,N,0.1449730000000001,0.144973,1.1102230246251565e-16,1.1102230246251565e-16
E:2705,LOWER,ANNULUS_BN,A:LOWER:7:-1,A:LOWER:8:-2,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2706,LOWER,ANNULUS_BN,A:LOWER:7:-1,A:LOWER:8:0,B,N,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2707,LOWER,ANNULUS_BN,A:LOWER:7:1,A:LOWER:8:0,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2708,LOWER,ANNULUS_BN,A:LOWER:7:1,A:LOWER:8:2,B,N,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2709,LOWER,ANNULUS_BN,A:LOWER:7:3,A:LOWER:8:2,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2710,LOWER,ANNULUS_BN,A:LOWER:7:3,A:LOWER:8:4,B,N,0.1449730000000001,0.144973,1.1102230246251565e-16,1.1102230246251565e-16
E:2711,LOWER,ANNULUS_BN,A:LOWER:7:5,A:LOWER:8:4,B,N,0.14497299999999966,0.144973,-3.3306690738754696e-16,3.3306690738754696e-16
E:2712,LOWER,ANNULUS_BN,A:LOWER:7:5,A:LOWER:8:6,B,N,0.1449730000000001,0.144973,1.1102230246251565e-16,1.1102230246251565e-16
E:2713,LOWER,ANNULUS_BN,A:LOWER:7:7,A:LOWER:8:6,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2714,LOWER,ANNULUS_BN,A:LOWER:8:-6,A:LOWER:10:-6,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2715,LOWER,ANNULUS_BN,A:LOWER:8:-4,A:LOWER:10:-4,N,B,0.14497300000000077,0.144973,7.771561172376096e-16,7.771561172376096e-16
E:2716,LOWER,ANNULUS_BN,A:LOWER:8:-2,A:LOWER:10:-2,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2717,LOWER,ANNULUS_BN,A:LOWER:8:0,A:LOWER:10:0,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2718,LOWER,ANNULUS_BN,A:LOWER:8:2,A:LOWER:10:2,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2719,LOWER,ANNULUS_BN,A:LOWER:8:4,A:LOWER:10:4,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2720,LOWER,ANNULUS_BN,A:LOWER:8:6,A:LOWER:10:6,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2721,LOWER,ANNULUS_BN,A:LOWER:10:-6,A:LOWER:11:-5,B,N,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2722,LOWER,ANNULUS_BN,A:LOWER:10:-4,A:LOWER:11:-5,B,N,0.1449729999999994,0.144973,-5.828670879282072e-16,5.828670879282072e-16
E:2723,LOWER,ANNULUS_BN,A:LOWER:10:-4,A:LOWER:11:-3,B,N,0.1449730000000005,0.144973,4.996003610813204e-16,4.996003610813204e-16
E:2724,LOWER,ANNULUS_BN,A:LOWER:10:-2,A:LOWER:11:-3,B,N,0.14497299999999966,0.144973,-3.3306690738754696e-16,3.3306690738754696e-16
E:2725,LOWER,ANNULUS_BN,A:LOWER:10:-2,A:LOWER:11:-1,B,N,0.1449730000000001,0.144973,1.1102230246251565e-16,1.1102230246251565e-16
E:2726,LOWER,ANNULUS_BN,A:LOWER:10:0,A:LOWER:11:-1,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2727,LOWER,ANNULUS_BN,A:LOWER:10:0,A:LOWER:11:1,B,N,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2728,LOWER,ANNULUS_BN,A:LOWER:10:2,A:LOWER:11:1,B,N,0.1449729999999998,0.144973,-1.942890293094024e-16,1.942890293094024e-16
E:2729,LOWER,ANNULUS_BN,A:LOWER:10:2,A:LOWER:11:3,B,N,0.1449730000000001,0.144973,1.1102230246251565e-16,1.1102230246251565e-16
E:2730,LOWER,ANNULUS_BN,A:LOWER:10:4,A:LOWER:11:3,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2731,LOWER,ANNULUS_BN,A:LOWER:10:4,A:LOWER:11:5,B,N,0.14497300000000016,0.144973,1.6653345369377348e-16,1.6653345369377348e-16
E:2732,LOWER,ANNULUS_BN,A:LOWER:10:6,A:LOWER:11:5,B,N,0.14497300000000085,0.144973,8.604228440844963e-16,8.604228440844963e-16
E:2733,LOWER,ANNULUS_BN,A:LOWER:11:-5,A:LOWER:13:-5,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2734,LOWER,ANNULUS_BN,A:LOWER:11:-3,A:LOWER:13:-3,N,B,0.14497299999999944,0.144973,-5.551115123125783e-16,5.551115123125783e-16
E:2735,LOWER,ANNULUS_BN,A:LOWER:11:-1,A:LOWER:13:-1,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2736,LOWER,ANNULUS_BN,A:LOWER:11:1,A:LOWER:13:1,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2737,LOWER,ANNULUS_BN,A:LOWER:11:3,A:LOWER:13:3,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2738,LOWER,ANNULUS_BN,A:LOWER:11:5,A:LOWER:13:5,N,B,0.14497299999999944,0.144973,-5.551115123125783e-16,5.551115123125783e-16
E:2739,LOWER,ANNULUS_BN,A:LOWER:13:-5,A:LOWER:14:-4,B,N,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2740,LOWER,ANNULUS_BN,A:LOWER:13:-3,A:LOWER:14:-4,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2741,LOWER,ANNULUS_BN,A:LOWER:13:-3,A:LOWER:14:-2,B,N,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2742,LOWER,ANNULUS_BN,A:LOWER:13:-1,A:LOWER:14:-2,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2743,LOWER,ANNULUS_BN,A:LOWER:13:-1,A:LOWER:14:0,B,N,0.1449730000000001,0.144973,1.1102230246251565e-16,1.1102230246251565e-16
E:2744,LOWER,ANNULUS_BN,A:LOWER:13:1,A:LOWER:14:0,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2745,LOWER,ANNULUS_BN,A:LOWER:13:1,A:LOWER:14:2,B,N,0.14497300000000016,0.144973,1.6653345369377348e-16,1.6653345369377348e-16
E:2746,LOWER,ANNULUS_BN,A:LOWER:13:3,A:LOWER:14:2,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2747,LOWER,ANNULUS_BN,A:LOWER:13:3,A:LOWER:14:4,B,N,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2748,LOWER,ANNULUS_BN,A:LOWER:13:5,A:LOWER:14:4,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2749,UPPER,ANNULUS_BN,A:UPPER:-14:-4,A:UPPER:-13:-5,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2750,UPPER,ANNULUS_BN,A:UPPER:-14:-4,A:UPPER:-13:-3,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2751,UPPER,ANNULUS_BN,A:UPPER:-14:-2,A:UPPER:-13:-3,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2752,UPPER,ANNULUS_BN,A:UPPER:-14:-2,A:UPPER:-13:-1,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2753,UPPER,ANNULUS_BN,A:UPPER:-14:0,A:UPPER:-13:-1,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2754,UPPER,ANNULUS_BN,A:UPPER:-14:0,A:UPPER:-13:1,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2755,UPPER,ANNULUS_BN,A:UPPER:-14:2,A:UPPER:-13:1,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2756,UPPER,ANNULUS_BN,A:UPPER:-14:2,A:UPPER:-13:3,N,B,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2757,UPPER,ANNULUS_BN,A:UPPER:-14:4,A:UPPER:-13:3,N,B,0.14497299999999944,0.144973,-5.551115123125783e-16,5.551115123125783e-16
E:2758,UPPER,ANNULUS_BN,A:UPPER:-14:4,A:UPPER:-13:5,N,B,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2759,UPPER,ANNULUS_BN,A:UPPER:-13:-5,A:UPPER:-11:-5,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2760,UPPER,ANNULUS_BN,A:UPPER:-13:-3,A:UPPER:-11:-3,B,N,0.14497300000000019,0.144973,1.942890293094024e-16,1.942890293094024e-16
E:2761,UPPER,ANNULUS_BN,A:UPPER:-13:-1,A:UPPER:-11:-1,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2762,UPPER,ANNULUS_BN,A:UPPER:-13:1,A:UPPER:-11:1,B,N,0.14497300000000019,0.144973,1.942890293094024e-16,1.942890293094024e-16
E:2763,UPPER,ANNULUS_BN,A:UPPER:-13:3,A:UPPER:-11:3,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2764,UPPER,ANNULUS_BN,A:UPPER:-13:5,A:UPPER:-11:5,B,N,0.14497300000000019,0.144973,1.942890293094024e-16,1.942890293094024e-16
E:2765,UPPER,ANNULUS_BN,A:UPPER:-11:-5,A:UPPER:-10:-6,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2766,UPPER,ANNULUS_BN,A:UPPER:-11:-5,A:UPPER:-10:-4,N,B,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2767,UPPER,ANNULUS_BN,A:UPPER:-11:-3,A:UPPER:-10:-4,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2768,UPPER,ANNULUS_BN,A:UPPER:-11:-3,A:UPPER:-10:-2,N,B,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2769,UPPER,ANNULUS_BN,A:UPPER:-11:-1,A:UPPER:-10:-2,N,B,0.14497299999999944,0.144973,-5.551115123125783e-16,5.551115123125783e-16
E:2770,UPPER,ANNULUS_BN,A:UPPER:-11:-1,A:UPPER:-10:0,N,B,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2771,UPPER,ANNULUS_BN,A:UPPER:-11:1,A:UPPER:-10:0,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2772,UPPER,ANNULUS_BN,A:UPPER:-11:1,A:UPPER:-10:2,N,B,0.1449729999999995,0.144973,-4.996003610813204e-16,4.996003610813204e-16
E:2773,UPPER,ANNULUS_BN,A:UPPER:-11:3,A:UPPER:-10:2,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2774,UPPER,ANNULUS_BN,A:UPPER:-11:3,A:UPPER:-10:4,N,B,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2775,UPPER,ANNULUS_BN,A:UPPER:-11:5,A:UPPER:-10:4,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2776,UPPER,ANNULUS_BN,A:UPPER:-11:5,A:UPPER:-10:6,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2777,UPPER,ANNULUS_BN,A:UPPER:-10:-6,A:UPPER:-8:-6,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2778,UPPER,ANNULUS_BN,A:UPPER:-10:-4,A:UPPER:-8:-4,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2779,UPPER,ANNULUS_BN,A:UPPER:-10:-2,A:UPPER:-8:-2,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2780,UPPER,ANNULUS_BN,A:UPPER:-10:0,A:UPPER:-8:0,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2781,UPPER,ANNULUS_BN,A:UPPER:-10:2,A:UPPER:-8:2,B,N,0.14497300000000019,0.144973,1.942890293094024e-16,1.942890293094024e-16
E:2782,UPPER,ANNULUS_BN,A:UPPER:-10:4,A:UPPER:-8:4,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2783,UPPER,ANNULUS_BN,A:UPPER:-10:6,A:UPPER:-8:6,B,N,0.14497300000000019,0.144973,1.942890293094024e-16,1.942890293094024e-16
E:2784,UPPER,ANNULUS_BN,A:UPPER:-8:-6,A:UPPER:-7:-7,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2785,UPPER,ANNULUS_BN,A:UPPER:-8:-6,A:UPPER:-7:-5,N,B,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2786,UPPER,ANNULUS_BN,A:UPPER:-8:-4,A:UPPER:-7:-5,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2787,UPPER,ANNULUS_BN,A:UPPER:-8:-4,A:UPPER:-7:-3,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2788,UPPER,ANNULUS_BN,A:UPPER:-8:-2,A:UPPER:-7:-3,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2789,UPPER,ANNULUS_BN,A:UPPER:-8:-2,A:UPPER:-7:-1,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2790,UPPER,ANNULUS_BN,A:UPPER:-8:0,A:UPPER:-7:-1,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2791,UPPER,ANNULUS_BN,A:UPPER:-8:0,A:UPPER:-7:1,N,B,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2792,UPPER,ANNULUS_BN,A:UPPER:-8:2,A:UPPER:-7:1,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2793,UPPER,ANNULUS_BN,A:UPPER:-8:2,A:UPPER:-7:3,N,B,0.14497299999999955,0.144973,-4.440892098500626e-16,4.440892098500626e-16
E:2794,UPPER,ANNULUS_BN,A:UPPER:-8:4,A:UPPER:-7:3,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2795,UPPER,ANNULUS_BN,A:UPPER:-8:4,A:UPPER:-7:5,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2796,UPPER,ANNULUS_BN,A:UPPER:-8:6,A:UPPER:-7:5,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2797,UPPER,ANNULUS_BN,A:UPPER:-8:6,A:UPPER:-7:7,N,B,0.14497299999999932,0.144973,-6.661338147750939e-16,6.661338147750939e-16
E:2798,UPPER,ANNULUS_BN,A:UPPER:-7:-7,A:UPPER:-5:-7,B,N,0.14497299999999966,0.144973,-3.3306690738754696e-16,3.3306690738754696e-16
E:2799,UPPER,ANNULUS_BN,A:UPPER:-7:-5,A:UPPER:-5:-5,B,N,0.14497299999999985,0.144973,-1.3877787807814457e-16,1.3877787807814457e-16
E:2800,UPPER,ANNULUS_BN,A:UPPER:-7:-3,A:UPPER:-5:-3,B,N,0.14497299999999966,0.144973,-3.3306690738754696e-16,3.3306690738754696e-16
E:2801,UPPER,ANNULUS_BN,A:UPPER:-7:3,A:UPPER:-5:3,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2802,UPPER,ANNULUS_BN,A:UPPER:-7:5,A:UPPER:-5:5,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2803,UPPER,ANNULUS_BN,A:UPPER:-7:7,A:UPPER:-5:7,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2804,UPPER,ANNULUS_BN,A:UPPER:-5:-7,A:UPPER:-4:-8,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2805,UPPER,ANNULUS_BN,A:UPPER:-5:-7,A:UPPER:-4:-6,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2806,UPPER,ANNULUS_BN,A:UPPER:-5:-5,A:UPPER:-4:-6,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2807,UPPER,ANNULUS_BN,A:UPPER:-5:-5,A:UPPER:-4:-4,N,B,0.14497300000000016,0.144973,1.6653345369377348e-16,1.6653345369377348e-16
E:2808,UPPER,ANNULUS_BN,A:UPPER:-5:-3,A:UPPER:-4:-4,N,B,0.14497299999999944,0.144973,-5.551115123125783e-16,5.551115123125783e-16
E:2809,UPPER,ANNULUS_BN,A:UPPER:-5:3,A:UPPER:-4:4,N,B,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2810,UPPER,ANNULUS_BN,A:UPPER:-5:5,A:UPPER:-4:4,N,B,0.14497299999999944,0.144973,-5.551115123125783e-16,5.551115123125783e-16
E:2811,UPPER,ANNULUS_BN,A:UPPER:-5:5,A:UPPER:-4:6,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2812,UPPER,ANNULUS_BN,A:UPPER:-5:7,A:UPPER:-4:6,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2813,UPPER,ANNULUS_BN,A:UPPER:-5:7,A:UPPER:-4:8,N,B,0.1449730000000001,0.144973,1.1102230246251565e-16,1.1102230246251565e-16
E:2814,UPPER,ANNULUS_BN,A:UPPER:-4:-8,A:UPPER:-2:-8,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2815,UPPER,ANNULUS_BN,A:UPPER:-4:-6,A:UPPER:-2:-6,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2816,UPPER,ANNULUS_BN,A:UPPER:-4:-4,A:UPPER:-2:-4,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2817,UPPER,ANNULUS_BN,A:UPPER:-4:4,A:UPPER:-2:4,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2818,UPPER,ANNULUS_BN,A:UPPER:-4:6,A:UPPER:-2:6,B,N,0.1449729999999998,0.144973,-1.942890293094024e-16,1.942890293094024e-16
E:2819,UPPER,ANNULUS_BN,A:UPPER:-4:8,A:UPPER:-2:8,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2820,UPPER,ANNULUS_BN,A:UPPER:-2:-8,A:UPPER:-1:-9,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2821,UPPER,ANNULUS_BN,A:UPPER:-2:-8,A:UPPER:-1:-7,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2822,UPPER,ANNULUS_BN,A:UPPER:-2:-6,A:UPPER:-1:-7,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2823,UPPER,ANNULUS_BN,A:UPPER:-2:-6,A:UPPER:-1:-5,N,B,0.14497300000000016,0.144973,1.6653345369377348e-16,1.6653345369377348e-16
E:2824,UPPER,ANNULUS_BN,A:UPPER:-2:-4,A:UPPER:-1:-5,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2825,UPPER,ANNULUS_BN,A:UPPER:-2:4,A:UPPER:-1:5,N,B,0.1449730000000001,0.144973,1.1102230246251565e-16,1.1102230246251565e-16
E:2826,UPPER,ANNULUS_BN,A:UPPER:-2:6,A:UPPER:-1:5,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2827,UPPER,ANNULUS_BN,A:UPPER:-2:6,A:UPPER:-1:7,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2828,UPPER,ANNULUS_BN,A:UPPER:-2:8,A:UPPER:-1:7,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2829,UPPER,ANNULUS_BN,A:UPPER:-2:8,A:UPPER:-1:9,N,B,0.14497299999999994,0.144973,-5.551115123125783e-17,5.551115123125783e-17
E:2830,UPPER,ANNULUS_BN,A:UPPER:-1:-9,A:UPPER:1:-9,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2831,UPPER,ANNULUS_BN,A:UPPER:-1:-7,A:UPPER:1:-7,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2832,UPPER,ANNULUS_BN,A:UPPER:-1:-5,A:UPPER:1:-5,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2833,UPPER,ANNULUS_BN,A:UPPER:-1:5,A:UPPER:1:5,B,N,0.14497299999999966,0.144973,-3.3306690738754696e-16,3.3306690738754696e-16
E:2834,UPPER,ANNULUS_BN,A:UPPER:-1:7,A:UPPER:1:7,B,N,0.1449729999999994,0.144973,-5.828670879282072e-16,5.828670879282072e-16
E:2835,UPPER,ANNULUS_BN,A:UPPER:-1:9,A:UPPER:1:9,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2836,UPPER,ANNULUS_BN,A:UPPER:1:-9,A:UPPER:2:-8,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2837,UPPER,ANNULUS_BN,A:UPPER:1:-7,A:UPPER:2:-8,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2838,UPPER,ANNULUS_BN,A:UPPER:1:-7,A:UPPER:2:-6,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2839,UPPER,ANNULUS_BN,A:UPPER:1:-5,A:UPPER:2:-6,N,B,0.14497300000000077,0.144973,7.771561172376096e-16,7.771561172376096e-16
E:2840,UPPER,ANNULUS_BN,A:UPPER:1:-5,A:UPPER:2:-4,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2841,UPPER,ANNULUS_BN,A:UPPER:1:5,A:UPPER:2:4,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2842,UPPER,ANNULUS_BN,A:UPPER:1:5,A:UPPER:2:6,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2843,UPPER,ANNULUS_BN,A:UPPER:1:7,A:UPPER:2:6,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2844,UPPER,ANNULUS_BN,A:UPPER:1:7,A:UPPER:2:8,N,B,0.1449730000000001,0.144973,1.1102230246251565e-16,1.1102230246251565e-16
E:2845,UPPER,ANNULUS_BN,A:UPPER:1:9,A:UPPER:2:8,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2846,UPPER,ANNULUS_BN,A:UPPER:2:-8,A:UPPER:4:-8,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2847,UPPER,ANNULUS_BN,A:UPPER:2:-6,A:UPPER:4:-6,B,N,0.14497299999999996,0.144973,-2.7755575615628914e-17,2.7755575615628914e-17
E:2848,UPPER,ANNULUS_BN,A:UPPER:2:-4,A:UPPER:4:-4,B,N,0.1449730000000004,0.144973,4.163336342344337e-16,4.163336342344337e-16
E:2849,UPPER,ANNULUS_BN,A:UPPER:2:4,A:UPPER:4:4,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2850,UPPER,ANNULUS_BN,A:UPPER:2:6,A:UPPER:4:6,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2851,UPPER,ANNULUS_BN,A:UPPER:2:8,A:UPPER:4:8,B,N,0.14497300000000002,0.144973,2.7755575615628914e-17,2.7755575615628914e-17
E:2852,UPPER,ANNULUS_BN,A:UPPER:4:-8,A:UPPER:5:-7,N,B,0.14497300000000016,0.144973,1.6653345369377348e-16,1.6653345369377348e-16
E:2853,UPPER,ANNULUS_BN,A:UPPER:4:-6,A:UPPER:5:-7,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2854,UPPER,ANNULUS_BN,A:UPPER:4:-6,A:UPPER:5:-5,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2855,UPPER,ANNULUS_BN,A:UPPER:4:-4,A:UPPER:5:-5,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2856,UPPER,ANNULUS_BN,A:UPPER:4:-4,A:UPPER:5:-3,N,B,0.1449729999999997,0.144973,-2.7755575615628914e-16,2.7755575615628914e-16
E:2857,UPPER,ANNULUS_BN,A:UPPER:4:4,A:UPPER:5:3,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2858,UPPER,ANNULUS_BN,A:UPPER:4:4,A:UPPER:5:5,N,B,0.14497300000000032,0.144973,3.3306690738754696e-16,3.3306690738754696e-16
E:2859,UPPER,ANNULUS_BN,A:UPPER:4:6,A:UPPER:5:5,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2860,UPPER,ANNULUS_BN,A:UPPER:4:6,A:UPPER:5:7,N,B,0.1449730000000001,0.144973,1.1102230246251565e-16,1.1102230246251565e-16
E:2861,UPPER,ANNULUS_BN,A:UPPER:4:8,A:UPPER:5:7,N,B,0.14497299999999988,0.144973,-1.1102230246251565e-16,1.1102230246251565e-16
E:2862,UPPER,ANNULUS_BN,A:UPPER:5:-7,A:UPPER:7:-7,B,N,0.14497299999999966,0.144973,-3.3306690738754696e-16,3.3306690738754696e-16
