run,timestep,r_A,fraction
nvt300_fieldZ_bn_neutralized,4000,39.375,0.036833333333333336
nvt300_fieldZ_bn_neutralized,4000,41.125,0.03986666666666667
nvt300_fieldZ_bn_neutralized,4000,42.875,0.040933333333333335
nvt300_fieldZ_bn_neutralized,4000,44.625,0.0461
nvt300_fieldZ_bn_neutralized,4000,46.375,0.0471
nvt300_fieldZ_bn_neutralized,4000,48.125,0.0495
nvt300_fieldZ_bn_neutralized,4000,49.875,0.052566666666666664
nvt300_fieldZ_bn_neutralized,4000,51.625,0.05073333333333333
nvt300_fieldZ_bn_neutralized,4000,53.375,0.0494
nvt300_fieldZ_bn_neutralized,4000,55.125,0.04713333333333333
nvt300_fieldZ_bn_neutralized,4000,56.875,0.0383
nvt300_fieldZ_bn_neutralized,4000,58.625,0.031966666666666664
nvt300_fieldZ_bn_neutralized,4000,60.375,0.0236
nvt300_fieldZ_bn_neutralized,4000,62.125,0.0172
nvt300_fieldZ_bn_neutralized,4000,63.875,0.013133333333333334
nvt300_fieldZ_bn_neutralized,4000,65.625,0.007966666666666667
nvt300_fieldZ_bn_neutralized,4000,67.375,0.0024
nvt300_fieldZ_bn_neutralized,4000,69.125,0.0004
nvt300_fieldZ_bn_neutralized,4000,70.875,0.0001
nvt300_fieldZ_bn_neutralized,4000,72.625,0.0005
nvt300_fieldZ_bn_neutralized,4000,74.375,0.00046666666666666666
nvt300_fieldZ_bn_neutralized,4000,76.125,6.666666666666667e-05
nvt300_fieldZ_bn_neutralized,4000,77.875,0.00016666666666666666
nvt300_fieldZ_bn_neutralized,4000,79.625,0.00023333333333333333
nvt300_fieldZ_bn_neutralized,4000,81.375,0.00023333333333333333
nvt300_fieldZ_bn_neutralized,4000,83.125,0.00013333333333333334
nvt300_fieldZ_bn_neutralized,4000,84.875,0.0002
nvt300_fieldZ_bn_neutralized,4000,86.625,6.666666666666667e-05
nvt300_fieldZ_bn_neutralized,4000,88.375,0.0
nvt300_fieldZ_bn_neutralized,4000,90.125,0.0
nvt300_fieldZ_bn_neutralized,4000,91.875,0.0
nvt300_fieldZ_bn_neutralized,4000,93.625,0.0
nvt300_fieldZ_bn_neutralized,4000,95.375,0.0
nvt300_fieldZ_bn_neutralized,4000,97.125,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,4000,98.875,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,4000,100.625,0.0
nvt300_fieldZ_bn_neutralized,4000,102.375,0.0
nvt300_fieldZ_bn_neutralized,4000,104.125,0.0
nvt300_fieldZ_bn_neutralized,4000,105.875,0.0
nvt300_fieldZ_bn_neutralized,4000,107.625,0.0
nvt300_fieldZ_bn_neutralized,4000,109.375,0.0
nvt300_fieldZ_bn_neutralized,4000,111.125,0.0
nvt300_fieldZ_bn_neutralized,4000,112.875,0.0
nvt300_fieldZ_bn_neutralized,4000,114.625,0.0
nvt300_fieldZ_bn_neutralized,4000,116.375,0.0
nvt300_fieldZ_bn_neutralized,4000,118.125,0.0
nvt300_fieldZ_bn_neutralized,4000,119.875,0.0
nvt300_fieldZ_bn_neutralized,4000,121.625,0.0
nvt300_fieldZ_bn_neutralized,4000,123.375,0.0
nvt300_fieldZ_bn_neutralized,4000,125.125,0.0
nvt300_fieldZ_bn_neutralized,4000,126.875,0.0
nvt300_fieldZ_bn_neutralized,4000,128.625,0.0
nvt300_fieldZ_bn_neutralized,4000,130.375,0.0
nvt300_fieldZ_bn_neutralized,4000,132.125,0.0
nvt300_fieldZ_bn_neutralized,4000,133.875,0.0
nvt300_fieldZ_bn_neutralized,4000,135.625,0.0
nvt300_fieldZ_bn_neutralized,4000,137.375,0.0
nvt300_fieldZ_bn_neutralized,4000,139.125,0.0
nvt300_fieldZ_bn_neutralized,5000,0.875,0.0010333333333333334
nvt300_fieldZ_bn_neutralized,5000,2.625,0.0023333333333333335
nvt300_fieldZ_bn_neutralized,5000,4.375,0.004266666666666667
nvt300_fieldZ_bn_neutralized,5000,6.125,0.0059
nvt300_fieldZ_bn_neutralized,5000,7.875,0.0074333333333333335
nvt300_fieldZ_bn_neutralized,5000,9.625,0.008866666666666667
nvt300_fieldZ_bn_neutralized,5000,11.375,0.0111
nvt300_fieldZ_bn_neutralized,5000,13.125,0.012466666666666666
nvt300_fieldZ_bn_neutralized,5000,14.875,0.013966666666666667
nvt300_fieldZ_bn_neutralized,5000,16.625,0.0152
nvt300_fieldZ_bn_neutralized,5000,18.375,0.0175
nvt300_fieldZ_bn_neutralized,5000,20.125,0.0195
nvt300_fieldZ_bn_neutralized,5000,21.875,0.021566666666666668
nvt300_fieldZ_bn_neutralized,5000,23.625,0.023
nvt300_fieldZ_bn_neutralized,5000,25.375,0.0228
nvt300_fieldZ_bn_neutralized,5000,27.125,0.027366666666666668
nvt300_fieldZ_bn_neutralized,5000,28.875,0.026566666666666666
nvt300_fieldZ_bn_neutralized,5000,30.625,0.029566666666666668
nvt300_fieldZ_bn_neutralized,5000,32.375,0.031066666666666666
nvt300_fieldZ_bn_neutralized,5000,34.125,0.033133333333333334
nvt300_fieldZ_bn_neutralized,5000,35.875,0.0338
nvt300_fieldZ_bn_neutralized,5000,37.625,0.03523333333333333
nvt300_fieldZ_bn_neutralized,5000,39.375,0.037
nvt300_fieldZ_bn_neutralized,5000,41.125,0.03986666666666667
nvt300_fieldZ_bn_neutralized,5000,42.875,0.04133333333333333
nvt300_fieldZ_bn_neutralized,5000,44.625,0.045566666666666665
nvt300_fieldZ_bn_neutralized,5000,46.375,0.04683333333333333
nvt300_fieldZ_bn_neutralized,5000,48.125,0.04986666666666666
