atom_id_i,atom_id_j,type_i,type_j,distance_A
5055,5343,2,1,3.389800000000001
1488,1776,1,2,3.389799999999994
8943,9231,2,1,3.38983
16424,16712,1,2,3.3899000000000115
10875,11163,1,2,3.389900000000001
13115,13403,2,1,3.389800000000001
3394,3682,2,1,3.3898999999999972
7566,7854,1,2,3.3898200000000003
11454,11742,2,1,3.389800000000001
2017,2305,2,1,3.389799999999994
15626,15914,1,2,3.3899000000000115
6189,6477,1,2,3.389900000000001
10077,10365,2,1,3.389900000000001
14249,14537,1,2,3.389800000000008
4528,4816,1,2,3.389800000000001
6768,7056,2,1,3.3897999999999975
8700,8988,2,1,3.3898399999999995
16155,16443,1,2,3.389799999999994
1219,1507,1,2,3.3899000000000115
12588,12876,1,2,3.389800000000001
5391,5679,1,2,3.3898999999999972
16760,17048,2,1,3.389799999999994
9279,9567,1,2,3.3898200000000003
2082,2370,1,2,3.389799999999994
3730,4018,1,2,3.389800000000001
13451,13739,1,2,3.389800000000001
7902,8190,2,1,3.38983
15357,15645,1,2,3.389799999999994
11790,12078,1,2,3.3898999999999972
421,709,1,2,3.3899000000000115
15962,16250,2,1,3.389799999999994
4593,4881,1,2,3.389800000000001
13980,14268,2,1,3.389799999999994
12653,12941,1,2,3.389800000000001
2932,3220,2,1,3.389799999999994
7104,7392,2,1,3.389900000000001
10992,11280,2,1,3.389800000000001
5122,5410,2,1,3.389800000000001
1555,1843,1,2,3.389799999999994
15164,15452,2,1,3.389800000000008
13182,13470,2,1,3.389800000000001
7633,7921,1,2,3.3898200000000003
436,724,1,2,3.3899000000000115
15693,15981,2,1,3.3899000000000115
757,1045,1,2,3.389799999999994
4324,4612,1,2,3.389800000000001
8496,8784,2,1,3.38982
4929,5217,2,1,3.389800000000001
12384,12672,1,2,3.389800000000001
8817,9105,1,2,3.3898399999999995
2947,3235,1,2,3.389799999999994
16556,16844,2,1,3.3899000000000115
12989,13277,2,1,3.389800000000001
6835,7123,2,1,3.3897999999999975
11007,11295,1,2,3.389800000000001
1286,1574,1,2,3.3899000000000115
14895,15183,2,1,3.389799999999994
5458,5746,1,2,3.3898999999999972
9346,9634,1,2,3.3898200000000003
13518,13806,1,2,3.389800000000001
2149,2437,1,2,3.389799999999994
6037,6325,2,1,3.389800000000001
15758,16046,2,1,3.3899000000000115
10209,10497,1,2,3.3897999999999975
14097,14385,2,1,3.389799999999994
4660,4948,2,1,3.389800000000001
16029,16317,2,1,3.389799999999994
12720,13008,2,1,3.3898999999999972
1351,1639,1,2,3.3899000000000115
16608,16896,1,2,3.3899000000000115
3283,3571,1,2,3.3898999999999972
7171,7459,2,1,3.389900000000001
9411,9699,1,2,3.3898200000000003
11343,11631,1,2,3.389800000000001
3862,4150,2,1,3.389800000000001
15231,15519,2,1,3.389800000000008
8034,8322,2,1,3.38983
11922,12210,2,1,3.389800000000001
2485,2773,1,2,3.3898999999999972
6373,6661,1,2,3.389800000000001
10545,10833,1,2,3.389800000000001
824,1112,1,2,3.389799999999994
14433,14721,1,2,3.3898999999999972
4391,4679,2,1,3.389800000000001
4996,5284,2,1,3.389800000000001
7236,7524,1,2,3.389800000000001
8884,9172,1,2,3.3898399999999995
12451,12739,2,1,3.389800000000001
16623,16911,2,1,3.3899000000000115
1687,1975,1,2,3.389799999999994
5575,5863,1,2,3.389800000000001
9747,10035,1,2,3.389800000000001
7765,8053,2,1,3.3898200000000003
4198,4486,2,1,3.3898999999999972
11653,11941,2,1,3.3898999999999972
8086,8374,2,1,3.3898399999999995
2216,2504,1,2,3.389799999999994
15825,16113,2,1,3.3899000000000115
889,1177,2,1,3.389799999999994
12258,12546,2,1,3.389800000000001
10276,10564,1,2,3.3897999999999975
14448,14736,2,1,3.3898999999999972
3400,3688,2,1,3.3898999999999972
1418,1706,1,2,3.3899000000000115
12787,13075,2,1,3.3898999999999972
5590,5878,2,1,3.389800000000001
16959,17247,2,1,3.389799999999994
9478,9766,1,2,3.3898200000000003
41,329,1,2,3.389799999999994
13650,13938,2,1,3.3898999999999972
3929,4217,2,1,3.389800000000001
15298,15586,1,2,3.389799999999994
8101,8389,1,2,3.3898399999999995
620,908,2,1,3.389799999999994
11989,12277,2,1,3.389800000000001
4792,5080,2,1,3.389800000000001
16161,16449,1,2,3.389799999999994
8680,8968,2,1,3.3898399999999995
1225,1513,2,1,3.3899000000000115
10612,10900,1,2,3.389800000000001
12852,13140,2,1,3.3898999999999972
3131,3419,2,1,3.389799999999994
14500,14788,1,2,3.3898999999999972
7303,7591,1,2,3.389800000000001
11191,11479,2,1,3.389800000000001
1754,2042,2,1,3.389800000000008
3994,4282,2,1,3.389800000000001
15363,15651,1,2,3.389799999999994
5926,6214,2,1,3.389800000000001
9814,10102,2,1,3.389900000000001
4265,4553,2,1,3.3898999999999972
6505,6793,1,2,3.389800000000001
8437,8725,1,2,3.38982
15892,16180,1,2,3.389799999999994
956,1244,2,1,3.389799999999994
12325,12613,2,1,3.389800000000001
5128,5416,2,1,3.389800000000001
16497,16785,1,2,3.3899000000000115
9016,9304,2,1,3.38983
1819,2107,2,1,3.389800000000008
3467,3755,1,2,3.389800000000001
13188,13476,2,1,3.389800000000001
11206,11494,1,2,3.389800000000001
7639,7927,1,2,3.3898200000000003
15094,15382,1,2,3.389800000000008
158,446,2,1,3.389799999999994
11527,11815,1,2,3.3898999999999972
9545,9833,2,1,3.389800000000001
4330,4618,1,2,3.389800000000001
15699,15987,1,2,3.3899000000000115
13717,14005,2,1,3.3898999999999972
2669,2957,1,2,3.389800000000008
6841,7129,1,2,3.3897999999999975
4859,5147,2,1,3.389800000000001
1292,1580,1,2,3.3899000000000115
14901,15189,2,1,3.389799999999994
12919,13207,2,1,3.3898999999999972
7370,7658,1,2,3.389800000000001
173,461,1,2,3.389799999999994
11542,11830,2,1,3.3898999999999972
4061,4349,1,2,3.3898999999999972
15430,15718,1,2,3.389799999999994
494,782,1,2,3.3899000000000115
8233,8521,1,2,3.3898399999999995
4666,4954,2,1,3.389800000000001
12121,12409,1,2,3.389800000000001
8554,8842,1,2,3.38982
9881,10169,2,1,3.389900000000001
2684,2972,2,1,3.389800000000008
6572,6860,1,2,3.389800000000001
10744,11032,2,1,3.389900000000001
1023,1311,2,1,3.389799999999994
14632,14920,1,2,3.3898999999999972
5195,5483,1,2,3.3898999999999972
9083,9371,2,1,3.38983
1886,2174,2,1,3.389800000000008
13255,13543,1,2,3.389800000000001
5774,6062,2,1,3.389800000000001
15495,15783,1,2,3.389799999999994
9946,10234,2,1,3.389900000000001
13834,14122,2,1,3.389799999999994
15766,16054,2,1,3.3899000000000115
4397,4685,1,2,3.389800000000001
8285,8573,2,1,3.3898399999999995
1088,1376,2,1,3.389799999999994
12457,12745,1,2,3.389800000000001
16345,16633,2,1,3.389799999999994
3020,3308,1,2,3.389799999999994
6908,7196,2,1,3.3897999999999975
9148,9436,2,1,3.38983
11080,11368,1,2,3.389800000000001
3599,3887,2,1,3.389800000000001
14968,15256,2,1,3.389799999999994
11659,11947,2,1,3.3898999999999972
2222,2510,1,2,3.389799999999994
6110,6398,1,2,3.389900000000001
4128,4416,1,2,3.3898999999999972
561,849,1,2,3.3899000000000115
10282,10570,1,2,3.3897999999999975
14170,14458,1,2,3.389800000000008
8300,8588,1,2,3.3898399999999995
4733,5021,2,1,3.389800000000001
12188,12476,1,2,3.389800000000001
8621,8909,1,2,3.38982
6973,7261,1,2,3.389900000000001
16360,16648,1,2,3.389799999999994
1424,1712,1,2,3.3899000000000115
5312,5600,1,2,3.3898999999999972
9484,9772,1,2,3.3898200000000003
3330,3618,1,2,3.3898999999999972
7502,7790,2,1,3.3898200000000003
3935,4223,2,1,3.389800000000001
11390,11678,1,2,3.389800000000001
7823,8111,2,1,3.38983
1953,2241,2,1,3.389800000000008
15562,15850,2,1,3.3899000000000115
11995,12283,2,1,3.389800000000001
10013,10301,2,1,3.389900000000001
3137,3425,2,1,3.389799999999994
12524,12812,2,1,3.389800000000001
1155,1443,1,2,3.3899000000000115
14764,15052,2,1,3.389799999999994
5327,5615,2,1,3.3898999999999972
16696,16984,2,1,3.3899000000000115
9215,9503,1,2,3.38983
13387,13675,2,1,3.389800000000001
3666,3954,2,1,3.389800000000001
15035,15323,1,2,3.389800000000008
7838,8126,1,2,3.38983
357,645,2,1,3.3899000000000115
11726,12014,2,1,3.3898999999999972
4529,4817,2,1,3.389800000000001
962,1250,2,1,3.389799999999994
6177,6465,1,2,3.389900000000001
8417,8705,2,1,3.38982
15898,16186,1,2,3.389799999999994
10349,10637,1,2,3.3897999999999975
12589,12877,2,1,3.389800000000001
14237,14525,1,2,3.389800000000008
2868,3156,2,1,3.389800000000008
7040,7328,1,2,3.389900000000001
10928,11216,2,1,3.389900000000001
1491,1779,2,1,3.389799999999994
15100,15388,1,2,3.389800000000008
3731,4019,2,1,3.389800000000001
9551,9839,2,1,3.389800000000001
2070,2358,1,2,3.389799999999994
4002,4290,2,1,3.389800000000001
6242,6530,1,2,3.389900000000001
8174,8462,1,2,3.3898399999999995
15629,15917,2,1,3.3899000000000115
693,981,2,1,3.389799999999994
12062,12350,2,1,3.389800000000001
4865,5153,2,1,3.389800000000001
8753,9041,2,1,3.3898399999999995
12925,13213,2,1,3.3898999999999972
3204,3492,1,2,3.3898999999999972
16813,17101,2,1,3.389799999999994
10943,11231,1,2,3.389900000000001
7376,7664,1,2,3.389800000000001
14831,15119,1,2,3.389799999999994
11264,11552,1,2,3.389800000000001
4067,4355,1,2,3.3898999999999972
15436,15724,1,2,3.389799999999994
9282,9570,2,1,3.3898200000000003
13454,13742,2,1,3.389800000000001
2406,2694,1,2,3.3898999999999972
6578,6866,1,2,3.389800000000001
4596,4884,2,1,3.389800000000001
14638,14926,1,2,3.3898999999999972
12656,12944,2,1,3.389800000000001
16544,16832,2,1,3.3899000000000115
7107,7395,1,2,3.389900000000001
11279,11567,2,1,3.389800000000001
3798,4086,1,2,3.389800000000001
15167,15455,1,2,3.389800000000008
231,519,2,1,3.389799999999994
9618,9906,2,1,3.389800000000001
11858,12146,1,2,3.389800000000001
2421,2709,2,1,3.3898999999999972
6309,6597,1,2,3.389900000000001
10481,10769,2,1,3.389800000000001
760,1048,2,1,3.389799999999994
14369,14657,1,2,3.389800000000008
4932,5220,1,2,3.389800000000001
7172,7460,1,2,3.389900000000001
8820,9108,2,1,3.3898399999999995
1623,1911,2,1,3.389799999999994
15232,15520,1,2,3.389800000000008
5511,5799,2,1,3.389800000000001
16880,17168,2,1,3.389799999999994
12992,13280,1,2,3.389800000000001
7443,7731,1,2,3.389800000000001
9683,9971,2,1,3.389800000000001
13571,13859,2,1,3.3898999999999972
4134,4422,1,2,3.3898999999999972
15503,15791,1,2,3.389799999999994
8022,8310,2,1,3.38983
825,1113,2,1,3.389799999999994
12194,12482,1,2,3.389800000000001
16082,16370,2,1,3.389799999999994
2757,3045,2,1,3.389800000000008
6645,6933,2,1,3.3897999999999975
10817,11105,2,1,3.389900000000001
3336,3624,1,2,3.3898999999999972
14705,14993,2,1,3.389799999999994
11396,11684,1,2,3.389800000000001
1959,2247,2,1,3.389800000000008
5847,6135,2,1,3.389800000000001
3865,4153,1,2,3.389800000000001
298,586,1,2,3.3899000000000115
13907,14195,2,1,3.389799999999994
10019,10307,2,1,3.389900000000001
8037,8325,1,2,3.38983
4470,4758,1,2,3.389800000000001
11925,12213,1,2,3.389800000000001
6710,6998,2,1,3.3897999999999975
16097,16385,1,2,3.389799999999994
1161,1449,1,2,3.3899000000000115
5049,5337,2,1,3.389800000000001
3067,3355,1,2,3.389799999999994
14436,14724,2,1,3.3898999999999972
9221,9509,1,2,3.3898200000000003
7239,7527,2,1,3.389800000000001
3672,3960,2,1,3.389800000000001
11127,11415,1,2,3.389800000000001
7560,7848,2,1,3.3898200000000003
1690,1978,2,1,3.389799999999994
15299,15587,2,1,3.389799999999994
11732,12020,2,1,3.3898999999999972
9750,10038,2,1,3.389800000000001
4201,4489,1,2,3.3898999999999972
2874,3162,2,1,3.389800000000008
892,1180,1,2,3.389799999999994
14501,14789,2,1,3.3898999999999972
12261,12549,1,2,3.389800000000001
5064,5352,1,2,3.389800000000001
16433,16721,2,1,3.3899000000000115
8952,9240,1,2,3.38983
13124,13412,1,2,3.389800000000001
3403,3691,1,2,3.3898999999999972
14772,15060,2,1,3.389799999999994
7575,7863,2,1,3.3898200000000003
94,382,1,2,3.389799999999994
11463,11751,1,2,3.389800000000001
4266,4554,1,2,3.3898999999999972
699,987,2,1,3.389799999999994
8154,8442,1,2,3.3898399999999995
5914,6202,2,1,3.389800000000001
15635,15923,2,1,3.3899000000000115
10086,10374,1,2,3.3897999999999975
12326,12614,1,2,3.389800000000001
2605,2893,2,1,3.389800000000008
13974,14262,2,1,3.389799999999994
6777,7065,2,1,3.3897999999999975
10665,10953,2,1,3.389900000000001
1228,1516,1,2,3.3899000000000115
3468,3756,2,1,3.389800000000001
14837,15125,2,1,3.389799999999994
9288,9576,2,1,3.3898200000000003
13176,13464,1,2,3.389800000000001
1807,2095,2,1,3.389800000000008
3739,4027,2,1,3.389800000000001
5979,6267,2,1,3.389800000000001
7911,8199,1,2,3.38983
15366,15654,2,1,3.389799999999994
430,718,2,1,3.3899000000000115
4602,4890,2,1,3.389800000000001
8490,8778,2,1,3.38982
6508,6796,2,1,3.389800000000001
2941,3229,1,2,3.389799999999994
10680,10968,1,2,3.389900000000001
7113,7401,1,2,3.389900000000001
14568,14856,2,1,3.3898999999999972
11001,11289,1,2,3.389800000000001
15173,15461,1,2,3.389800000000008
3804,4092,1,2,3.389800000000001
9019,9307,1,2,3.38983
13191,13479,1,2,3.389800000000001
2143,2431,1,2,3.389799999999994
6315,6603,1,2,3.389900000000001
4333,4621,2,1,3.389800000000001
15702,15990,2,1,3.3899000000000115
14375,14663,1,2,3.389800000000008
8221,8509,1,2,3.3898399999999995
12393,12681,2,1,3.389800000000001
16281,16569,1,2,3.389799999999994
6844,7132,2,1,3.3897999999999975
11016,11304,2,1,3.389800000000001
14904,15192,1,2,3.389799999999994
3535,3823,2,1,3.389800000000001
9355,9643,2,1,3.3898200000000003
11595,11883,2,1,3.3898999999999972
2158,2446,2,1,3.389799999999994
6046,6334,1,2,3.389800000000001
10218,10506,2,1,3.3897999999999975
497,785,2,1,3.3899000000000115
14106,14394,1,2,3.389799999999994
2737,3025,2,1,3.389800000000008
4669,4957,1,2,3.389800000000001
6909,7197,1,2,3.3897999999999975
8557,8845,2,1,3.38982
1360,1648,2,1,3.3899000000000115
12729,13017,1,2,3.3898999999999972
5248,5536,2,1,3.3898999999999972
16617,16905,2,1,3.3899000000000115
14969,15257,1,2,3.389799999999994
7180,7468,1,2,3.389900000000001
9420,9708,2,1,3.3898200000000003
11068,11356,1,2,3.389800000000001
13308,13596,2,1,3.389800000000001
14635,14923,2,1,3.3898999999999972
15240,15528,1,2,3.389800000000008
3871,4159,1,2,3.389800000000001
7759,8047,2,1,3.3898200000000003
11931,12219,1,2,3.389800000000001
562,850,2,1,3.3899000000000115
15819,16107,2,1,3.3899000000000115
2494,2782,2,1,3.3898999999999972
9949,10237,1,2,3.389900000000001
6382,6670,2,1,3.389800000000001
3073,3361,1,2,3.389799999999994
14442,14730,2,1,3.3898999999999972
11133,11421,1,2,3.389800000000001
1696,1984,2,1,3.389799999999994
5584,5872,2,1,3.389800000000001
9756,10044,2,1,3.389800000000001
35,323,1,2,3.389799999999994
13644,13932,2,1,3.3898999999999972
3602,3890,2,1,3.389800000000001
7774,8062,1,2,3.3898200000000003
11662,11950,1,2,3.3898999999999972
15834,16122,1,2,3.3899000000000115
898,1186,1,2,3.389799999999994
6113,6401,2,1,3.389900000000001
8958,9246,1,2,3.38983
2804,3092,1,2,3.389800000000008
14173,14461,2,1,3.389800000000008
6976,7264,2,1,3.389900000000001
3409,3697,1,2,3.3898999999999972
10864,11152,1,2,3.389900000000001
7297,7585,1,2,3.389800000000001
1427,1715,2,1,3.3899000000000115
15036,15324,2,1,3.389800000000008
11469,11757,1,2,3.389800000000001
9487,9775,2,1,3.3898200000000003
3938,4226,1,2,3.389800000000001
2611,2899,2,1,3.389800000000008
10066,10354,1,2,3.389900000000001
629,917,1,2,3.389799999999994
11998,12286,1,2,3.389800000000001
14238,14526,2,1,3.389800000000008
4801,5089,1,2,3.389800000000001
16170,16458,2,1,3.389799999999994
8689,8977,1,2,3.3898399999999995
3140,3428,1,2,3.389799999999994
16749,17037,1,2,3.389799999999994
14509,14797,2,1,3.3898999999999972
7312,7600,2,1,3.389800000000001
11200,11488,1,2,3.389800000000001
4003,4291,1,2,3.389800000000001
5651,5939,2,1,3.389800000000001
7891,8179,1,2,3.38983
15372,15660,2,1,3.389799999999994
9823,10111,1,2,3.389900000000001
12063,12351,1,2,3.389800000000001
2342,2630,2,1,3.3898999999999972
13711,13999,2,1,3.3898999999999972
6514,6802,2,1,3.389800000000001
10402,10690,2,1,3.389800000000001
965,1253,1,2,3.389799999999994
3205,3493,2,1,3.3898999999999972
4853,5141,2,1,3.389800000000001
14574,14862,2,1,3.3898999999999972
9025,9313,1,2,3.38983
12913,13201,2,1,3.3898999999999972
3476,3764,2,1,3.389800000000001
5716,6004,2,1,3.389800000000001
15103,15391,2,1,3.389800000000008
167,455,1,2,3.389799999999994
8227,8515,1,2,3.3898399999999995
2357,2645,1,2,3.3898999999999972
6245,6533,2,1,3.389900000000001
2678,2966,2,1,3.389800000000008
10417,10705,1,2,3.389800000000001
696,984,1,2,3.389799999999994
14305,14593,2,1,3.389800000000008
6850,7138,2,1,3.3897999999999975
10738,11026,2,1,3.389900000000001
8756,9044,1,2,3.3898399999999995
3541,3829,2,1,3.389800000000001
14910,15198,2,1,3.389799999999994
12928,13216,1,2,3.3898999999999972
16816,17104,1,2,3.389799999999994
1880,2168,2,1,3.389800000000008
6052,6340,1,2,3.389900000000001
13507,13795,2,1,3.389800000000001
4070,4358,2,1,3.3898999999999972
15439,15727,2,1,3.389799999999994
7958,8246,1,2,3.38983
14112,14400,1,2,3.389799999999994
12130,12418,2,1,3.389800000000001
16018,16306,1,2,3.389799999999994
6581,6869,2,1,3.389800000000001
3272,3560,2,1,3.3898999999999972
14641,14929,2,1,3.3898999999999972
9092,9380,1,2,3.38983
11332,11620,2,1,3.389800000000001
1895,2183,1,2,3.389800000000008
13264,13552,2,1,3.389800000000001
5783,6071,1,2,3.389800000000001
9955,10243,1,2,3.389900000000001
234,522,1,2,3.389799999999994
2474,2762,2,1,3.3898999999999972
13843,14131,1,2,3.389799999999994
4406,4694,2,1,3.389800000000001
8294,8582,1,2,3.3898399999999995
1097,1385,1,2,3.389799999999994
2745,3033,2,1,3.389800000000008
4985,5273,1,2,3.389800000000001
12466,12754,2,1,3.389800000000001
16354,16642,1,2,3.389799999999994
6917,7205,1,2,3.389900000000001
14372,14660,2,1,3.389800000000008
9157,9445,1,2,3.38983
10805,11093,2,1,3.389900000000001
3608,3896,2,1,3.389800000000001
7496,7784,2,1,3.3898200000000003
299,587,2,1,3.3899000000000115
11668,11956,2,1,3.3898999999999972
15556,15844,2,1,3.3899000000000115
9686,9974,1,2,3.389800000000001
6119,6407,2,1,3.389900000000001
14179,14467,2,1,3.389800000000008
2810,3098,2,1,3.389800000000008
12197,12485,2,1,3.389800000000001
10870,11158,1,2,3.389900000000001
1433,1721,2,1,3.3899000000000115
5321,5609,2,1,3.3898999999999972
3339,3627,2,1,3.3898999999999972
9493,9781,2,1,3.3898200000000003
13381,13669,2,1,3.389800000000001
7511,7799,1,2,3.3898200000000003
11399,11687,2,1,3.389800000000001
15571,15859,1,2,3.3899000000000115
635,923,1,2,3.389799999999994
5850,6138,1,2,3.389800000000001
2541,2829,2,1,3.3898999999999972
8695,8983,1,2,3.3898399999999995
13910,14198,1,2,3.389799999999994
6713,7001,1,2,3.3897999999999975
3146,3434,1,2,3.389799999999994
10601,10889,2,1,3.389800000000001
7034,7322,1,2,3.389900000000001
1164,1452,2,1,3.3899000000000115
14773,15061,1,2,3.389799999999994
9224,9512,2,1,3.3898200000000003
13112,13400,1,2,3.389800000000001
3675,3963,2,1,3.389800000000001
5915,6203,1,2,3.389800000000001
11735,12023,1,2,3.3898999999999972
366,654,2,1,3.3899000000000115
13975,14263,1,2,3.389799999999994
15907,16195,2,1,3.389799999999994
8426,8714,2,1,3.38982
2877,3165,1,2,3.389800000000008
14246,14534,2,1,3.389800000000008
16486,16774,1,2,3.3899000000000115
7049,7337,2,1,3.389900000000001
10937,11225,1,2,3.389900000000001
1500,1788,1,2,3.389799999999994
3740,4028,1,2,3.389800000000001
5388,5676,2,1,3.3898999999999972
7628,7916,1,2,3.3898200000000003
15109,15397,2,1,3.389800000000008
9560,9848,1,2,3.389800000000001
11800,12088,1,2,3.3898999999999972
2079,2367,2,1,3.389799999999994
13448,13736,2,1,3.389800000000001
6251,6539,2,1,3.389900000000001
10139,10427,2,1,3.3897999999999975
702,990,1,2,3.389799999999994
14311,14599,2,1,3.389800000000008
4590,4878,2,1,3.389800000000001
8762,9050,1,2,3.3898399999999995
12650,12938,2,1,3.389800000000001
3213,3501,2,1,3.3898999999999972
5453,5741,2,1,3.3898999999999972
16822,17110,1,2,3.389799999999994
14840,15128,1,2,3.389799999999994
7964,8252,1,2,3.38983
2094,2382,2,1,3.389799999999994
5982,6270,1,2,3.389800000000001
2415,2703,2,1,3.3898999999999972
10154,10442,2,1,3.3897999999999975
6587,6875,2,1,3.389800000000001
433,721,2,1,3.3899000000000115
10475,10763,2,1,3.389800000000001
14042,14330,1,2,3.389799999999994
3278,3566,2,1,3.3898999999999972
14647,14935,2,1,3.3898999999999972
8493,8781,1,2,3.38982
12665,12953,1,2,3.389800000000001
16553,16841,1,2,3.3899000000000115
1617,1905,2,1,3.389799999999994
9356,9644,1,2,3.3898200000000003
5789,6077,1,2,3.389800000000001
11004,11292,2,1,3.389800000000001
13244,13532,2,1,3.389800000000001
3807,4095,2,1,3.389800000000001
