component_index,atom_id,atom_type,element,degree,x_A,y_A,z_A
9,14697,2,N,2,53.6231,44.9951,72.8814
9,14985,1,B,2,53.6231,44.9951,76.2712
9,15273,2,N,2,53.6231,44.9951,79.661
9,15561,1,B,2,53.6231,44.9951,83.0508
9,15849,2,N,2,53.6231,44.9951,86.4407
9,16137,1,B,2,53.6231,44.9951,89.8305
9,16425,2,N,2,53.6231,44.9951,93.2203
9,16713,1,B,2,53.6231,44.9951,96.6102
9,17001,2,N,1,53.6231,44.9951,100.0
10,10,2,N,1,49.4975,49.4975,-100.0
10,298,1,B,2,49.4975,49.4975,-96.6102
10,586,2,N,2,49.4975,49.4975,-93.2203
10,874,1,B,2,49.4975,49.4975,-89.8305
10,1162,2,N,2,49.4975,49.4975,-86.4407
10,1450,1,B,2,49.4975,49.4975,-83.0508
10,1738,2,N,2,49.4975,49.4975,-79.661
10,2026,1,B,2,49.4975,49.4975,-76.2712
10,2314,2,N,2,49.4975,49.4975,-72.8814
10,2602,1,B,2,49.4975,49.4975,-69.4915
10,2890,2,N,2,49.4975,49.4975,-66.1017
10,3178,1,B,2,49.4975,49.4975,-62.7119
10,3466,2,N,2,49.4975,49.4975,-59.322
10,3754,1,B,2,49.4975,49.4975,-55.9322
10,4042,2,N,2,49.4975,49.4975,-52.5424
10,4330,1,B,2,49.4975,49.4975,-49.1525
10,4618,2,N,2,49.4975,49.4975,-45.7627
10,4906,1,B,2,49.4975,49.4975,-42.3729
10,5194,2,N,2,49.4975,49.4975,-38.9831
10,5482,1,B,2,49.4975,49.4975,-35.5932
10,5770,2,N,2,49.4975,49.4975,-32.2034
10,6058,1,B,2,49.4975,49.4975,-28.8136
10,6346,2,N,2,49.4975,49.4975,-25.4237
10,6634,1,B,2,49.4975,49.4975,-22.0339
10,6922,2,N,2,49.4975,49.4975,-18.6441
10,7210,1,B,2,49.4975,49.4975,-15.2542
10,7498,2,N,2,49.4975,49.4975,-11.8644
10,7786,1,B,2,49.4975,49.4975,-8.47458
10,8074,2,N,2,49.4975,49.4975,-5.08475
10,8362,1,B,2,49.4975,49.4975,-1.69491
10,8650,2,N,2,49.4975,49.4975,1.69491
10,8938,1,B,2,49.4975,49.4975,5.08475
10,9226,2,N,2,49.4975,49.4975,8.47458
10,9514,1,B,2,49.4975,49.4975,11.8644
10,9802,2,N,2,49.4975,49.4975,15.2542
10,10090,1,B,2,49.4975,49.4975,18.6441
10,10378,2,N,2,49.4975,49.4975,22.0339
10,10666,1,B,2,49.4975,49.4975,25.4237
10,10954,2,N,2,49.4975,49.4975,28.8136
10,11242,1,B,2,49.4975,49.4975,32.2034
10,11530,2,N,2,49.4975,49.4975,35.5932
10,11818,1,B,2,49.4975,49.4975,38.9831
10,12106,2,N,2,49.4975,49.4975,42.3729
10,12394,1,B,2,49.4975,49.4975,45.7627
10,12682,2,N,2,49.4975,49.4975,49.1525
10,12970,1,B,2,49.4975,49.4975,52.5424
10,13258,2,N,2,49.4975,49.4975,55.9322
10,13546,1,B,2,49.4975,49.4975,59.322
10,13834,2,N,2,49.4975,49.4975,62.7119
10,14122,1,B,2,49.4975,49.4975,66.1017
10,14410,2,N,2,49.4975,49.4975,69.4915
10,14698,1,B,2,49.4975,49.4975,72.8814
10,14986,2,N,2,49.4975,49.4975,76.2712
10,15274,1,B,2,49.4975,49.4975,79.661
10,15562,2,N,2,49.4975,49.4975,83.0508
10,15850,1,B,2,49.4975,49.4975,86.4407
10,16138,2,N,2,49.4975,49.4975,89.8305
10,16426,1,B,2,49.4975,49.4975,93.2203
10,16714,2,N,2,49.4975,49.4975,96.6102
10,17002,1,B,1,49.4975,49.4975,100.0
11,11,1,B,1,44.9951,53.6231,-100.0
11,299,2,N,2,44.9951,53.6231,-96.6102
11,587,1,B,2,44.9951,53.6231,-93.2203
11,875,2,N,2,44.9951,53.6231,-89.8305
11,1163,1,B,2,44.9951,53.6231,-86.4407
11,1451,2,N,2,44.9951,53.6231,-83.0508
11,1739,1,B,2,44.9951,53.6231,-79.661
11,2027,2,N,2,44.9951,53.6231,-76.2712
11,2315,1,B,2,44.9951,53.6231,-72.8814
11,2603,2,N,2,44.9951,53.6231,-69.4915
11,2891,1,B,2,44.9951,53.6231,-66.1017
11,3179,2,N,2,44.9951,53.6231,-62.7119
11,3467,1,B,2,44.9951,53.6231,-59.322
11,3755,2,N,2,44.9951,53.6231,-55.9322
11,4043,1,B,2,44.9951,53.6231,-52.5424
11,4331,2,N,2,44.9951,53.6231,-49.1525
11,4619,1,B,2,44.9951,53.6231,-45.7627
11,4907,2,N,2,44.9951,53.6231,-42.3729
11,5195,1,B,2,44.9951,53.6231,-38.9831
11,5483,2,N,2,44.9951,53.6231,-35.5932
11,5771,1,B,2,44.9951,53.6231,-32.2034
11,6059,2,N,2,44.9951,53.6231,-28.8136
11,6347,1,B,2,44.9951,53.6231,-25.4237
11,6635,2,N,2,44.9951,53.6231,-22.0339
11,6923,1,B,2,44.9951,53.6231,-18.6441
11,7211,2,N,2,44.9951,53.6231,-15.2542
11,7499,1,B,2,44.9951,53.6231,-11.8644
11,7787,2,N,2,44.9951,53.6231,-8.47458
11,8075,1,B,2,44.9951,53.6231,-5.08475
11,8363,2,N,2,44.9951,53.6231,-1.69491
11,8651,1,B,2,44.9951,53.6231,1.69491
11,8939,2,N,2,44.9951,53.6231,5.08475
11,9227,1,B,2,44.9951,53.6231,8.47458
11,9515,2,N,2,44.9951,53.6231,11.8644
11,9803,1,B,2,44.9951,53.6231,15.2542
11,10091,2,N,2,44.9951,53.6231,18.6441
11,10379,1,B,2,44.9951,53.6231,22.0339
11,10667,2,N,2,44.9951,53.6231,25.4237
11,10955,1,B,2,44.9951,53.6231,28.8136
11,11243,2,N,2,44.9951,53.6231,32.2034
11,11531,1,B,2,44.9951,53.6231,35.5932
11,11819,2,N,2,44.9951,53.6231,38.9831
11,12107,1,B,2,44.9951,53.6231,42.3729
11,12395,2,N,2,44.9951,53.6231,45.7627
11,12683,1,B,2,44.9951,53.6231,49.1525
11,12971,2,N,2,44.9951,53.6231,52.5424
11,13259,1,B,2,44.9951,53.6231,55.9322
11,13547,2,N,2,44.9951,53.6231,59.322
11,13835,1,B,2,44.9951,53.6231,62.7119
11,14123,2,N,2,44.9951,53.6231,66.1017
11,14411,1,B,2,44.9951,53.6231,69.4915
11,14699,2,N,2,44.9951,53.6231,72.8814
11,14987,1,B,2,44.9951,53.6231,76.2712
11,15275,2,N,2,44.9951,53.6231,79.661
11,15563,1,B,2,44.9951,53.6231,83.0508
11,15851,2,N,2,44.9951,53.6231,86.4407
11,16139,1,B,2,44.9951,53.6231,89.8305
11,16427,2,N,2,44.9951,53.6231,93.2203
11,16715,1,B,2,44.9951,53.6231,96.6102
11,17003,2,N,1,44.9951,53.6231,100.0
12,12,2,N,1,40.1504,57.3406,-100.0
12,300,1,B,2,40.1504,57.3406,-96.6102
12,588,2,N,2,40.1504,57.3406,-93.2203
12,876,1,B,2,40.1504,57.3406,-89.8305
12,1164,2,N,2,40.1504,57.3406,-86.4407
12,1452,1,B,2,40.1504,57.3406,-83.0508
12,1740,2,N,2,40.1504,57.3406,-79.661
12,2028,1,B,2,40.1504,57.3406,-76.2712
12,2316,2,N,2,40.1504,57.3406,-72.8814
12,2604,1,B,2,40.1504,57.3406,-69.4915
12,2892,2,N,2,40.1504,57.3406,-66.1017
12,3180,1,B,2,40.1504,57.3406,-62.7119
12,3468,2,N,2,40.1504,57.3406,-59.322
12,3756,1,B,2,40.1504,57.3406,-55.9322
12,4044,2,N,2,40.1504,57.3406,-52.5424
12,4332,1,B,2,40.1504,57.3406,-49.1525
12,4620,2,N,2,40.1504,57.3406,-45.7627
12,4908,1,B,2,40.1504,57.3406,-42.3729
12,5196,2,N,2,40.1504,57.3406,-38.9831
12,5484,1,B,2,40.1504,57.3406,-35.5932
12,5772,2,N,2,40.1504,57.3406,-32.2034
12,6060,1,B,2,40.1504,57.3406,-28.8136
12,6348,2,N,2,40.1504,57.3406,-25.4237
12,6636,1,B,2,40.1504,57.3406,-22.0339
12,6924,2,N,2,40.1504,57.3406,-18.6441
12,7212,1,B,2,40.1504,57.3406,-15.2542
12,7500,2,N,2,40.1504,57.3406,-11.8644
12,7788,1,B,2,40.1504,57.3406,-8.47458
12,8076,2,N,2,40.1504,57.3406,-5.08475
12,8364,1,B,2,40.1504,57.3406,-1.69491
12,8652,2,N,2,40.1504,57.3406,1.69491
12,8940,1,B,2,40.1504,57.3406,5.08475
12,9228,2,N,2,40.1504,57.3406,8.47458
12,9516,1,B,2,40.1504,57.3406,11.8644
12,9804,2,N,2,40.1504,57.3406,15.2542
12,10092,1,B,2,40.1504,57.3406,18.6441
12,10380,2,N,2,40.1504,57.3406,22.0339
12,10668,1,B,2,40.1504,57.3406,25.4237
12,10956,2,N,2,40.1504,57.3406,28.8136
12,11244,1,B,2,40.1504,57.3406,32.2034
12,11532,2,N,2,40.1504,57.3406,35.5932
12,11820,1,B,2,40.1504,57.3406,38.9831
12,12108,2,N,2,40.1504,57.3406,42.3729
12,12396,1,B,2,40.1504,57.3406,45.7627
12,12684,2,N,2,40.1504,57.3406,49.1525
12,12972,1,B,2,40.1504,57.3406,52.5424
12,13260,2,N,2,40.1504,57.3406,55.9322
12,13548,1,B,2,40.1504,57.3406,59.322
12,13836,2,N,2,40.1504,57.3406,62.7119
12,14124,1,B,2,40.1504,57.3406,66.1017
12,14412,2,N,2,40.1504,57.3406,69.4915
12,14700,1,B,2,40.1504,57.3406,72.8814
12,14988,2,N,2,40.1504,57.3406,76.2712
12,15276,1,B,2,40.1504,57.3406,79.661
12,15564,2,N,2,40.1504,57.3406,83.0508
12,15852,1,B,2,40.1504,57.3406,86.4407
12,16140,2,N,2,40.1504,57.3406,89.8305
12,16428,1,B,2,40.1504,57.3406,93.2203
12,16716,2,N,2,40.1504,57.3406,96.6102
12,17004,1,B,1,40.1504,57.3406,100.0
13,13,1,B,1,35.0,60.6218,-100.0
13,301,2,N,2,35.0,60.6218,-96.6102
13,589,1,B,2,35.0,60.6218,-93.2203
13,877,2,N,2,35.0,60.6218,-89.8305
13,1165,1,B,2,35.0,60.6218,-86.4407
13,1453,2,N,2,35.0,60.6218,-83.0508
13,1741,1,B,2,35.0,60.6218,-79.661
13,2029,2,N,2,35.0,60.6218,-76.2712
13,2317,1,B,2,35.0,60.6218,-72.8814
13,2605,2,N,2,35.0,60.6218,-69.4915
13,2893,1,B,2,35.0,60.6218,-66.1017
13,3181,2,N,2,35.0,60.6218,-62.7119
13,3469,1,B,2,35.0,60.6218,-59.322
13,3757,2,N,2,35.0,60.6218,-55.9322
13,4045,1,B,2,35.0,60.6218,-52.5424
13,4333,2,N,2,35.0,60.6218,-49.1525
13,4621,1,B,2,35.0,60.6218,-45.7627
13,4909,2,N,2,35.0,60.6218,-42.3729
13,5197,1,B,2,35.0,60.6218,-38.9831
13,5485,2,N,2,35.0,60.6218,-35.5932
13,5773,1,B,2,35.0,60.6218,-32.2034
13,6061,2,N,2,35.0,60.6218,-28.8136
13,6349,1,B,2,35.0,60.6218,-25.4237
13,6637,2,N,2,35.0,60.6218,-22.0339
13,6925,1,B,2,35.0,60.6218,-18.6441
13,7213,2,N,2,35.0,60.6218,-15.2542
13,7501,1,B,2,35.0,60.6218,-11.8644
13,7789,2,N,2,35.0,60.6218,-8.47458
13,8077,1,B,2,35.0,60.6218,-5.08475
13,8365,2,N,2,35.0,60.6218,-1.69491
13,8653,1,B,2,35.0,60.6218,1.69491
13,8941,2,N,2,35.0,60.6218,5.08475
13,9229,1,B,2,35.0,60.6218,8.47458
13,9517,2,N,2,35.0,60.6218,11.8644
13,9805,1,B,2,35.0,60.6218,15.2542
13,10093,2,N,2,35.0,60.6218,18.6441
13,10381,1,B,2,35.0,60.6218,22.0339
13,10669,2,N,2,35.0,60.6218,25.4237
13,10957,1,B,2,35.0,60.6218,28.8136
13,11245,2,N,2,35.0,60.6218,32.2034
13,11533,1,B,2,35.0,60.6218,35.5932
13,11821,2,N,2,35.0,60.6218,38.9831
13,12109,1,B,2,35.0,60.6218,42.3729
13,12397,2,N,2,35.0,60.6218,45.7627
13,12685,1,B,2,35.0,60.6218,49.1525
13,12973,2,N,2,35.0,60.6218,52.5424
13,13261,1,B,2,35.0,60.6218,55.9322
13,13549,2,N,2,35.0,60.6218,59.322
13,13837,1,B,2,35.0,60.6218,62.7119
13,14125,2,N,2,35.0,60.6218,66.1017
13,14413,1,B,2,35.0,60.6218,69.4915
13,14701,2,N,2,35.0,60.6218,72.8814
13,14989,1,B,2,35.0,60.6218,76.2712
13,15277,2,N,2,35.0,60.6218,79.661
13,15565,1,B,2,35.0,60.6218,83.0508
13,15853,2,N,2,35.0,60.6218,86.4407
13,16141,1,B,2,35.0,60.6218,89.8305
13,16429,2,N,2,35.0,60.6218,93.2203
13,16717,1,B,2,35.0,60.6218,96.6102
13,17005,2,N,1,35.0,60.6218,100.0
14,14,2,N,1,29.5833,63.4415,-100.0
14,302,1,B,2,29.5833,63.4415,-96.6102
14,590,2,N,2,29.5833,63.4415,-93.2203
14,878,1,B,2,29.5833,63.4415,-89.8305
14,1166,2,N,2,29.5833,63.4415,-86.4407
14,1454,1,B,2,29.5833,63.4415,-83.0508
14,1742,2,N,2,29.5833,63.4415,-79.661
14,2030,1,B,2,29.5833,63.4415,-76.2712
14,2318,2,N,2,29.5833,63.4415,-72.8814
14,2606,1,B,2,29.5833,63.4415,-69.4915
14,2894,2,N,2,29.5833,63.4415,-66.1017
14,3182,1,B,2,29.5833,63.4415,-62.7119
14,3470,2,N,2,29.5833,63.4415,-59.322
14,3758,1,B,2,29.5833,63.4415,-55.9322
14,4046,2,N,2,29.5833,63.4415,-52.5424
14,4334,1,B,2,29.5833,63.4415,-49.1525
14,4622,2,N,2,29.5833,63.4415,-45.7627
14,4910,1,B,2,29.5833,63.4415,-42.3729
14,5198,2,N,2,29.5833,63.4415,-38.9831
14,5486,1,B,2,29.5833,63.4415,-35.5932
14,5774,2,N,2,29.5833,63.4415,-32.2034
14,6062,1,B,2,29.5833,63.4415,-28.8136
14,6350,2,N,2,29.5833,63.4415,-25.4237
14,6638,1,B,2,29.5833,63.4415,-22.0339
14,6926,2,N,2,29.5833,63.4415,-18.6441
14,7214,1,B,2,29.5833,63.4415,-15.2542
14,7502,2,N,2,29.5833,63.4415,-11.8644
14,7790,1,B,2,29.5833,63.4415,-8.47458
14,8078,2,N,2,29.5833,63.4415,-5.08475
14,8366,1,B,2,29.5833,63.4415,-1.69491
14,8654,2,N,2,29.5833,63.4415,1.69491
14,8942,1,B,2,29.5833,63.4415,5.08475
14,9230,2,N,2,29.5833,63.4415,8.47458
14,9518,1,B,2,29.5833,63.4415,11.8644
14,9806,2,N,2,29.5833,63.4415,15.2542
14,10094,1,B,2,29.5833,63.4415,18.6441
14,10382,2,N,2,29.5833,63.4415,22.0339
14,10670,1,B,2,29.5833,63.4415,25.4237
14,10958,2,N,2,29.5833,63.4415,28.8136
14,11246,1,B,2,29.5833,63.4415,32.2034
14,11534,2,N,2,29.5833,63.4415,35.5932
14,11822,1,B,2,29.5833,63.4415,38.9831
14,12110,2,N,2,29.5833,63.4415,42.3729
14,12398,1,B,2,29.5833,63.4415,45.7627
14,12686,2,N,2,29.5833,63.4415,49.1525
14,12974,1,B,2,29.5833,63.4415,52.5424
14,13262,2,N,2,29.5833,63.4415,55.9322
14,13550,1,B,2,29.5833,63.4415,59.322
14,13838,2,N,2,29.5833,63.4415,62.7119
14,14126,1,B,2,29.5833,63.4415,66.1017
14,14414,2,N,2,29.5833,63.4415,69.4915
14,14702,1,B,2,29.5833,63.4415,72.8814
14,14990,2,N,2,29.5833,63.4415,76.2712
14,15278,1,B,2,29.5833,63.4415,79.661
14,15566,2,N,2,29.5833,63.4415,83.0508
14,15854,1,B,2,29.5833,63.4415,86.4407
14,16142,2,N,2,29.5833,63.4415,89.8305
14,16430,1,B,2,29.5833,63.4415,93.2203
14,16718,2,N,2,29.5833,63.4415,96.6102
14,17006,1,B,1,29.5833,63.4415,100.0
15,15,1,B,1,23.9414,65.7785,-100.0
15,303,2,N,2,23.9414,65.7785,-96.6102
15,591,1,B,2,23.9414,65.7785,-93.2203
15,879,2,N,2,23.9414,65.7785,-89.8305
15,1167,1,B,2,23.9414,65.7785,-86.4407
15,1455,2,N,2,23.9414,65.7785,-83.0508
15,1743,1,B,2,23.9414,65.7785,-79.661
15,2031,2,N,2,23.9414,65.7785,-76.2712
15,2319,1,B,2,23.9414,65.7785,-72.8814
15,2607,2,N,2,23.9414,65.7785,-69.4915
15,2895,1,B,2,23.9414,65.7785,-66.1017
15,3183,2,N,2,23.9414,65.7785,-62.7119
15,3471,1,B,2,23.9414,65.7785,-59.322
15,3759,2,N,2,23.9414,65.7785,-55.9322
15,4047,1,B,2,23.9414,65.7785,-52.5424
15,4335,2,N,2,23.9414,65.7785,-49.1525
15,4623,1,B,2,23.9414,65.7785,-45.7627
15,4911,2,N,2,23.9414,65.7785,-42.3729
15,5199,1,B,2,23.9414,65.7785,-38.9831
15,5487,2,N,2,23.9414,65.7785,-35.5932
15,5775,1,B,2,23.9414,65.7785,-32.2034
15,6063,2,N,2,23.9414,65.7785,-28.8136
15,6351,1,B,2,23.9414,65.7785,-25.4237
15,6639,2,N,2,23.9414,65.7785,-22.0339
15,6927,1,B,2,23.9414,65.7785,-18.6441
15,7215,2,N,2,23.9414,65.7785,-15.2542
15,7503,1,B,2,23.9414,65.7785,-11.8644
15,7791,2,N,2,23.9414,65.7785,-8.47458
15,8079,1,B,2,23.9414,65.7785,-5.08475
15,8367,2,N,2,23.9414,65.7785,-1.69491
15,8655,1,B,2,23.9414,65.7785,1.69491
15,8943,2,N,2,23.9414,65.7785,5.08475
15,9231,1,B,2,23.9414,65.7785,8.47458
15,9519,2,N,2,23.9414,65.7785,11.8644
15,9807,1,B,2,23.9414,65.7785,15.2542
15,10095,2,N,2,23.9414,65.7785,18.6441
15,10383,1,B,2,23.9414,65.7785,22.0339
15,10671,2,N,2,23.9414,65.7785,25.4237
15,10959,1,B,2,23.9414,65.7785,28.8136
15,11247,2,N,2,23.9414,65.7785,32.2034
15,11535,1,B,2,23.9414,65.7785,35.5932
15,11823,2,N,2,23.9414,65.7785,38.9831
15,12111,1,B,2,23.9414,65.7785,42.3729
15,12399,2,N,2,23.9414,65.7785,45.7627
15,12687,1,B,2,23.9414,65.7785,49.1525
15,12975,2,N,2,23.9414,65.7785,52.5424
15,13263,1,B,2,23.9414,65.7785,55.9322
15,13551,2,N,2,23.9414,65.7785,59.322
15,13839,1,B,2,23.9414,65.7785,62.7119
15,14127,2,N,2,23.9414,65.7785,66.1017
15,14415,1,B,2,23.9414,65.7785,69.4915
15,14703,2,N,2,23.9414,65.7785,72.8814
15,14991,1,B,2,23.9414,65.7785,76.2712
15,15279,2,N,2,23.9414,65.7785,79.661
15,15567,1,B,2,23.9414,65.7785,83.0508
15,15855,2,N,2,23.9414,65.7785,86.4407
15,16143,1,B,2,23.9414,65.7785,89.8305
15,16431,2,N,2,23.9414,65.7785,93.2203
15,16719,1,B,2,23.9414,65.7785,96.6102
15,17007,2,N,1,23.9414,65.7785,100.0
16,16,2,N,1,18.1173,67.6148,-100.0
16,304,1,B,2,18.1173,67.6148,-96.6102
16,592,2,N,2,18.1173,67.6148,-93.2203
16,880,1,B,2,18.1173,67.6148,-89.8305
16,1168,2,N,2,18.1173,67.6148,-86.4407
16,1456,1,B,2,18.1173,67.6148,-83.0508
16,1744,2,N,2,18.1173,67.6148,-79.661
16,2032,1,B,2,18.1173,67.6148,-76.2712
16,2320,2,N,2,18.1173,67.6148,-72.8814
16,2608,1,B,2,18.1173,67.6148,-69.4915
16,2896,2,N,2,18.1173,67.6148,-66.1017
16,3184,1,B,2,18.1173,67.6148,-62.7119
16,3472,2,N,2,18.1173,67.6148,-59.322
16,3760,1,B,2,18.1173,67.6148,-55.9322
16,4048,2,N,2,18.1173,67.6148,-52.5424
16,4336,1,B,2,18.1173,67.6148,-49.1525
16,4624,2,N,2,18.1173,67.6148,-45.7627
16,4912,1,B,2,18.1173,67.6148,-42.3729
16,5200,2,N,2,18.1173,67.6148,-38.9831
16,5488,1,B,2,18.1173,67.6148,-35.5932
16,5776,2,N,2,18.1173,67.6148,-32.2034
16,6064,1,B,2,18.1173,67.6148,-28.8136
16,6352,2,N,2,18.1173,67.6148,-25.4237
16,6640,1,B,2,18.1173,67.6148,-22.0339
16,6928,2,N,2,18.1173,67.6148,-18.6441
16,7216,1,B,2,18.1173,67.6148,-15.2542
16,7504,2,N,2,18.1173,67.6148,-11.8644
16,7792,1,B,2,18.1173,67.6148,-8.47458
16,8080,2,N,2,18.1173,67.6148,-5.08475
16,8368,1,B,2,18.1173,67.6148,-1.69491
16,8656,2,N,2,18.1173,67.6148,1.69491
16,8944,1,B,2,18.1173,67.6148,5.08475
16,9232,2,N,2,18.1173,67.6148,8.47458
16,9520,1,B,2,18.1173,67.6148,11.8644
16,9808,2,N,2,18.1173,67.6148,15.2542
16,10096,1,B,2,18.1173,67.6148,18.6441
16,10384,2,N,2,18.1173,67.6148,22.0339
16,10672,1,B,2,18.1173,67.6148,25.4237
16,10960,2,N,2,18.1173,67.6148,28.8136
16,11248,1,B,2,18.1173,67.6148,32.2034
16,11536,2,N,2,18.1173,67.6148,35.5932
16,11824,1,B,2,18.1173,67.6148,38.9831
16,12112,2,N,2,18.1173,67.6148,42.3729
16,12400,1,B,2,18.1173,67.6148,45.7627
16,12688,2,N,2,18.1173,67.6148,49.1525
16,12976,1,B,2,18.1173,67.6148,52.5424
16,13264,2,N,2,18.1173,67.6148,55.9322
16,13552,1,B,2,18.1173,67.6148,59.322
16,13840,2,N,2,18.1173,67.6148,62.7119
16,14128,1,B,2,18.1173,67.6148,66.1017
16,14416,2,N,2,18.1173,67.6148,69.4915
16,14704,1,B,2,18.1173,67.6148,72.8814
16,14992,2,N,2,18.1173,67.6148,76.2712
16,15280,1,B,2,18.1173,67.6148,79.661
16,15568,2,N,2,18.1173,67.6148,83.0508
16,15856,1,B,2,18.1173,67.6148,86.4407
16,16144,2,N,2,18.1173,67.6148,89.8305
16,16432,1,B,2,18.1173,67.6148,93.2203
16,16720,2,N,2,18.1173,67.6148,96.6102
16,17008,1,B,1,18.1173,67.6148,100.0
17,17,1,B,1,12.1554,68.9365,-100.0
17,305,2,N,2,12.1554,68.9365,-96.6102
17,593,1,B,2,12.1554,68.9365,-93.2203
17,881,2,N,2,12.1554,68.9365,-89.8305
17,1169,1,B,2,12.1554,68.9365,-86.4407
17,1457,2,N,2,12.1554,68.9365,-83.0508
17,1745,1,B,2,12.1554,68.9365,-79.661
17,2033,2,N,2,12.1554,68.9365,-76.2712
17,2321,1,B,2,12.1554,68.9365,-72.8814
17,2609,2,N,2,12.1554,68.9365,-69.4915
17,2897,1,B,2,12.1554,68.9365,-66.1017
17,3185,2,N,2,12.1554,68.9365,-62.7119
17,3473,1,B,2,12.1554,68.9365,-59.322
17,3761,2,N,2,12.1554,68.9365,-55.9322
17,4049,1,B,2,12.1554,68.9365,-52.5424
17,4337,2,N,2,12.1554,68.9365,-49.1525
17,4625,1,B,2,12.1554,68.9365,-45.7627
17,4913,2,N,2,12.1554,68.9365,-42.3729
17,5201,1,B,2,12.1554,68.9365,-38.9831
17,5489,2,N,2,12.1554,68.9365,-35.5932
17,5777,1,B,2,12.1554,68.9365,-32.2034
17,6065,2,N,2,12.1554,68.9365,-28.8136
17,6353,1,B,2,12.1554,68.9365,-25.4237
17,6641,2,N,2,12.1554,68.9365,-22.0339
17,6929,1,B,2,12.1554,68.9365,-18.6441
17,7217,2,N,2,12.1554,68.9365,-15.2542
17,7505,1,B,2,12.1554,68.9365,-11.8644
17,7793,2,N,2,12.1554,68.9365,-8.47458
17,8081,1,B,2,12.1554,68.9365,-5.08475
17,8369,2,N,2,12.1554,68.9365,-1.69491
17,8657,1,B,2,12.1554,68.9365,1.69491
17,8945,2,N,2,12.1554,68.9365,5.08475
17,9233,1,B,2,12.1554,68.9365,8.47458
17,9521,2,N,2,12.1554,68.9365,11.8644
17,9809,1,B,2,12.1554,68.9365,15.2542
17,10097,2,N,2,12.1554,68.9365,18.6441
17,10385,1,B,2,12.1554,68.9365,22.0339
17,10673,2,N,2,12.1554,68.9365,25.4237
17,10961,1,B,2,12.1554,68.9365,28.8136
17,11249,2,N,2,12.1554,68.9365,32.2034
17,11537,1,B,2,12.1554,68.9365,35.5932
17,11825,2,N,2,12.1554,68.9365,38.9831
17,12113,1,B,2,12.1554,68.9365,42.3729
17,12401,2,N,2,12.1554,68.9365,45.7627
17,12689,1,B,2,12.1554,68.9365,49.1525
17,12977,2,N,2,12.1554,68.9365,52.5424
17,13265,1,B,2,12.1554,68.9365,55.9322
17,13553,2,N,2,12.1554,68.9365,59.322
17,13841,1,B,2,12.1554,68.9365,62.7119
17,14129,2,N,2,12.1554,68.9365,66.1017
17,14417,1,B,2,12.1554,68.9365,69.4915
17,14705,2,N,2,12.1554,68.9365,72.8814
17,14993,1,B,2,12.1554,68.9365,76.2712
17,15281,2,N,2,12.1554,68.9365,79.661
17,15569,1,B,2,12.1554,68.9365,83.0508
17,15857,2,N,2,12.1554,68.9365,86.4407
17,16145,1,B,2,12.1554,68.9365,89.8305
17,16433,2,N,2,12.1554,68.9365,93.2203
17,16721,1,B,2,12.1554,68.9365,96.6102
17,17009,2,N,1,12.1554,68.9365,100.0
18,18,2,N,1,6.1009,69.7336,-100.0
18,306,1,B,2,6.1009,69.7336,-96.6102
18,594,2,N,2,6.1009,69.7336,-93.2203
18,882,1,B,2,6.1009,69.7336,-89.8305
18,1170,2,N,2,6.1009,69.7336,-86.4407
18,1458,1,B,2,6.1009,69.7336,-83.0508
18,1746,2,N,2,6.1009,69.7336,-79.661
18,2034,1,B,2,6.1009,69.7336,-76.2712
18,2322,2,N,2,6.1009,69.7336,-72.8814
18,2610,1,B,2,6.1009,69.7336,-69.4915
18,2898,2,N,2,6.1009,69.7336,-66.1017
18,3186,1,B,2,6.1009,69.7336,-62.7119
18,3474,2,N,2,6.1009,69.7336,-59.322
18,3762,1,B,2,6.1009,69.7336,-55.9322
18,4050,2,N,2,6.1009,69.7336,-52.5424
18,4338,1,B,2,6.1009,69.7336,-49.1525
18,4626,2,N,2,6.1009,69.7336,-45.7627
18,4914,1,B,2,6.1009,69.7336,-42.3729
18,5202,2,N,2,6.1009,69.7336,-38.9831
18,5490,1,B,2,6.1009,69.7336,-35.5932
18,5778,2,N,2,6.1009,69.7336,-32.2034
18,6066,1,B,2,6.1009,69.7336,-28.8136
18,6354,2,N,2,6.1009,69.7336,-25.4237
18,6642,1,B,2,6.1009,69.7336,-22.0339
18,6930,2,N,2,6.1009,69.7336,-18.6441
18,7218,1,B,2,6.1009,69.7336,-15.2542
18,7506,2,N,2,6.1009,69.7336,-11.8644
18,7794,1,B,2,6.1009,69.7336,-8.47458
18,8082,2,N,2,6.1009,69.7336,-5.08475
18,8370,1,B,2,6.1009,69.7336,-1.69491
18,8658,2,N,2,6.1009,69.7336,1.69491
18,8946,1,B,2,6.1009,69.7336,5.08475
18,9234,2,N,2,6.1009,69.7336,8.47458
18,9522,1,B,2,6.1009,69.7336,11.8644
18,9810,2,N,2,6.1009,69.7336,15.2542
18,10098,1,B,2,6.1009,69.7336,18.6441
18,10386,2,N,2,6.1009,69.7336,22.0339
18,10674,1,B,2,6.1009,69.7336,25.4237
18,10962,2,N,2,6.1009,69.7336,28.8136
18,11250,1,B,2,6.1009,69.7336,32.2034
18,11538,2,N,2,6.1009,69.7336,35.5932
18,11826,1,B,2,6.1009,69.7336,38.9831
18,12114,2,N,2,6.1009,69.7336,42.3729
